Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
d;31;you stay;y_uw s_t_ey
d;34;you say;y_uw s_ey
d;28;and You laugh in their faces;ah_n_d y_uw l_ae_f ih_n dh_eh_r f_ey_s_ah_z
d;13;and you laugh in their faces;ah_n_d y_uw l_ae_f ih_n dh_eh_r f_ey_s_ah_z
e;25;you say Scotty-s got to stay yeah;y_uw s_ey s_k_aa_t_iy_z g_aa_t t_uw s_t_ey y_ae
b;5;rows to rows mile to mile;r_ow_z t_uw r_ow_z m_ay_l t_uw m_ay_l
g;2;spins that rhythm;s_p_ih_n_z dh_ae_t r_ih_dh_ah_m
b;8;inside;ih_n_s_ay_d
f;19;within you;w_ah_dh_ih_n y_uw
d;24;and you laugh in their faces;ah_n_d y_uw l_ae_f ih_n dh_eh_r f_ey_s_ah_z
c;7;something secret sleeps deep;s_ah_m_th_ih_ng s_iy_k_r_ah_t s_l_iy_p_s d_iy_p
d;30;its Your natural place;ih_t_s y_ao_r n_ae_ch_r_ax_l p_l_ey_s
c;18;something secret sleeps deep;s_ah_m_th_ih_ng s_iy_k_r_ah_t s_l_iy_p_s d_iy_p
e;32;scotty-s got his way Yeah;s_k_aa_t_iy_z g_aa_t hh_ih_z w_ey y_ae
f;1;its all new inside you;ih_t_s ao_l n_y_uw ih_n_s_ay_d y_uw
d;10;its your natural place;ih_t_s y_ao_r n_ae_ch_r_ax_l p_l_ey_s
d;36;its your natural place;ih_t_s y_ao_r n_ae_ch_r_ax_l p_l_ey_s
d;21;its your natural place;ih_t_s y_ao_r n_ae_ch_r_ax_l p_l_ey_s
d;22;you stay;y_uw s_t_ey
e;23;scotty-s got his way Yeah;s_k_aa_t_iy_z g_aa_t hh_ih_z w_ey y_ae
b;6;gaze (is) fixed eyes on fire;g_ey_z ih_z f_ih_k_s_t ay_z aa_n f_ay_er
e;46;scotty-s got to stay yeah;s_k_aa_t_iy_z g_aa_t t_uw s_t_ey y_ae
d;38;you stay;y_uw s_t_ey
a;3;you let push through;y_uw l_eh_t p_uh_sh th_r_uw
e;12;scotty-s got his way Yeah;s_k_aa_t_iy_z g_aa_t hh_ih_z w_ey y_ae
e;14;you say Scotty-s got to stay yeah;y_uw s_ey s_k_aa_t_iy_z g_aa_t t_uw s_t_ey y_ae
b;17;seen it all hearts like ice;s_iy_n ih_t ao_l hh_aa_r_t_s l_ay_k ay_s
d;44;you say;y_uw s_ey
e;40;scotty-s got his way Yeah;s_k_aa_t_iy_z g_aa_t hh_ih_z w_ey y_ae
a;0;now you move so smooth;n_aw y_uw m_uw_v s_ow s_m_uw_dh
d;42;you laugh in their faces;y_uw l_ae_f ih_n dh_eh_r f_ey_s_ah_z
b;16;they blink once they blink twice;dh_ey b_l_ih_ng_k w_ah_n_s dh_ey b_l_ih_ng_k t_w_ay_s
d;33;you laugh in their faces;y_uw l_ae_f ih_n dh_eh_r f_ey_s_ah_z
d;27;its your natural place;ih_t_s y_ao_r n_ae_ch_r_ax_l p_l_ey_s
d;11;you stay;y_uw s_t_ey
