Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;17;its so easy to fall in love;ih_t_s s_ow iy_z_iy t_uw f_aa_l ih_n l_ah_v
c;26;it seems so easy;ih_t s_iy_m_z s_ow iy_z_iy
d;12;where youre concerned my heart has learned;w_eh_r y_uw_r k_ah_n_s_er_n_d m_ay hh_aa_r_t hh_ah_z l_er_n_d
a;30;its so easy to fall in love;ih_t_s s_ow iy_z_iy t_uw f_aa_l ih_n l_ah_v
c;6;it seems so easy;ih_t s_iy_m_z s_ow iy_z_iy
d;28;where youre concerned my heart has learned;w_eh_r y_uw_r k_ah_n_s_er_n_d m_ay hh_aa_r_t hh_ah_z l_er_n_d
c;32;well its so easy;w_eh_l ih_t_s s_ow iy_z_iy
c;10;it seems so easy;ih_t s_iy_m_z s_ow iy_z_iy
b;3;people tell me love-s for fools;p_iy_p_ah_l t_eh_l m_iy l_ah_v_z f_ao_r f_uw_l_z
b;4;so here I go breaking all of the rules;s_ow hh_ih_r ay g_ow b_r_ey_k_ih_ng ao_l ah_v dh_ah r_uw_l_z
a;40;its so easy to fall in love;ih_t_s s_ow iy_z_iy t_uw f_aa_l ih_n l_ah_v
e;20;what your love book has set apart for me;w_ah_t y_ao_r l_ah_v b_uh_k hh_ah_z s_eh_t ah_p_aa_r_t f_ao_r m_iy
a;14;its so easy to fall in love;ih_t_s s_ow iy_z_iy t_uw f_aa_l ih_n l_ah_v
c;19;look into your heart and see;l_uh_k ih_n_t_uw y_ao_r hh_aa_r_t ah_n_d s_iy
b;1;its so easy to fall in love;ih_t_s s_ow iy_z_iy t_uw f_aa_l ih_n l_ah_v
d;38;well where youre concerned my heart has learned;w_eh_l w_eh_r y_uw_r k_ah_n_s_er_n_d m_ay hh_aa_r_t hh_ah_z l_er_n_d
a;13;its so easy to fall in love;ih_t_s s_ow iy_z_iy t_uw f_aa_l ih_n l_ah_v
a;16;its so easy to fall in love;ih_t_s s_ow iy_z_iy t_uw f_aa_l ih_n l_ah_v
a;0;its so easy to fall in love;ih_t_s s_ow iy_z_iy t_uw f_aa_l ih_n l_ah_v
c;24;so doggone easy;s_ow d_ah_g_ao_n iy_z_iy
c;36;it seems so easy;ih_t s_iy_m_z s_ow iy_z_iy
a;39;its so easy to fall in love;ih_t_s s_ow iy_z_iy t_uw f_aa_l ih_n l_ah_v
a;29;its so easy to fall in love;ih_t_s s_ow iy_z_iy t_uw f_aa_l ih_n l_ah_v
c;22;it seems so easy;ih_t s_iy_m_z s_ow iy_z_iy
c;8;so doggone easy;s_ow d_ah_g_ao_n iy_z_iy
c;34;so doggone easy;s_ow d_ah_g_ao_n iy_z_iy
