Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
e;2;watch the stars disappear;w_aa_ch dh_ah s_t_aa_r_z d_ih_s_ax_p_ia
e;19;that it was real;dh_ae_t ih_t w_ah_z r_iy_l
d;6;no I won-t look away;n_ow ay w_ow_n_t l_uh_k ah_w_ey
a;0;after all (is) said and done;ae_f_t_er ao_l ih_z s_eh_d ah_n_d d_ah_n
b;17;they burn out quietly;dh_ey b_er_n aw_t k_w_ay_ah_t_l_iy
c;18;but in our minds we will know;b_ah_t ih_n aw_r m_ay_n_d_z w_iy w_ah_l n_ow
b;10;hanging low in the sky;hh_ae_ng_ih_ng l_ow ih_n dh_ah s_k_ay
a;14;in the light of the sun;ih_n dh_ah l_ay_t ah_v dh_ah s_ah_n
a;1;the night has won;dh_ah n_ay_t hh_ah_z w_ah_n
d;16;watch our lives drift away;w_aa_ch aw_r l_ih_v_z d_r_ih_f_t ah_w_ey
b;5;the Sun will rise;dh_ah s_ah_n w_ah_l r_ay_z
c;4;and in the sky we will know;ah_n_d ih_n dh_ah s_k_ay w_iy w_ah_l n_ow
a;15;the day has come;dh_ah d_ey hh_ah_z k_ah_m
c;21;i won-t deny my hope;ay w_ow_n_t d_ah_n_ay m_ay hh_ow_p
b;12;but let me dream before I die;b_ah_t l_eh_t m_iy d_r_iy_m b_ah_f_ao_r ay d_ay
b;3;they burn out quietly;dh_ey b_er_n aw_t k_w_ay_ah_t_l_iy
c;7;i won-t deny my soul;ay w_ow_n_t d_ah_n_ay m_ay s_ow_l
c;20;no I won-t let it go;n_ow ay w_ow_n_t l_eh_t ih_t g_ow
b;9;yeah it arrives;y_ae ih_t er_ay_v_z
a;11;dawn wake me up;d_ao_n w_ey_k m_iy ah_p
