Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
c;19;so we don-t all end up the same;s_ow w_iy d_ow_n_t ao_l eh_n_d ah_p dh_ah s_ey_m
c;22;were all insane in a beautiful way;w_iy_r ao_l ih_n_s_ey_n ih_n ah b_y_uw_t_ah_f_ah_l w_ey
c;21;lets raise our flags to the new way;w_iy_s r_ey_z aw_r f_l_ae_g_z t_uw dh_ah n_y_uw w_ey
d;10;we won-t change until the tide comes;w_iy w_ow_n_t ch_ey_n_jh ah_n_t_ih_l dh_ah t_ay_d k_ah_m_z
c;20;i can-t help but feel this way;ay k_ae_n_t hh_eh_l_p b_ah_t f_iy_l dh_ih_s w_ey
c;14;unless you stand and face the hate;ah_n_l_eh_s y_uw s_t_ae_n_d ah_n_d f_ey_s dh_ah hh_ey_t
c;9;were all insane in a beautiful way;w_iy_r ao_l ih_n_s_ey_n ih_n ah b_y_uw_t_ah_f_ah_l w_ey
e;16;lead those around you unafraid;l_iy_d dh_ow_z er_aw_n_d y_uw ah_n_ah_f_r_ey_d
c;26;we won-t change until the tide comes and pulls us all away;w_iy w_ow_n_t ch_ey_n_jh ah_n_t_ih_l dh_ah t_ay_d k_ah_m_z ah_n_d p_uh_l_z ah_s ao_l ah_w_ey
c;7;i can-t help but feel this way;ay k_ae_n_t hh_eh_l_p b_ah_t f_iy_l dh_ih_s w_ey
c;6;so we don-t all end up the same;s_ow w_iy d_ow_n ao_l eh_n_d ah_p dh_iy s_ey_m
b;3;when you find yourself helpless;hh_w_ih_n y_uw f_ay_n_d y_ao_r_s_eh_l_f hh_eh_l_p_l_ah_s
c;34;were all insane in a beautiful way;w_iy_r ao_l ih_n_s_ey_n ih_n ah b_y_uw_t_ah_f_ah_l w_ey
d;11;the tide comes;dh_ah t_ay_d k_ah_m_z
c;5;now let our voices be the change;n_aw l_eh_t aa_r v_oy_s_ah_z b_iy dh_iy ch_ey_n_jh
c;28;were all insane;w_iy_r ao_l ih_n_s_ey_n
d;31;we won-t change until the tide comes;w_iy w_ow_n_t ch_ey_n_jh ah_n_t_ih_l dh_ah t_ay_d k_ah_m_z
d;35;we won-t change until the tide comes;w_iy w_ow_n_t ch_ey_n_jh ah_n_t_ih_l dh_ah t_ay_d k_ah_m_z
c;15;always aware of where you came;ao_l_w_ey_z ah_w_eh_r ah_v w_eh_r y_uw k_ey_m
a;0;no matter the pain we hide inside;n_ow m_ae_t_er dh_ah p_ey_n w_iy hh_ay_d ih_n_s_ay_d
c;38;were all insane in a beautiful way;w_iy_r ao_l ih_n_s_ey_n ih_n ah b_y_uw_t_ah_f_ah_l w_ey
c;40;we won-t change until the tide comes and pulls us all away;w_iy w_ow_n_t ch_ey_n_jh ah_n_t_ih_l dh_ah t_ay_d k_ah_m_z ah_n_d p_uh_l_z ah_s ao_l ah_w_ey
c;13;youll never be more than what they say;y_uw_l n_eh_v_er b_iy m_ao_r dh_ae_n w_ah_t dh_ey s_ey
c;30;were all insane in a beautiful way;w_iy_r ao_l ih_n_s_ey_n ih_n ah b_y_uw_t_ah_f_ah_l w_ey
b;2;its harder to see the light up ahead;ih_t_s hh_aa_r_d_er t_ah s_iy dh_iy l_ay_t ah_p ah_hh_eh_d
c;25;were all insane in a beautiful way;w_iy_r ao_l ih_n_s_ey_n ih_n ah b_y_uw_t_ah_f_ah_l w_ey
a;1;we all struggle just to feel alive;w_iy ao_l s_t_r_ah_g_ah_l jh_ah_s_t t_uw f_iy_l ah_l_ay_v
d;32;the tide comes;dh_ah t_ay_d k_ah_m_z
c;8;lets raise our flags to the new way;w_iy_s r_ey_z aw_r f_l_ae_g_z t_uw dh_ah n_y_uw w_ey
d;36;the tide comes;dh_ah t_ay_d k_ah_m_z
c;18;now let our voices be the change;n_aw l_eh_t aw_r v_oy_s_ah_z b_iy dh_ah ch_ey_n_jh
d;23;we won-t change until the tide comes;w_iy w_ow_n_t ch_ey_n_jh ah_n_t_ih_l dh_ah t_ay_d k_ah_m_z
d;24;the tide comes;dh_ah t_ay_d k_ah_m_z
