Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
r;24;so go head and blame it on your face;s_ow g_ow hh_eh_d ah_n_d b_l_ey_m ih_t aa_n y_ao_r f_ey_s
q;22;ohhhh;oh_h_h
m;15;cause everything that ever happens makes me wish we never did;k_aa_z eh_v_r_iy_th_ih_ng dh_ae_t eh_v_er hh_ae_p_ah_n_z m_ey_k_s m_iy w_ih_sh w_iy n_eh_v_er d_ih_d
r;25;those dirty looks you can-t replace;dh_ow_z d_er_t_iy l_uh_k_s y_uw k_ae_n_t r_ih_p_l_ey_s
n;18;so long (as) you never set foot in Connecticut again were (even-);s_ow l_ao_ng ae_z y_uw n_eh_v_er s_eh_t f_uh_t ih_n k_ah_n_eh_t_ah_k_ah_t ah_g_eh_n w_iy_r iy_v_n_eh
g;29;you said can-t we just be (friends-) I said of course we can;y_uw s_eh_d k_ae_n_t w_iy jh_ah_s_t b_iy f_r_eh_n_d_z_eh ay s_eh_d ah_v k_ao_r_s w_iy k_ah_n
f;4;calling you;k_ao_l_ih_ng y_uw
a;14;then attack the sea hoping that it fractures;dh_eh_n ah_t_ae_k dh_ah s_iy hh_ow_p_ih_ng dh_ae_t ih_t f_r_ae_k_ch_er_z
e;3;ohhhh you called me down and out and underground now Im the one whos;oh_h_h y_uw k_ao_l_d m_iy d_aw_n ah_n_d aw_t ah_n_d ah_n_d_er_g_r_aw_n_d n_aw ay_m dh_ah w_ah_n hh_uw_s
g;17;you said can-t we just be (friends-) I said of course we can;y_uw s_eh_d k_ae_n_t w_iy jh_ah_s_t b_iy f_r_eh_n_d_z_eh ay s_eh_d ah_v k_ao_r_s w_iy k_ah_n
a;7;just don-t ever cross that line or Ill kill you where you stand;jh_ah_s_t d_ow_n_t eh_v_er k_r_ao_s dh_ae_t l_ay_n ao_r ay_l k_ih_l y_uw w_eh_r y_uw s_t_ae_n_d
d;1;so this (is) how its gonna go from here on out;s_ow dh_ih_s ih_z hh_aw ih_t_s g_aa_n_ah g_ow f_r_ah_m hh_ih_r aa_n aw_t
l;13;that makes your insides shred over and over and over again;dh_ae_t m_ey_k_s y_ao_r ih_n_s_ay_d_z sh_r_eh_d ow_v_er ah_n_d ow_v_er ah_n_d ow_v_er ah_g_eh_n
p;21;it;ih_t
o;20;im throwing it down in the motherfucking pit and I hope you get crushed by;ay_m th_r_ow_ih_ng ih_t d_aw_n ih_n dh_ah m_ah_dh_er_ha_f_ah_k_ih_ng p_ih_t ah_n_d ay hh_ow_p y_uw g_eh_t k_r_ah_sh_t b_ay
a;6;now that Ive been given the chance this (is) my ransom my list of demands;n_aw dh_ae_t ay_v b_ih_n g_ih_v_ah_n dh_ah ch_ae_n_s dh_ih_s ih_z m_ay r_ae_n_s_ah_m m_ay l_ih_s_t ah_v d_ih_m_ae_n_d_z
b;33;so long (as) you never set foot in Connecticut again were even;s_ow l_ao_ng ae_z y_uw n_eh_v_er s_eh_t f_uh_t ih_n k_ah_n_eh_t_ah_k_ah_t ah_g_eh_n w_iy_r iy_v_ah_n
t;30;so long (as) you never set foot in Connecticut again were (even-);s_ow l_ao_ng ae_z y_uw n_eh_v_er s_eh_t f_uh_t ih_n k_ah_n_eh_t_ah_k_ah_t ah_g_eh_n w_iy_r iy_v_n_eh
s;27;so let me remind you one more time;s_ow l_eh_t m_iy r_iy_m_ay_n_d y_uw w_ah_n m_ao_r t_ay_m
f;26;all those hearts you were proud to break are gonna bury you;ao_l dh_ow_z hh_aa_r_t_s y_uw w_er p_r_aw_d t_uw b_r_ey_k aa_r g_aa_n_ah b_eh_r_iy y_uw
b;32;(as) long (as) you never set foot in Connecticut again were even;ae_z l_ao_ng ae_z y_uw n_eh_v_er s_eh_t f_uh_t ih_n k_ah_n_eh_t_ah_k_ah_t ah_g_eh_n w_iy_r iy_v_ah_n
c;0;come on you think I didn-t know It-s basically written on your clothes;k_ah_m aa_n y_uw th_ih_ng_k ay d_ih_d_n_t n_ow ih_t_s b_ey_s_ih_k_l_iy r_ih_t_ah_n aa_n y_ao_r k_l_ow_dh_z
g;9;you said can-t we just be (friends-) I said of course we can;y_uw s_eh_d k_ae_n_t w_iy jh_ah_s_t b_iy f_r_eh_n_d_z_eh ay s_eh_d ah_v k_ao_r_s w_iy k_ah_n
i;12;so go ahead and hold your shores I hope this letter strikes a chord;s_ow g_ow ah_hh_eh_d ah_n_d hh_ow_l_d y_ao_r sh_ao_r_z ay hh_ow_p dh_ih_s l_eh_t_er s_t_r_ay_k_s ah k_ao_r_d
h;10;so long (as) you never set foot in Connecticut again were (even-);s_ow l_ao_ng ae_z y_uw n_eh_v_er s_eh_t f_uh_t ih_n k_ah_n_eh_t_ah_k_ah_t ah_g_eh_n w_iy_r iy_v_n_eh
