Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
e;35;its all on me a shopping spree for the weekend;ih_t_s ao_l aa_n m_iy ah sh_aa_p_ih_ng s_p_r_iy f_ao_r dh_ah w_iy_k_eh_n_d
b;33;i met your girlfriend then the bitch started (geekin-);ay m_eh_t y_ao_r g_er_l_f_r_eh_n_d dh_eh_n dh_ah b_ih_ch s_t_aa_r_t_ah_d g_iy_k_iy_n_eh
g;21;im toting my demo wherever you see me;ay_m t_ow_t_ih_ng m_ay d_eh_m_ow w_eh_r_eh_v_er y_uw s_iy m_iy
b;44;i work the work just to feed em;ay w_er_k dh_ah w_er_k jh_ah_s_t t_uw f_iy_d eh_m
b;40;for no apparent reason well now we (beefin-);f_ao_r n_ow ah_p_eh_r_ah_n_t r_iy_z_ah_n w_eh_l n_aw w_iy b_iy_f_iy_n_eh
h;23;a 10 for 10 a blind man;ah  f_ao_r  ah b_l_ay_n_d m_ae_n
d;17;if its five hours later make you wait and sit;ah_f ih_t_s f_ay_v aw_er_z l_ey_t_er m_ey_k y_uw w_ey_t ah_n_d s_ih_t
a;6;ten dollars better get your North Face wet up;t_eh_n d_aa_l_er_z b_eh_t_er g_ih_t y_uh_r n_ao_r_th f_ey_s w_eh_t ah_p
g;32;gleetchie its been a pleasure to meet me;g_l_e_t_ch_ih_er ih_t_s b_ih_n ah p_l_eh_zh_er t_uw m_iy_t m_iy
b;1;but now we rob niggas cause it pays you better;b_ah_t n_aw w_iy r_aa_b n_ih_g_ae_s k_aa_z ah_t p_ey_z y_uw b_eh_t_er
a;9;work made off I work the first make your head up;w_er_k m_ey_d ao_f ay w_er_k dh_iy f_er_s_t m_ey_k y_uh_r hh_eh_d ah_p
f;13;i got that Southside flow like I came from the farm;ay g_aa_t dh_ah_t s_aw_th_s_ay_d f_l_ow l_ay_k ay k_ey_m f_er_m dh_iy f_aa_r_m
e;27;holes in your body then you stop breathing;hh_ow_l_z ih_n y_ao_r b_aa_d_iy dh_eh_n y_uw s_t_aa_p b_r_iy_dh_ih_ng
e;22;and thats gonna be one hell of an evening;ah_n_d dh_ae_t_s g_aa_n_ah b_iy w_ah_n hh_eh_l ah_v ae_n iy_v_n_ih_ng
l;37;im shopping without my girlfriend;ay_m sh_aa_p_ih_ng w_ih_th_aw_t m_ay g_er_l_f_r_eh_n_d
a;3;federal sentence then your ass get set up;f_eh_d_r_ah_l s_eh_n_t_ah_n_s dh_eh_n y_uh_r ae_s g_ih_t s_eh_t ah_p
e;36;im maxing out cards Im Luciano Im cheating;ay_m m_ae_k_s_ih_ng aw_t k_aa_r_d_z ay_m l_uw_ch_iy_aa_n_ow ay_m ch_iy_t_ih_ng
e;25;and trynna put my shit together won-t be that easy;ah_n_d t_r_iy_n_ax p_uh_t m_ay sh_iy_t t_ah_g_eh_dh_er w_ow_n_t b_iy dh_ae_t iy_z_iy
e;24;im walking like Stevie;ay_m w_ao_k_ih_ng l_ay_k s_t_iy_v_iy
c;8;head on skrong I make the work make long;hh_eh_d aa_n s_k_r_oh_ng ay m_ey_k dh_iy w_er_k m_ey_k l_ao_ng
a;7;soon (as) I touch down I make the work go head up;s_uw_n eh_z ay t_ah_ch d_aw_n ay m_ey_k dh_iy w_er_k g_ow hh_eh_d ah_p
e;26;calicos with extra hoes my gun need breathing;k_aa_l_iy_k_ao_s w_ih_dh eh_k_s_t_r_ah hh_ow_z m_ay g_ah_n n_iy_d b_r_iy_dh_ih_ng
e;38;tell my girlfriend Im cheating;t_eh_l m_ay g_er_l_f_r_eh_n_d ay_m ch_iy_t_ih_ng
e;16;theres a hundred bitches front of here you waitin and shit;dh_eh_r_s ah hh_ah_n_d_r_ah_d b_ih_ch_ah_z f_r_ah_n_t ah_v hh_ih_r y_uw w_ay_t_ih_n ah_n_d sh_iy_t
e;42;east end ease in cause I won-t go easy;iy_s_t eh_n_d iy_z ih_n k_aa_z ay w_ow_n_t g_ow iy_z_iy
c;12;all on my arm like she seen me perform;ao_l aa_n m_ay aa_r_m l_ay_k sh_iy s_iy_n m_iy p_er_f_ao_r_m
b;29;the morgue or the precinct what you (thinkin-);dh_ah m_ao_r_g ao_r dh_ah p_r_iy_s_ih_ng_k_t w_ah_t y_uw th_ih_ng_k_ah_n_eh
c;11;i got the same jewelry on whatever color your thong;ay g_aa_t dh_iy s_ey_m jh_uw_ah_l_r_iy aa_n hh_w_ah_t_eh_v_er k_ao_l_er y_uh_r th_ao_ng
a;5;wait for the club till the gogo let up;w_ey_t f_r_er dh_iy k_l_ah_b t_ih_l dh_iy g_ow_g_ow l_eh_t ah_p
e;18;im a womanizing bastard nigga I ain-t shit;ay_m ah w_uh_m_ah_n_ay_z_ih_ng b_ae_s_t_er_d n_ih_g_ae ay ey_n_t sh_iy_t
e;41;im at her house she at the Four Seasons;ay_m ae_t hh_er hh_aw_s sh_iy ae_t dh_ah f_ao_r s_iy_z_ah_n_z
b;34;order a hundred pounds before my block start (weefin-);ao_r_d_er ah hh_ah_n_d_r_ah_d p_aw_n_d_z b_ah_f_ao_r m_ay b_l_aa_k s_t_aa_r_t w_iy_f_ih_n_eh
e;20;and knock my shit out and put my shit on the TV;ah_n_d n_aa_k m_ay sh_iy_t aw_t ah_n_d p_uh_t m_ay sh_iy_t aa_n dh_ah t_iy_v_iy
e;28;feds on my ass boy but Im not briefing;f_eh_d_z aa_n m_ay ae_s b_oy b_ah_t ay_m n_ax_t b_r_iy_f_ih_ng
a;4;don-t trust that shit cause that shits a get up;d_ow_n t_r_ah_s_t dh_ah_t sh_iy_t k_aa_z dh_ah_t s_hh_ih_t_s ey g_eh_t ah_p
a;2;don-t trust your brother cause when they get fed up;d_ow_n t_r_ah_s_t y_uh_r b_r_ah_dh_er k_aa_z hh_w_ih_n dh_ey g_ih_t f_eh_d ah_p
e;43;she teased them and pleased them then cut of his knees;sh_iy t_iy_z_d dh_eh_m ah_n_d p_l_iy_z_d dh_eh_m dh_eh_n k_ah_t ah_v hh_ih_z n_iy_z
d;15;all on my dick I think they should all drink spit;ao_l aa_n m_ay d_ih_k ay th_ih_ng_k dh_ey sh_uh_d ao_l d_r_ih_ng_k s_p_ih_t
e;39;i run up in the house and tell her Im not leaving;ay r_ah_n ah_p ih_n dh_ah hh_aw_s ah_n_d t_eh_l hh_er ay_m n_ax_t l_iy_v_ih_ng
c;10;work game skrong it didn-t take me long;w_er_k g_ey_m s_k_r_oh_ng ah_t d_ih_d_ah_n t_ey_k m_iy l_ao_ng
f;45;yung Gleesh man Yung Boog and Yung Gleetchie;y_ah_ng  m_ae_n y_ah_ng  ah_n_d y_ah_ng G_l_e_t_ch_iy_ax
g;19;ain-t nobody gonna try and BasedGod me;ey_n_t n_ow_b_aa_d_iy g_aa_n_ah t_r_ay ah_n_d  m_iy
i;31;goodness Gleetchie goddamn its geetchie;g_uh_d_n_ah_s G_l_e_t_ch_iy_ax g_aa_d_d_ae_m ih_t_s 
a;0;back in the day used to get paid for butter;b_ae_k ih_n_ch dh_iy d_ey y_uw_z_d t_ah g_ih_t p_ey_d f_r_er b_ah_t_er
