Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
m;35;but I do love y-all I do love y-all;b_ah_t ay d_uw l_ah_v y_ao_l ay d_uw l_ah_v y_ao_l
b;1;doing this and I do love sex;d_uw_ih_ng dh_ah_s ah_n_d ay d_uw l_ah_v s_eh_k_s
c;5;im accounting every cent cuz I worth colones yes cuz Im still;ay_m ax_k_aw_n_t_ih_ng eh_v_er_iy s_eh_n_t k_ah_z ay w_er_th k_ow_l_ah_n_er_s y_eh_s k_ah_z ay_m s_t_ih_l
i;57;but I do love y-all I do love y-all;b_ah_t ay d_uw l_ah_v y_ao_l ay d_uw l_ah_v y_ao_l
b;3;i mean my breath and yes Im mean I demand respect and I never sweat;ay m_iy_n m_ay b_r_eh_th ah_n_d y_eh_s ay_m m_iy_n ay d_ih_m_ae_n_d r_ih_s_p_eh_k_t ah_n_d ay n_eh_v_er s_w_eh_t
g;19;my girl (is) gone and my homes are high and I just want a piece of the pie;m_ay g_er_l ih_z g_ao_n ah_n_d m_ay hh_ow_m_z aa_r hh_ay ah_n_d ay jh_ah_s_t w_aa_n_t ah p_iy_s ah_v dh_ah p_ay
e;51;i do what I want and I do what I like you already know that;ay d_uw w_ah_t ay w_aa_n_t ah_n_d ay d_uw w_ah_t ay l_ay_k y_uw ao_l_r_eh_d_iy n_ow dh_ae_t
i;9;drinked all the water and debt kicks harder and Im still on;d_r_ih_ng_k_er_d ao_l dh_ah w_ao_t_er ah_n_d d_eh_t k_ih_k_s hh_aa_r_d_er ah_n_d ay_m s_t_ih_l aa_n
f;27;and I might explode you will lose your hope ima die on dope;ah_n_d ay m_ay_t ih_k_s_p_l_ow_d y_uw w_ah_l l_uw_z y_ao_r hh_ow_p ih_m_ah d_ay aa_n d_ow_p
d;24;this beat so mad I feel Im home spitting fire like a dragoon;dh_ih_s b_iy_t s_ow m_ae_d ay f_iy_l ay_m hh_ow_m s_p_ih_t_ih_ng f_ay_er l_ay_k ah d_r_aa_g_uw_m
h;47;didn-t go thru but (is) ok my swag gone talk hear what it say;d_ih_d_n_t g_ow th_r_uw b_ah_t ih_z ow_k_ey m_ay s_w_ae_g g_ao_n t_ao_k hh_ih_r w_ah_t ih_t s_ey
p;43;i don-t do coke but I do revoke your life (as) (is);ay d_ow_n_t d_uw k_ow_k b_ah_t ay d_uw r_ih_v_ow_k y_ao_r l_ay_f ae_z ih_z
h;38;give me some cake this (is) my day never knew the strength of a pray;g_ih_v m_iy s_ah_m k_ey_k dh_ih_s ih_z m_ay d_ey n_eh_v_er n_uw dh_iy s_t_r_eh_ng_k_th ah_v ah p_r_ey
b;2;im locked in bless Im kinda tired let me catch a breast;ay_m l_aa_k_t ih_n b_l_eh_s ay_m k_ih_n_d_ah t_ay_r_d l_eh_t m_iy k_ae_ch ah b_r_eh_s_t
f;14;phone;f_ow_n
e;12;at least for a change let me roll a pack and yeah Im sharp (as) a tack;ae_t l_iy_s_t f_ao_r ah ch_ey_n_jh l_eh_t m_iy r_ow_l ah p_ae_k ah_n_d y_ae ay_m sh_aa_r_p ae_z ah t_ae_k
b;55;im never alone I run with a lot they kept me on top guess I never said;ay_m n_eh_v_er ah_l_ow_n ay r_ah_n w_ih_dh ah l_aa_t dh_ey k_eh_p_t m_iy aa_n t_aa_p g_eh_s ay n_eh_v_er s_eh_d
c;4;cuz I only bet that Im the one and the only from there to here;k_ah_z ay ow_n_l_iy b_eh_t dh_ae_t ay_m dh_ah w_ah_n ah_n_d dh_iy ow_n_l_iy f_r_ah_m dh_eh_r t_uw hh_ih_r
g;37;my girl (is) gone and my homes are high and I just want a piece of the pie;m_ay g_er_l ih_z g_ao_n ah_n_d m_ay hh_ow_m_z aa_r hh_ay ah_n_d ay jh_ah_s_t w_aa_n_t ah p_iy_s ah_v dh_ah p_ay
e;44;call me Mr Assassin my blood (is) green and Im passing;k_ao_l m_iy m_ih_s_t_er ah_s_ae_s_ah_n m_ay b_l_ah_d ih_z g_r_iy_n ah_n_d ay_m p_ae_s_ih_ng
e;56;thanks;th_ae_ng_k_s
h;39;and I still don-t buy all the bullshit that this motherfucking bitches say;ah_n_d ay s_t_ih_l d_ow_n_t b_ay ao_l dh_ah b_uh_l_sh_ih_t dh_ae_t dh_ih_s m_ah_dh_er_ha_f_ah_k_ih_ng b_ih_ch_ah_z s_ey
q;46;im backwards up I kinda insane my money too;ay_m b_ae_k_w_er_d_z ah_p ay k_ih_n_d_ah ih_n_s_ey_n m_ay m_ah_n_iy t_uw
e;34;thanks;th_ae_ng_k_s
b;33;im never alone I run with a lot they kept me on top guess I never said;ay_m n_eh_v_er ah_l_ow_n ay r_ah_n w_ih_dh ah l_aa_t dh_ey k_eh_p_t m_iy aa_n t_aa_p g_eh_s ay n_eh_v_er s_eh_d
b;41;don-t say my name Im not your friend;d_ow_n_t s_ey m_ay n_ey_m ay_m n_ax_t y_ao_r f_r_eh_n_d
e;11;i do what I want and I do what I like you already know that;ay d_uw w_ah_t ay w_aa_n_t ah_n_d ay d_uw w_ah_t ay l_ay_k y_uw ao_l_r_eh_d_iy n_ow dh_ae_t
f;42;and I be damned I live in hell thats why my clothes smell like smoke;ah_n_d ay b_iy d_ae_m_d ay l_ay_v ih_n hh_eh_l dh_ae_t_s w_ay m_ay k_l_ow_dh_z s_m_eh_l l_ay_k s_m_ow_k
h;48;another way a shiny day a bitch that I could plug and play;ah_n_ah_dh_er w_ey ah sh_ay_n_iy d_ey ah b_ih_ch dh_ae_t ay k_uh_d p_l_ah_g ah_n_d p_l_ey
g;18;sometimes I smile sometimes I cry don-t ask me why cuz I don-t know why;s_ah_m_t_ay_m_z ay s_m_ay_l s_ah_m_t_ay_m_z ay k_r_ay d_ow_n_t ae_s_k m_iy w_ay k_ah_z ay d_ow_n n_ow w_ay
h;61;and I still don-t buy all the bullshit that this motherfucking bitches say;ah_n_d ay s_t_ih_l d_ow_n_t b_ay ao_l dh_ah b_uh_l_sh_ih_t dh_ae_t dh_ih_s m_ah_dh_er_ha_f_ah_k_ih_ng b_ih_ch_ah_z s_ey
n;26;but I want this cuz this (is) me Im sick Im ill Im tnt;b_ah_t ay w_aa_n_t dh_ih_s k_ah_z dh_ih_s ih_z m_iy ay_m s_ih_k ay_m ih_l ay_m 
e;30;i do what I want and I do what I like you already know that;ay d_uw w_ah_t ay w_aa_n_t ah_n_d ay d_uw w_ah_t ay l_ay_k y_uw ao_l_r_eh_d_iy n_ow dh_ae_t
i;6;costarican;k_ao_s_t_ah_ha_r_iy_k_ah_n
a;0;ok my name (is) ZDX and I love;ow_k_ey m_ay n_ey_m ah_z  ah_n_d ay l_ah_v
f;23;keep going hard keep connecting dots homicidal flow while I go;k_iy_p g_ow_ih_ng hh_aa_r_d k_iy_p k_ah_n_eh_k_t_ih_ng d_aa_t_s hh_aa_m_ah_s_ay_d_ah_l f_l_ow w_ay_l ay g_ow
