Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
h;61;i couldn-t wait;ay k_uh_d_n_t w_ey_t
i;47;alien Indian;ey_l_iy_ah_n ih_n_d_iy_ah_n
c;10;pop locks;p_aa_p l_aa_k_s
e;15;tore down divisions like Berlin straight (as) poles;t_ao_r d_aw_n d_ih_v_ih_zh_ah_n_z l_ay_k b_er_l_ih_n s_t_r_ey_t ae_z p_ow_l_z
h;58;my sister (is) great;m_ay s_ih_s_t_er ih_z g_r_ey_t
i;29;every time I bust I got something to give;eh_v_er_iy t_ay_m ay b_ah_s_t ay g_aa_t s_ah_m_th_ih_ng t_uw g_ih_v
b;7;bright lights;b_r_ay_t l_ay_t_s
o;56;never walk away wondering if;n_eh_v_er w_ao_k ah_w_ey w_ah_n_d_er_ih_ng ah_f
i;38;burnt off the wings;b_er_n_t ao_f dh_ah w_ih_ng_z
c;48;mexican medicine messages of oxygen;m_eh_k_s_ah_k_ah_n m_eh_d_ah_s_ah_n m_eh_s_ah_jh_ah_z ah_v aa_k_s_ah_jh_ah_n
h;42;k O O L will make you l o o k;k_ey ow ow eh_l w_ah_l m_ey_k y_uw eh_l ow ow k_ey
h;25;humans racing;hh_y_uw_m_ax_n_z r_ey_s_ih_ng
i;30;an individual who remains invisible;ae_n ih_n_d_ah_v_ih_jh_ah_w_ah_l hh_uw r_ih_m_ey_n_z ih_n_v_ih_z_ah_b_ah_l
i;62;she was like chill;sh_iy w_ah_z l_ay_k ch_ih_l
f;17;with maroon moon;w_ih_dh m_er_uw_n m_uw_n
i;36;material things;m_ah_t_ih_r_iy_ah_l th_ih_ng_z
l;51;thats easier man;dh_ae_t_s iy_z_iy_er m_ae_n
r;49;i Support the EZLN;ay s_ah_p_ao_r_t dh_ah 
b;18;(as) time flies friendly skies;ae_z t_ay_m f_l_ay_z f_r_eh_n_d_l_ih s_k_ay_z
g;22;recycle hesitation;r_iy_s_ay_k_ah_l hh_eh_z_ah_t_ey_sh_ah_n
h;41;were enlightening with what we say;w_er eh_n_l_ay_t_ah_n_ih_ng w_ih_dh w_ah_t w_iy s_ey
f;16;waving flags youre in tune;w_ey_v_ih_ng f_l_ae_g_z y_uw_r ih_n t_uw_n
o;31;indivisible;ih_n_d_ih_v_ih_z_ah_b_ah_l
i;54;external beauty (is) just a temporary myth;ih_k_s_t_er_n_ah_l b_y_uw_t_iy ih_z jh_ah_s_t ah t_eh_m_p_er_eh_r_iy m_ih_th
h;59;they call me Mr Mistake;dh_ey k_ao_l m_iy m_ih_s_t_er m_ih_s_t_ey_k
m;63;it wasn-t gods will;ah_t w_oh_z_n_t g_aa_d_z w_ah_l
l;35;dealing lost angles;d_iy_l_ih_ng l_ao_s_t ae_ng_g_ah_l_z
m;0;yes yes 3x;y_eh_s y_eh_s 
a;2;yes Yes;y_eh_s y_eh_s
a;3;los Angeles fresh Los Angeles fresh;l_ow_s ae_n_jh_ah_l_ah_s f_r_eh_sh l_ow_s ae_n_jh_ah_l_ah_s f_r_eh_sh
q;45;2mex;
d;13;all sorts of goals achieved;ao_l s_ao_r_t_s ah_v g_ow_l_z ah_ch_iy_v_d
h;24;speak or basing;s_p_iy_k ao_r b_ey_s_ih_ng
i;33;(is) to uplift all those who are willing;ih_z t_uw ah_p_l_ih_f_t ao_l dh_ow_z hh_uw aa_r w_ih_l_ih_ng
g;20;suit the flies with this application;s_uw_t dh_ah f_l_ay_z w_ih_dh dh_ih_s ae_p_l_ah_k_ey_sh_ah_n
b;19;visionaries take the red out your eyes;v_ih_zh_ah_n_eh_r_iy_z t_ey_k dh_ah r_eh_d aw_t y_ao_r ay_z
i;55;some things always trying take away your gift;s_ah_m th_ih_ng_z ao_l_w_ey_z t_r_ay_ih_ng t_ey_k ah_w_ey y_ao_r g_ih_f_t
a;5;los Angeles fresh Los Angeles fresh Los Angeles fresh;l_ao ae_n_jh_ah_l_ah_s f_r_eh_sh l_ow_s ae_n_jh_ah_l_ah_s f_r_eh_sh l_ow_s ae_n_jh_ah_l_ah_s f_r_eh_sh
i;64;of Mexican descent I am still;ah_v m_eh_k_s_ah_k_ah_n d_ah_s_eh_n_t ay ae_m s_t_ih_l
h;26;loving when theyre hating;l_ah_v_ih_ng w_eh_n dh_ey_r hh_ey_t_ih_ng
h;60;i kissed this girl on a date;ay k_ih_s_t dh_ih_s g_er_l aa_n ah d_ey_t
h;57;life was fake;l_ay_f w_ah_z f_ey_k
t;52;love the one your with;l_ah_v dh_ah w_ah_n y_ao_r w_ih_dh
c;9;like cops;l_ay_k k_aa_p_s
i;34;living in a city where the devil makes a killing;l_ih_v_ih_ng ih_n ah s_ih_t_iy w_eh_r dh_ah d_eh_v_ah_l m_ey_k_s ah k_ih_l_ih_ng
c;8;bust stops;b_ah_s_t s_t_aa_p_s
h;23;back and forth pacing;b_ae_k ah_n_d f_ao_r_th p_ey_s_ih_ng
e;14;reach souls;r_iy_ch s_ow_l_z
c;37;plus I gotcha to hot;p_l_ah_s ay g_aa_ch_ah t_uw hh_aa_t
b;28;take it evil feeling backwards to live;t_ey_k ih_t iy_v_ah_l f_iy_l_ih_ng b_ae_k_w_er_d_z t_uw l_ay_v
a;11;chain linked fence henceforth;ch_ey_n l_ih_ng_k_t f_eh_n_s hh_eh_n_s_f_ao_r_th
i;32;my habitual ritual;m_ay hh_ah_b_ih_ch_uw_ah_l r_ih_ch_uw_ah_l
a;4;yes Yes Yes;y_eh_s y_eh_s y_eh_s
g;46;i am an Indian alien;ay ae_m ae_n ih_n_d_iy_ah_n ey_l_iy_ah_n
n;12;talent (is) received;t_ae_l_ah_n_t ih_z r_ih_s_iy_v_d
p;43;in a different type of way for L A C A;ih_n ah d_ih_f_r_ax_n_t t_ay_p ah_v w_ey f_ao_r eh_l ah s_iy ah
s;50;be one without and you will live easier;b_iy w_ah_n w_ih_th_aw_t ah_n_d y_uw w_ah_l l_ay_v iy_z_iy_er
d;39;mic dreams to pipe dreams;m_ih_k d_r_iy_m_z t_uw p_ay_p d_r_iy_m_z
g;21;loving (is) my occupation;l_ah_v_ih_ng ih_z m_ay aa_k_y_ah_p_ey_sh_ah_n
d;40;villages of right teams;v_ih_l_ih_jh_ah_z ah_v r_ay_t t_iy_m_z
