Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
c;1;the whole day through;dh_iy hh_ow_l d_ey th_r_uw
b;18;keeps Georgia on my mind;k_iy_p_s jh_ao_r_jh_ah aa_n m_ay m_ay_n_d
b;8;(as) moonlight through the pines;ae_z m_uw_n_l_ay_t th_r_uw dh_ah p_ay_n_z
a;5;georgia Georgia;jh_ao_r_jh_ah jh_ao_r_jh_ah
b;21;no peace I find;n_ow p_iy_s ay f_ay_n_d
c;13;the road leads back to you;dh_ah r_ow_d l_iy_d_z b_ae_k t_uw y_uw
e;10;other arms reach out to me;ah_dh_er aa_r_m_z r_iy_ch aw_t t_uw m_iy
e;11;other eyes smile tenderly;ah_dh_er ay_z s_m_ay_l t_eh_n_d_er_l_iy
a;24;just an old sweet song;jh_ah_s_t ae_n ow_l_d s_w_iy_t s_ao_ng
a;20;georgia Georgia;jh_ao_r_jh_ah jh_ao_r_jh_ah
b;25;keeps Georgia on my mind;k_iy_p_s jh_ao_r_jh_ah aa_n m_ay m_ay_n_d
b;23;keeps Georgia on my mind;k_iy_p_s jh_ao_r_jh_ah aa_n m_ay m_ay_n_d
a;2;just an old sweet song;jh_ah_s_t ae_n ow_l_d s_w_iy_t s_ao_ng
b;16;no peace I find;n_ow p_iy_s ay f_ay_n_d
b;3;keeps Georgia on my mind;k_iy_p_s jh_ao_r_jh_ah aa_n m_ay m_ay_n_d
c;6;a song of you;ah s_ao_ng ah_v y_uw
a;17;just an old sweet song;jh_ah_s_t ae_n ow_l_d s_w_iy_t s_ao_ng
d;7;comes (as) sweet and clear;k_ah_m_z ae_z s_w_iy_t ah_n_d k_l_ih_r
a;15;georgia Georgia;jh_ao_r_jh_ah jh_ao_r_jh_ah
a;22;just an old sweet song;jh_ah_s_t ae_n ow_l_d s_w_iy_t s_ao_ng
e;12;still in peaceful dreams I see;s_t_ih_l ih_n p_iy_s_f_ah_l d_r_iy_m_z ay s_iy
a;0;georgia Georgia;jh_ao_r_jh_ah jh_ao_r_jh_ah
