Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
g;27;she was always in the bath;sh_iy w_ah_z ao_l_w_ey_z ih_n dh_ah b_ae_th
c;23;(as) I walk down her street;ae_z ay w_ao_k d_aw_n hh_er s_t_r_iy_t
c;16;in the darkness at the dances in the school canteen;ih_n dh_ah d_aa_r_k_n_ah_s ae_t dh_ah d_ae_n_s_ah_z ih_n dh_ah s_k_uw_l k_ae_n_t_iy_n
e;13;i lied to myself bout the chances Id wasted;ay l_ay_d t_uw m_ay_s_eh_l_f b_aw_t dh_ah ch_ae_n_s_ah_z ay_d w_ey_s_t_ah_d
a;32;i never understood my failings then;ay n_eh_v_er ah_n_d_er_s_t_uh_d m_ay f_ey_l_ih_ng_z dh_eh_n
l;19;and la la la la la la la la means I love you;ah_n_d l_aa l_aa l_aa l_aa l_aa l_aa l_aa l_aa m_iy_n_z ay l_ah_v y_uw
c;9;a little rain can clear the streets;ah l_ih_t_ah_l r_ey_n k_ah_n k_l_ih_r dh_ah s_t_r_iy_t_s
g;25;i just made the first team laugh;ay jh_ah_s_t m_ey_d dh_ah f_er_s_t t_iy_m l_ae_f
b;26;and she never came to the phone;ah_n_d sh_iy n_eh_v_er k_ey_m t_uw dh_ah f_ow_n
b;2;the way she spoke and laughed at my jokes;dh_iy w_ey sh_iy s_p_ow_k ah_n_d l_ae_f_t ae_t m_ay jh_ow_k_s
a;1;that September morning was clear and fresh;dh_ah_t s_eh_p_t_eh_m_b_er m_ao_r_n_ih_ng w_ah_z k_l_ih_r ah_n_d f_r_eh_sh
c;10;we dreamed of her and compared our dreams;w_iy d_r_iy_m_d ah_v hh_er ah_n_d k_ah_m_p_eh_r_d aw_r d_r_iy_m_z
m;33;and I hide my humble hopes now;ah_n_d ay hh_ay_d m_ay hh_ah_m_b_ah_l hh_ow_p_s n_aw
c;30;while she was giving herself for free;hh_w_ay_l sh_iy w_ah_z g_ih_v_ih_ng hh_er_s_eh_l_f f_ao_r f_r_iy
f;31;at a party to which I was never invited;ae_t ah p_aa_r_t_iy t_uw w_ih_ch ay w_ah_z n_eh_v_er ih_n_v_ay_t_ah_d
b;14;the times we were close;dh_ah t_ay_m_z w_iy w_er k_l_ow_s
h;34;thinking back she made us want her;th_ih_ng_k_ah_ng b_ae_k sh_iy m_ey_d ah_s w_aa_n_t hh_er
i;28;i had to look in the dictionary;ay hh_ae_d t_uw l_uh_k ih_n_ch dh_iy d_ih_k_sh_ah_n_eh2_r_iy
c;21;soft and sweet;s_aa_f_t ah_n_d s_w_iy_t
f;29;to find out the meaning of unrequited;t_ah f_ay_n_d aw_t dh_iy m_iy_n_ih_ng ah_v ah_n_r_iy_k_w_ay_t_ah_d
c;6;and wed sit together in double history twice a week;ah_n_d w_iy_d s_ih_t t_ah_g_eh_dh_er ih_n d_ah_b_ah_l hh_ih_s_t_r_ih t_w_ay_s ah w_iy_k
i;5;she became a magic mystery to me;sh_iy b_iy_k_ey_m ey m_ae_jh_ih_k m_ih_s_t_er_iy t_ah m_iy
a;35;a girl not old enough to shave her legs;ah g_er_l n_ax_t ow_l_d ah_n_ah_f t_uw sh_ey_v hh_er l_eh_g_z
c;15;were far and few between;w_er f_aa_r ah_n_d f_y_uw b_ah_t_w_iy_n
e;11;but that was all that I ever tasted;b_ah_t dh_ae_t w_ah_z ao_l dh_ah_t ay eh_v_er t_ey_s_t_ah_d
h;0;ill never forget the first day I met her;ay_l n_eh_v_er f_ax_g_eh_t dh_ah f_er_s_t d_ey ay m_eh_t hh_er
f;20;she danced with me and I still hold that memory;sh_iy d_ae_n_s_t w_ih_dh m_iy ah_n_d ay s_t_ih_l hh_ow_l_d dh_ae_t m_eh_m_ax_r_iy
d;22;and I stare up at her window;ah_n_d ay s_t_eh_r ah_p ae_t hh_er w_ih_n_d_ow
f;18;(as) we held each other tight;ae_z w_iy hh_eh_l_d iy_ch ah_dh_er t_ay_t
a;3;and the way she rubbed herself;ah_n_d dh_iy w_ey sh_iy r_ah_b_d hh_er_s_eh_l_f
d;8;and its surprising how quick;ah_n_d ih_t_s s_ax_p_r_ay_z_ih_ng hh_aw k_w_ih_k
d;17;did she close her eyes like I did;d_ih_d sh_iy k_l_ow_s hh_er ay_z l_ay_k ay d_ih_d
c;24;but I never made the first team;b_ah_t ay n_eh_v_er m_ey_d dh_ah f_er_s_t t_iy_m
c;12;cause she lied to me with her body you see;k_aa_z sh_iy l_ay_d t_uw m_iy w_ih_dh hh_er b_aa_d_iy y_uw s_iy
b;7;and some days wed walk the same way home;ah_n_d s_ah_m d_ey_z w_iy_d w_ao_k dh_ah s_ey_m w_ey hh_ow_m
a;4;against the edge of my desk;ah_g_eh_n_s_t dh_iy eh_jh ah_v m_ay d_eh_s_k
