Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
c;9;he Can shake it to the west;hh_iy k_ah_n sh_ey_k ih_t t_uw dh_ah w_eh_s_t
a;20;just (walkin-) the dog;jh_ah_s_t w_aa_k_iy_n_eh dh_iy d_ah_g
b;6;but Can your monkey do the do the do the dog like I do;b_ah_t k_ah_n y_uh_r m_ah_ng_k_iy d_uw dh_iy d_uw dh_iy d_uw dh_iy d_ah_g l_ay_k ay d_uw
a;39;bring your monkey Ill bring my dog;b_r_ih_ng y_ao_r m_ah_ng_k_iy ay_l b_r_ih_ng m_ay d_ah_g
b;29;but Can your monkey do the do the do the dog like I do;b_ah_t k_ah_n y_ao_r m_ah_ng_k_iy d_uw dh_iy d_uw dh_ah d_uw dh_ah d_ah_g l_ay_k ay d_uw
a;1;can your monkey do the dog;k_ae_n y_uh_r m_ah_ng_k_iy d_uw dh_iy d_ah_g
d;0;e-i E-I O;er_ax_  ow
b;21;well My dog can do any dance he wants to do;w_eh_l m_ay d_ah_g k_ae_n d_uw eh_n_iy d_ae_n_s hh_iy w_aa_n_t_s t_ah d_uw
a;32;can your monkey monkey monkey Do the dog do the dog;k_ah_n y_ao_r m_ah_ng_k_iy m_ah_ng_k_iy m_ah_ng_k_iy d_uw dh_ah d_ah_g d_uw dh_iy d_ah_g
e;28;well my dog Can monkey just like you;w_eh_l m_ay d_ah_g k_ah_n m_ah_ng_k_iy jh_ah_s_t l_ay_k y_uw
a;18;can your monkey walk his dog;k_ae_n y_uh_r m_ah_ng_k_iy w_ao_k hh_ah_z d_ah_g
a;17;can He poodle dog;k_ae_n hh_iy p_uw_d_ah_l d_ah_g
a;10;he can shake it to the poodle dog;hh_iy k_ah_n sh_ey_k ih_t t_uw dh_ah p_uw_d_ah_l d_ah_g
c;11;that He loves the best;dh_ae_t hh_iy l_ah_v_z dh_iy b_eh_s_t
g;26;oh baby come on child;ow b_ey_b_iy k_ah_m aa_n ch_ay_l_d
a;31;can your monkey monkey monkey Do the dog do the dog;k_ah_n y_ao_r m_ah_ng_k_iy m_ah_ng_k_iy m_ah_ng_k_iy d_uw dh_ah d_ah_g d_uw dh_ah d_ah_g
a;25;bring your monkey Ill bring my dog;b_r_ih_ng y_ao_r m_ah_ng_k_iy ay_l b_r_ih_ng m_ay d_ah_g
a;41;bring your monkey Ill bring my dog;b_r_ih_ng y_ao_r m_ah_ng_k_iy ay_l b_r_ih_ng m_ay d_ah_g
a;15;can he prarie dog;k_ae_n hh_iy p_r_ah_r_iy_ax d_ah_g
a;40;bring your monkey Ill bring my dog;b_r_ih_ng y_ao_r m_ah_ng_k_iy ay_l b_r_ih_ng m_ay d_ah_g
a;24;bring your monkey Ill bring my dog;b_r_ih_ng y_ao_r m_ah_ng_k_iy ay_l b_r_ih_ng m_ay d_ah_g
a;38;bring your monkey Ill bring my dog;b_r_ih_ng y_ao_r m_ah_ng_k_iy ay_l b_r_ih_ng m_ay d_ah_g
h;27;bring your monkey race a while;b_r_ih_ng y_ao_r m_ah_ng_k_iy r_ey_s ah w_ay_l
a;16;can He hound dog;k_ae_n hh_iy hh_aw_n_d d_ah_g
e;12;well My dog can monkey just like you;w_eh_l m_ay d_ah_g k_ae_n m_ah_ng_k_iy jh_ah_s_t l_ay_k y_uw
a;4;can your monkey Do the dog;k_ae_n y_uh_r m_ah_ng_k_iy d_uw dh_iy d_ah_g
a;19;(walkin-) the dog;w_aa_k_iy_n_eh dh_iy d_ah_g
a;34;can your monkey monkey monkey Do the dog do the dog;k_ah_n y_uh_r m_ah_ng_k_iy m_ah_ng_k_iy m_ah_ng_k_iy d_uw dh_ah d_ah_g d_uw dh_ah d_ah_g
b;13;but Can your monkey do the do the do the dog like I do;b_ah_t k_ah_n y_uh_r m_ah_ng_k_iy d_uw dh_iy d_uw dh_iy d_uw dh_iy d_ah_g l_ay_k ay d_uw
b;22;but Can your monkey do the do the do the dog like I do;b_ah_t k_ah_n y_ao_r m_ah_ng_k_iy d_uw dh_ah d_uw dh_ah d_uw dh_ah d_ah_g l_ay_k ay d_uw
e;5;well my dog Can monkey just like you;w_eh_l m_ay d_ah_g k_ah_n m_ah_ng_k_iy jh_ah_s_t l_ay_k y_uw
b;2;can your monkey do;k_ae_n y_uh_r m_ah_ng_k_iy d_uw
b;36;but Can your monkey do the do the do the dog like I do;b_ah_t k_ah_n y_ao_r m_ah_ng_k_iy d_uw dh_ah d_uw dh_ah d_uw dh_ah d_ah_g l_ay_k ay d_uw
d;35;my dog Can monkey just like you;m_ay d_ah_g k_ah_n m_ah_ng_k_iy jh_ah_s_t l_ay_k y_uw
a;33;can your monkey monkey monkey Do the dog do the dog;k_ah_n y_ao_r m_ah_ng_k_iy m_ah_ng_k_iy m_ah_ng_k_iy d_uw dh_ah d_ah_g d_uw dh_ah d_ah_g
f;8;he can shake it to the east;hh_iy k_ae_n sh_ey_k ah_t t_ah dh_iy iy_s_t
a;3;can your monkey Do the dog;k_ae_n y_uh_r m_ah_ng_k_iy d_uw dh_iy d_ah_g
