Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
e;22;theres no surrender;dh_eh_r_s n_ow s_er_eh_n_d_er
f;23;battle on battle on;b_ae_t_ah_l aa_n b_ae_t_ah_l aa_n
a;33;while theres still light of day;w_ay_l dh_eh_r_s s_t_ih_l l_ay_t ah_v d_ey
c;29;arise the war cry;er_ay_z dh_ah w_ao_r k_r_ay
c;6;bury us in our sorrow shadowed and silenced;b_eh_r_iy y_uw_eh_s ih_n_ch aa_r s_aa_r_ow sh_ae_d_ow_d ah_n_d s_ay_l_ah_n_s_t
g;16;fuels inner strength;f_y_uw_ah_l_z ih_n_er s_t_r_eh_ng_k_th
f;0;we must battle on;w_iy m_ah_s_t b_ae_t_ah_l aa_n
c;34;arise the war cry;er_ay_z dh_ah w_ao_r k_r_ay
f;32;battle on battle on;b_ae_t_ah_l aa_n b_ae_t_ah_l aa_n
a;31;through barren lands and waste;th_r_uw b_ae_r_ah_n l_ae_n_d_z ah_n_d w_ey_s_t
b;27;arise the war cry like it will be your last;er_ay_z dh_ah w_ao_r k_r_ay l_ay_k ih_t w_ah_l b_iy y_ao_r l_ae_s_t
c;11;the time has come to ignite;dh_ah t_ay_m hh_ah_z k_ah_m t_uw ih_g_n_ay_t
a;10;while theres still light of day;hh_w_ay_l dh_eh_r_s s_t_ih_l l_ay_t ah_v d_ey
a;14;headstrong to shake our claim;hh_eh_d_s_t_r_ao_ng t_uw sh_ey_k aw_r k_l_ey_m
g;5;bury us in our sorrow erode our strength;b_eh_r_iy y_uw_eh_s ih_n_ch aa_r s_aa_r_ow iy_r_ow_d aa_r s_t_r_eh_ng_k_th
a;2;while there (is) still light of day;hh_w_ay_l dh_eh_r ah_z s_t_ih_l l_ay_t ah_v d_ey
h;21;i refuse to fall silent I refuse;ay r_ih_f_y_uw_z t_uw f_aa_l s_ay_l_ah_n_t ay r_ih_f_y_uw_z
d;15;drown away our sorrow;d_r_aw_n ah_w_ey aw_r s_aa_r_ow
e;20;theres no surrender;dh_eh_r_s n_ow s_er_eh_n_d_er
a;12;enraged in a venom haze;eh_n_r_ey_jh_d ih_n ah v_eh_n_ah_m hh_ey_z
b;4;to plain sight we sow the seeds for apathy;t_ah p_l_ey_n s_ay_t w_iy s_ow dh_iy s_iy_d_z f_r_er ae_p_ah_th_iy
a;3;allegiance to the cursed and tortured ways;ah_l_iy_jh_ah_n_s t_ah dh_iy k_er_s_t ah_n_d t_ao_r_ch_er_d w_ey_z
b;13;cleared of the cloak of shadows;k_l_ih_r_d ah_v dh_ah k_l_ow_k ah_v sh_ae_d_ow_z
a;24;through barren lands and waste;th_r_uw b_ae_r_ah_n l_ae_n_d_z ah_n_d w_ey_s_t
b;28;arise the war cry arise the war cry like it (is) your last;er_ay_z dh_ah w_ao_r k_r_ay er_ay_z dh_ah w_ao_r k_r_ay l_ay_k ih_t ih_z y_ao_r l_ae_s_t
a;8;through barren lands and waste;th_r_uw b_ae_r_ah_n l_ae_n_d_z ah_n_d w_ey_s_t
a;1;through barren lands and waste;th_r_uw b_ae_r_ah_n l_ae_n_d_z ah_n_d w_ey_s_t
c;18;a war cry leads us to this light;ah w_ao_r k_r_ay l_iy_d_z ah_s t_uw dh_ih_s l_ay_t
f;9;battle on battle on;b_ae_t_ah_l aa_n b_ae_t_ah_l aa_n
f;30;battle on battle on;b_ae_t_ah_l aa_n b_ae_t_ah_l aa_n
c;19;into this fight;ih_n_t_uw dh_ih_s f_ay_t
d;17;drown away our sorrow;d_r_aw_n ah_w_ey aw_r s_aa_r_ow
a;26;while theres still light of day;w_ay_l dh_eh_r_s s_t_ih_l l_ay_t ah_v d_ey
f;7;battle on battle on;b_ae_t_ah_l aa_n b_ae_t_ah_l aa_n
f;25;battle on battle on;b_ae_t_ah_l aa_n b_ae_t_ah_l aa_n
