Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;6;i just dropped a bomb You lighting stoves;ay jh_ah_s_t d_r_aa_p_t ah b_aa_m y_uw l_ay_t_ih_ng s_t_ow_v_z
g;24;my wealth (is) in Heaven so said the Reverend;m_ay w_eh_l_th ih_z ih_n hh_eh_v_ah_n s_ow s_eh_d dh_ah r_eh_v_er_ah_n_d
h;0;(*) Jayso mimics the sample (*);ah_ae  m_ih_m_ih_k_s dh_ah s_ae_m_p_ah_l ah_ae
n;13;i heard your cliques broke Let me fix you;ay hh_er_d y_ao_r k_l_ih_k_s b_r_ow_k l_eh_t m_iy f_ih_k_s y_uw
c;16;im too busy to look change coming in;ay_m t_uw b_ih_z_iy t_ah l_uh_k ch_ey_n_jh k_ah_m_ih_ng ih_n_ch
d;17;counting papers greens Im turning a new leaf;k_aw_n_ih_ng p_ey_p_er_z g_r_iy_n_z ay_m t_er_n_ih_ng ah n_y_uw l_iy_f
h;3;ugh Yeah;ah_g y_ae
f;21;bring The Fire Service;b_r_ih_ng dh_ah f_ay_er s_er_v_ah_s
e;18;your lyrics (is) too weak Mine-S Goliath;y_ao_r l_ih_r_ih_k_s ih_z t_uw w_iy_k m_ay_n_z g_ah_l_ay_ah_th
a;7;let your lines out While I explode;l_eh_t y_ao_r l_ay_n_z aw_t w_ay_l ay ih_k_s_p_l_ow_d
b;9;i heard the truth Hurts Im in pain;ay hh_er_d dh_ah t_r_uw_th hh_er_t_s ay_m ih_n p_ey_n
g;25;the Oldest Lesson;dh_iy ow_l_d_ah_s_t l_eh_s_ah_n
c;23;money ain-t A thing;m_ah_n_iy ey_n_t ah th_ih_ng
i;1;they call me Jayso;dh_ey k_ao_l m_iy 
b;8;my steeze mad heavy like Iron chains;m_ay s_t_z_er m_ae_d hh_eh_v_iy l_ay_k ay_er_n ch_ey_n_z
c;22;when I speak to the beat ya heard this;w_eh_n ay s_p_iy_k t_uw dh_ah b_iy_t y_aa hh_er_d dh_ih_s
e;19;call me RL Stein a ghost writer;k_ao_l m_iy  s_t_ay_n ah g_ow_s_t r_ay_t_er
o;15;chilling on cloud Nine haters wan push me;ch_ih_l_ih_ng aa_n k_l_aw_d n_ay_n hh_ey_t_er_z w_aa_n p_uh_sh m_iy
h;4;y ε ma rap music Akwaaba;w_ay ah_ae m_aa r_ae_p m_y_uw_z_ih_k 
f;20;flow rider like surfers;f_l_ow r_ay_d_er l_ay_k s_er_f_er_z
m;12;skillions folk just went official;s_k_ih_l_ay_ah_n_s f_ow_k jh_ah_s_t w_eh_n_t ah_f_ih_sh_ah_l
c;10;skills legit no federal issues;s_k_ih_l_z l_eh_jh_ih_t n_ow f_eh_d_ax_r_ax_l ih_sh_uw_z
l;2;be like Yung Fly Ebe like we made Tasha Proud;b_iy l_ay_k y_ah_ng f_l_ay E_b_er l_ay_k w_iy m_ey_d T_ae_sh_ax p_r_aw_d
c;11;just did a hit You committed a miscue;jh_ah_s_t d_ih_d ah hh_ih_t y_uw k_ah_m_ih_t_ah_d ah m_ih_s_k_y_uw
d;14;it ain-t Nothing to me delivering new beats;ih_t ey_n_t n_ah_th_ih_ng t_uw m_iy d_ah_l_ih_v_er_ih_ng n_y_uw b_iy_t_s
