Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;38;yeah you know that dat true;y_ae y_uw n_ow dh_ae_t d_ae_t t_r_uw
e;20;i don-t think there (is) these niggas never really think this big;ay d_ow_n_t th_ih_ng_k dh_eh_r ih_z dh_iy_z n_ih_g_ae_s n_eh_v_er r_ih_l_iy th_ih_ng_k dh_ih_s b_ih_g
a;3;ain-t not comparing me to these fuck dudes;ey_n_t n_ax_t k_ah_m_p_eh_r_ih_ng m_iy t_uw dh_iy_z f_ah_k d_y_uw_d_z
f;28;you heard the sound (is) on another level;y_uw hh_er_d dh_ah s_aw_n_d ih_z aa_n ah_n_ah_dh_er l_eh_v_ah_l
a;0;im a one army guess you know dat true;ay_m ah w_ah_n aa_r_m_iy g_eh_s y_uw n_ow d_ae_t t_r_uw
e;15;she got true curves and she on this dick;sh_iy g_aa_t t_r_uw k_er_v_z ah_n_d sh_iy aa_n dh_ih_s d_ih_k
g;4;you know I can go against all their crews at once shit;y_uw n_ow ay k_ah_n g_ow ah_g_eh_n_s_t ao_l dh_eh_r k_r_uw_z ae_t w_ah_n_s sh_iy_t
a;37;and dat true dat true;ah_n_d d_ae_t t_r_uw d_ae_t t_r_uw
e;24;so high he don-t even exist;s_ow hh_ay hh_iy d_ow_n_t iy_v_ah_n ih_g_z_ih_s_t
d;13;this that pure shit fuck what you serve;dh_ih_s dh_ae_t p_y_uh_r sh_iy_t f_ah_k w_ah_t y_uw s_er_v
h;22;and let a real nigga be what he (is);ah_n_d l_eh_t ah r_iy_l n_ih_g_ae b_iy w_ah_t hh_iy ih_z
e;26;but Im making that shit that you can-t resist;b_ah_t ay_m m_ey_k_ih_ng dh_ae_t sh_iy_t dh_ae_t y_uw k_ae_n_t r_ah_z_ih_s_t
e;23;nigga higher than wiz;n_ih_g_ae hh_ay_er dh_ae_n w_ih_z
e;19;name a local nigga with a dream this big;n_ey_m ah l_ow_k_ah_l n_ih_g_ae w_ih_dh ah d_r_iy_m dh_ih_s b_ih_g
d;12;king out here fuck what you heard;k_ih_ng aw_t hh_ih_r f_ah_k w_ah_t y_uw hh_er_d
f;33;scheming like the devil;s_k_iy_m_ih_ng l_ay_k dh_ah d_eh_v_ah_l
e;17;name a (mo-fucka) with a sound this thick;n_ey_m ah m_ao_f_ah_k_ae w_ih_dh ah s_aw_n_d dh_ih_s th_ih_k
b;25;you can hate me (as) much (as) you can;y_uw k_ah_n hh_ey_t m_iy ae_z m_ah_ch ae_z y_uw k_ae_n
d;14;fucking with me you got true nerves;f_ah_k_ih_ng w_ih_dh m_iy y_uw g_aa_t t_r_uw n_er_v_z
l;32;im just doing all I know;ay_m jh_ah_s_t d_uw_ih_ng ao_l ay n_ow
a;10;shit just begun (as) a keeper in this (mo-fucking) zoo;sh_iy_t jh_ah_s_t b_ih_g_ah_n ae_z ah k_iy_p_er ih_n dh_ih_s m_ao_f_ah_k_ih_ng z_uw
b;6;they be like where this nigga came from man;dh_ey b_iy l_ay_k w_eh_r dh_ih_s n_ih_g_ae k_ey_m f_r_ah_m m_ae_n
a;8;bitch I do what I (mo-fucking) do til forever and you know dat true;b_ih_ch ay d_uw w_ah_t ay m_ao_f_ah_k_ih_ng d_uw t_ih_l f_er_eh_v_er ah_n_d y_uw n_ow d_ae_t t_r_uw
c;9;bang bang bang ain-t no stopping;b_ae_ng b_ae_ng b_ae_ng ey_n_t n_ow s_t_aa_p_ih_ng
e;16;watch (as) I fucking own this quick;w_aa_ch ae_z ay f_ah_k_ih_ng ow_n dh_ih_s k_w_ih_k
a;1;its that one independent fella going for the win like a (mo-fucking) jew;ih_t_s dh_ae_t w_ah_n ih_n_d_ah_p_eh_n_d_ah_n_t f_eh_l_ah g_ow_ih_ng f_ao_r dh_ah w_ih_n l_ay_k ah m_ao_f_ah_k_ih_ng jh_uw
a;35;and when they ask me how I do when I do what I do;ah_n_d w_eh_n dh_ey ae_s_k m_iy hh_aw ay d_uw w_eh_n ay d_uw w_ah_t ay d_uw
i;29;i just leave em in awe;ay jh_ah_s_t l_iy_v eh_m ih_n ao
f;31;and most of these niggas know that Im a fucking rebel;ah_n_d m_ow_s_t ah_v dh_iy_z n_ih_g_ae_s n_ow dh_ae_t ay_m ah f_ah_k_ih_ng r_eh_b_ah_l
d;11;dat true dat true word;d_ae_t t_r_uw d_ae_t t_r_uw w_er_d
b;39;dat true dat true dat;d_ae_t t_r_uw d_ae_t t_r_uw d_ae_t
h;34;you know who it (is);y_uw n_ow hh_uw ih_t ih_z
e;18;name a (mo-fucka) with a flow this slick;n_ey_m ah m_ao_f_ah_k_ae w_ih_dh ah f_l_ow dh_ih_s s_l_ih_k
c;30;and Im not even involved;ah_n_d ay_m n_ax_t iy_v_ah_n ih_n_v_aa_l_v_d
f;21;these niggas should really handle their (biz-);dh_iy_z n_ih_g_ae_s sh_uh_d r_ih_l_iy hh_ae_n_d_ah_l dh_eh_r b_ih_z_eh
g;36;i just tell em all I know (is) that Im here to kill you;ay jh_ah_s_t t_eh_l eh_m ao_l ay n_ow ih_z dh_ae_t ay_m hh_ih_r t_uw k_ih_l y_uw
a;5;they got no clue and I know that dat true;dh_ey g_aa_t n_ow k_l_uw ah_n_d ay n_ow dh_ae_t d_ae_t t_r_uw
a;7;been here since forever stop acting like you never knew;b_ih_n hh_ih_r s_ih_n_s f_er_eh_v_er s_t_aa_p ae_k_t_ih_ng l_ay_k y_uw n_eh_v_er n_uw
a;2;and I said they got zero shit on me yeah you know dat true;ah_n_d ay s_eh_d dh_ey g_aa_t z_ih_r_ow sh_iy_t aa_n m_iy y_ae y_uw n_ow d_ae_t t_r_uw
