Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
d;13;im held together by your memory;ay_m hh_eh_l_d t_ah_g_eh_dh_er b_ay y_ao_r m_eh_m_ax_r_iy
e;16;back to Central Park;b_ae_k t_uw s_eh_n_t_r_ah_l p_aa_r_k
d;24;youve still got yours lets put them back together;y_uw_v s_t_ih_l g_aa_t y_uh_r_z w_iy_s p_uh_t dh_eh_m b_ae_k t_ah_g_eh_dh_er
b;1;the sun lasting the night the end of June;dh_iy s_ah_n l_ae_s_t_ih_ng dh_iy n_ay_t dh_iy eh_n_d ah_v jh_uw_n
h;12;to where you are;t_uw w_eh_r y_uw aa_r
a;0;staring down an endless avenue;s_t_eh_r_ih_ng d_aw_n ah_n eh_n_d_l_ah_s ae_v_ah_n_uw
f;28;well find our way back to the start oh;w_iy_l f_ay_n_d aw_r w_ey b_ae_k t_uw dh_ah s_t_aa_r_t ow
b;7;the things I should-ve said you never knew;dh_iy th_ih_ng_z ay sh_uh_d_ah_v s_eh_d y_uw n_eh_v_er n_y_uw
e;33;back to Central Park;b_ae_k t_uw s_eh_n_t_r_ah_l p_aa_r_k
e;11;im chasing down a falling star;ay_m ch_ey_s_ih_ng d_aw_n ah f_aa_l_ih_ng s_t_aa_r
e;15;ill trace the pieces of my broken heart;ay_l t_r_ey_s dh_ah p_iy_s_ah_z ah_v m_ay b_r_ow_k_ah_n hh_aa_r_t
e;34;back to Central Park;b_ae_k t_uw s_eh_n_t_r_ah_l p_aa_r_k
e;31;back to Central Park;b_ae_k t_uw s_eh_n_t_r_ah_l p_aa_r_k
g;2;even in the crowds I find Im always looking out for you;iy_v_ah_n ih_n_ch dh_iy k_r_aw_d_z ay f_ay_n_d ay_m ao_l_w_ey_z l_uh_k_ih_ng aw_t f_ao_r y_uw
e;27;i see you standing in a sea of sparks;ay s_iy y_uw s_t_ae_n_d_ih_ng ih_n ah s_iy ah_v s_p_aa_r_k_s
a;19;ill shoot an arrow straight down Fifth Avenue;ay_l sh_uw_t ae_n ae_r_ow s_t_r_ey_t d_aw_n f_ih_f_th ae_v_ah_n_uw
c;5;this time around something just don-t feel right;dh_ih_s t_ay_m er_aw_n s_ah_m_th_ih_ng jh_ah_s_t d_ow_n f_iy_l r_ay_t
c;4;one man band still playing by the lights;w_ah_n m_ae_n b_ae_n_d s_t_ih_l p_l_ey_ih_ng b_ay dh_ah l_ay_t_s
b;20;the fortune teller says Let go of the road but sail across the blue;dh_ah f_ao_r_ch_ah_n t_eh_l_er s_eh_z l_eh_t g_ow ah_v dh_ah r_ow_d b_ah_t s_ey_l ah_k_r_ao_s dh_ah b_l_uw
e;23;the Empire State above the stars;dh_ah eh_m_p_ay_er s_t_ey_t ah_b_ah_v dh_ah s_t_aa_r_z
e;9;oh Ill make my way back to Central Park;ow ay_l m_ey_k m_ay w_ey b_ae_k t_ah s_eh_n_t_r_ah_l p_aa_r_k
e;30;ill trace the pieces of my broken heart;ay_l t_r_ey_s dh_ah p_iy_s_ah_z ah_v m_ay b_r_ow_k_ah_n hh_aa_r_t
e;10;trace the pieces of my broken heart;t_r_ey_s dh_iy p_iy_s_ah_z ah_v m_ay b_r_ow_k_ah_n hh_aa_r_t
d;6;(heart-shaped) bulb above my head;hh_aa_r_t_sh_ey_p_t b_ah_l_b ah_b_ah_v m_ay hh_eh_d
i;14;baby won-t you just come back to me;b_ey_b_iy w_ow_n_t y_uw jh_ah_s_t k_ah_m b_ae_k t_uw m_iy
e;32;ill trace the pieces of my broken heart;ay_l t_r_ey_s dh_ah p_iy_s_ah_z ah_v m_ay b_r_ow_k_ah_n hh_aa_r_t
b;18;youre burned onto my mind like a tattoo;y_uw_r b_er_n_d aa_n_t_uw m_ay m_ay_n_d l_ay_k ah t_ae_t_uw
d;25;and lets stay here forever;ah_n_d w_iy_s s_t_ey hh_ih_r f_er_eh_v_er
f;22;i got half that photograph;ay g_aa_t hh_ae_f dh_ae_t f_ow_t_ah_g_r_ae_f
