Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;27;i see why;ay s_iy w_ay
h;8;not enough they always told me;n_ax_t ah_n_ah_f dh_ey ao_l_w_ey_z t_ow_l_d m_iy
i;23;instrumental;ih_n_s_t_r_ah_m_eh_n_t_ah_l
a;35;im not giving up this time;ay_m n_ax_t g_ih_v_ih_ng ah_p dh_ih_s t_ay_m
d;13;when everyone thinks you You-ve had enough;w_eh_n eh_v_r_iy_w_ah_n th_ih_ng_k_s y_uw y_uw_v hh_ae_d ah_n_ah_f
a;28;but its now or never take back your life;b_ah_t ih_t_s n_aw ao_r n_eh_v_er t_ey_k b_ae_k y_ao_r l_ay_f
a;26;you always feel weak its too hard to fight;y_uw ao_l_w_ey_z f_iy_l w_iy_k ih_t_s t_uw hh_aa_r_d t_uw f_ay_t
h;9;im no one I never will be;ay_m n_ow w_ah_n ay n_eh_v_er w_ah_l b_iy
a;33;its a fight Im taking back whats rightfully mine;ih_t_s ah f_ay_t ay_m t_ey_k_ih_ng b_ae_k w_ah_t_s r_ay_t_f_ah_l_iy m_ay_n
c;14;its your turn you can-t give in;ih_t_s y_ao_r t_er_n y_uw k_ae_n_t g_ih_v ih_n
d;16;i won-t give up;ay w_ow_n_t g_ih_v ah_p
a;25;i know why;ay n_ow w_ay
a;32;from the thieves who-ve robbed our minds;f_r_ah_m dh_ah th_iy_v_z hh_uw_v r_aa_b_d aw_r m_ay_n_d_z
g;20;i can-t believe you thought Id listen to you;ay k_ae_n_t b_ah_l_iy_v y_uw th_ao_t ay_d l_ih_s_ah_n t_uw y_uw
a;19;my rule-s an eye for an eye;m_ay r_uw_l_z ae_n ay f_ao_r ae_n ay
a;18;did you think Id just lay down and die;d_ih_d y_uw th_ih_ng_k ay_d jh_ah_s_t l_ey d_aw_n ah_n_d d_ay
d;15;just remember to shout I won-t give up;jh_ah_s_t r_ih_m_eh_m_b_ax t_uw sh_aw_t ay w_ow_n_t g_ih_v ah_p
l;31;taking back our lives;t_ey_k_ih_ng b_ae_k aw_r l_ih_v_z
a;37;take back your LIFE;t_ey_k b_ae_k y_ao_r l_ay_f
c;10;they were wrong don-t ever listen;dh_ey w_er r_ao_ng d_ow_n_t eh_v_er l_ih_s_ah_n
g;5;i don-t know you;ay d_ow_n n_ow y_uw
f;4;all I have to say;ao_l ay hh_ae_v t_uw s_ey
d;11;they are wrong;dh_ey aa_r r_ao_ng
h;30;its a fight Are you with me;ih_t_s ah f_ay_t aa_r y_uw w_ih_dh m_iy
e;2;why the fuck did you think Id just take it;w_ay dh_ah f_ah_k d_ih_d y_uw th_ih_ng_k ay_d jh_ah_s_t t_ey_k ih_t
e;34;its a fight No escape no regrets;ih_t_s ah f_ay_t n_ow ah_s_k_ey_p n_ow r_ih_g_r_eh_t_s
b;6;and you don-t know what Ive been through;ah_n_d y_uw d_ow_n n_ow hh_w_ah_t ay_v b_ih_n th_r_uw
e;3;all the things you said to break me I faked it;ao_l dh_ah th_ih_ng_z y_uw s_eh_d t_uw b_r_ey_k m_iy ay f_ey_k_t ih_t
a;0;look into my eyes;l_uh_k ih_n_t_ah m_ay ay_z
b;21;ive made mistakes but Im no fool;ay_v m_ey_d m_ih_s_t_ey_k_s b_ah_t ay_m n_ow f_uw_l
