Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
h;91;this Kansas weather but Im a stand forever;dh_ih_s k_ae_n_z_ah_s w_eh_dh_er b_ah_t ay_m ah s_t_ae_n_d f_er_eh_v_er
b;96;c4 in the yard blow the house to bits;s_iy_f_ao_r ih_n dh_ah y_aa_r_d b_l_ow dh_ah hh_aw_s t_uw b_ih_t_s
a;75;whether its boom bap or the trap shit;w_eh_dh_er ih_t_s b_uw_m b_ae_b_p ao_r dh_ah t_r_ae_p sh_iy_t
u;71;bitch watch this;b_ih_ch w_aa_ch dh_ah_s
f;21;nobody on my level where the clouds low;n_ow_b_aa_d_iy aa_n m_ay l_eh_v_ah_l w_eh_r dh_ah k_l_aw_d_z l_ow
t;67;im the real deal and y-all the counterfeit;ay_m dh_ah r_iy_l d_iy_l ah_n_d y_ao_l dh_ah k_aw_n_t_ax_f_ih
a;60;i ain-t radio ready Im bout this shit;ay ey_n_t r_ey_d_iy_ow r_eh_d_iy ay_m b_aw_t dh_ih_s sh_iy_t
g;44;but Im telling you now that she useless;b_ah_t ay_m t_eh_l_ih_ng y_uw n_aw dh_ae_t sh_iy y_uw_s_l_ah_s
d;41;the king of the game when Im inking the pain;dh_ah k_ih_ng ah_v dh_ah g_ey_m w_eh_n ay_m ih_ng_k_ih_ng dh_ah p_ey_n
g;46;life (is) a movie like Stanley Kubrick-s;l_ay_f ih_z ah m_uw_v_iy l_ay_k s_t_ae_n_l_iy k_y_uw_b_r_ih_k_s
d;90;lost in the rain;l_ao_s_t ih_n dh_ah r_ey_n
b;5;fight away my demons gotta po pills;f_ay_t ah_w_ey m_ay d_iy_m_ah_n_z g_aa_t_ah p_ow p_ih_l_z
h;37;one flew over the cookoos nest and he use two techs;w_ah_n f_l_uw ow_v_er dh_ah k_uw_k_uw_z n_eh_s_t ah_n_d hh_iy y_uw_s t_uw t_eh_k_s
g;45;im Don Maroni you got too much hubris;ay_m d_aa_n m_aa_r_ow_n_iy y_uw g_aa_t t_uw m_ah_ch hh_y_uw_b_r_ah_s
c;11;kill the trap game too cause you ruining the sound;k_ih_l dh_ah t_r_ae_p g_ey_m t_uw k_aa_z y_uw r_uw_ah_n_ih_ng dh_ah s_aw_n_d
d;87;everybody copping the chains but they crossing my lane;eh_v_r_iy_b_aa_d_iy k_aa_p_ih_ng dh_ah ch_ey_n_z b_ah_t dh_ey k_r_ao_s_ih_ng m_ay l_ey_n
i;83;in a coffin;ih_n ah k_ao_f_ih_n
q;48;i never gave a shit so I can-t give two shits;ay n_eh_v_er g_ey_v ah sh_iy_t s_ow ay k_ae_n_t g_ih_v t_uw s_hh_ih_t_s
b;56;they ain-t ready for the mood switch;dh_ey ey_n_t r_eh_d_iy f_ao_r dh_ah m_uw_d s_w_ih_ch
b;70;ya can-t top this and Im always in the topics nah I mean the top picks;y_aa k_ae_n_t t_aa_p dh_ih_s ah_n_d ay_m ao_l_w_ey_z ih_n dh_ah t_aa_p_ih_k_s n_aa ay m_iy_n dh_ah t_aa_p p_ih_k_s
