Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
g;41;if what they say was true;ah_f w_ah_t dh_ey s_ey w_ah_z t_r_uw
c;105;da da la da di da la da la da;d_ae d_ae l_aa d_ae d_iy d_aa l_aa d_ae l_aa d_ae
d;79;oh when Im lonely when Im discouraged;ow w_eh_n ay_m l_ow_n_l_iy w_eh_n ay_m d_ih_s_k_er_ah_jh_d
e;9;sometimes;s_ah_m_t_ay_m_z
f;24;i just could not find my way;ay jh_ah_s_t k_uh_d n_ax_t f_ay_n_d m_ay w_ey
l;87;oh baby when I am lonely;ow b_ey_b_iy w_eh_n ay ae_m l_ow_n_l_iy
f;66;instrumental Break;ih_n_s_t_r_ah_m_eh_n_t_ah_l b_r_ey_k
f;32;i call your name;ay k_ao_l y_ao_r n_ey_m
d;5;and I came a long way he-he;ah_n_d ay k_ey_m ah l_ao_ng w_ey hh_ax_er
p;29;all comin from you;ao_l k_ow_m_ah_n f_r_ah_m y_uw
d;54;you I call your name girl;y_uw ay k_ao_l y_ao_r n_ey_m g_er_l
s;76;it seems like someone else (is) out there;ih_t s_iy_m_z l_ay_k s_ah_m_w_ah_n eh_l_s ih_z aw_t dh_eh_r
f;80;oh I call your name baby;ow ay k_ao_l y_ao_r n_ey_m b_ey_b_iy
l;71;and I know;ah_n_d ay n_ow
l;72;whoa oh whoa whoa whoa whoa whoa whoa;w_ow ow w_ow w_ow w_ow w_ow w_ow w_ow
f;10;i just can-t help thinkin livin without you baby;ay jh_ah_s_t k_ae_n_t hh_eh_l_p th_ih_ng_k_ah_n l_ih_v_iy_n w_ih_th_aw_t y_uw b_ey_b_iy
p;69;birds and bees do too;b_er_d_z ah_n_d b_iy_z d_uw t_uw
m;100;da da di la da di la la la la la;d_ae d_ae d_iy l_aa d_aa d_iy l_aa l_aa l_aa l_aa l_aa
g;114;i do you do;ay d_uw y_uw d_uw
g;40;cause their intentions might be cool;k_aa_z dh_eh_r ih_n_t_eh_n_ch_ah_n_z m_ay_t b_iy k_uw_l
p;43;and they don-t even know you;ah_n_d dh_ey d_ow_n_t iy_v_ah_n n_ow y_uw
b;78;so you will know where Im comin from;s_ow y_uw w_ah_l n_ow w_eh_r ay_m k_ow_m_ah_n f_r_ah_m
f;51;so strong and true baby;s_ow s_t_r_ao_ng ah_n_d t_r_uw b_ey_b_iy
c;101;da da di la da di da di da di da;d_ae d_ae d_iy l_aa d_aa d_iy d_ae d_iy d_aa d_iy d_ae
f;121;i call your name;ay k_ao_l y_ao_r n_ey_m
f;60;i call your name;ay k_ao_l y_ao_r n_ey_m
f;83;no one could take your place;n_ow w_ah_n k_uh_d t_ey_k y_uh_r p_l_ey_s
n;70;i love you you love me;ay l_ah_v y_uw y_uw l_ah_v m_iy
b;3;(is) this really your real phone number;ih_z dh_ih_s r_ih_l_iy y_ao_r r_iy_l f_ow_n n_ah_m_b_er
f;34;take away the strain;t_ey_k ah_w_ey dh_ah s_t_r_ey_n
f;55;i call your name;ay k_ao_l y_ao_r n_ey_m
h;42;but theres more to you than they could ever see;b_ah_t dh_eh_r_s m_ao_r t_uw y_uw dh_ae_n dh_ey k_uh_d eh_v_er s_iy
i;25;i wouldn-t even know up from down;ay w_uh_d_ah_n_t iy_v_ah_n n_ow ah_p f_r_ah_m d_aw_n
e;19;i tried everything to occupy my mind;ay t_r_ay_d eh_v_r_iy_th_ih_ng t_uw aa_k_y_ah_p_ay m_ay m_ay_n_d
e;49;but since Ive had you in my life;b_ah_t s_ih_n_s ay_v hh_ae_d y_uw ih_n m_ay l_ay_f
f;11;see sometimes I just can-t live cryin about you baby;s_iy s_ah_m_t_ay_m_z ay jh_ah_s_t k_ae_n_t l_ay_v k_r_ay_iy_n ah_b_aw_t y_uw b_ey_b_iy
f;36;cause I don-t worry what my people say;k_aa_z ay d_ow_n_t w_er_iy w_ah_t m_ay p_iy_p_ah_l s_ey
f;64;take away the strain;t_ey_k ah_w_ey dh_ah s_t_r_ey_n
m;99;da da di la da di da la la la la;d_ae d_ae d_iy l_aa d_ae d_iy d_aa l_aa l_aa l_aa l_aa
f;73;i call your name and it eases the pain;ay k_ao_l y_ao_r n_ey_m ah_n_d ih_t iy_z_ah_z dh_ah p_ey_n
h;45;thinking all that life would be;th_ih_ng_k_ah_ng ao_l dh_ae_t l_ay_f w_uh_d b_iy
d;89;i call your name girl;ay k_ao_l y_ao_r n_ey_m g_er_l
e;75;see I just don-t feel all by myself tonight;s_iy ay jh_ah_s_t d_ow_n_t f_iy_l ao_l b_ay m_ay_s_eh_l_f t_ah_n_ay_t
f;90;i think of you and it eases the pain;ay th_ih_ng_k ah_v y_uw ah_n_d ih_t iy_z_ah_z dh_ah p_ey_n
e;26;but since Ive had you in my life;b_ah_t s_ih_n_s ay_v hh_ae_d y_uw ih_n m_ay l_ay_f
f;85;thats why I call your name;dh_ae_t_s w_ay ay k_ao_l y_uh_r n_ey_m
g;68;i do you do;ay d_uw y_uw d_uw
a;14;ill take anything you bring;ay_l t_ey_k eh_n_iy_th_ih_ng y_uw b_r_ih_ng
f;119;i call your name and it eases the pain;ay k_ao_l y_ao_r n_ey_m ah_n_d ih_t iy_z_ah_z dh_ah p_ey_n
t;84;youre more than they can ever receive;y_uw_r m_ao_r dh_ae_n dh_ey k_ah_n eh_v_er r_ih_s_iy_v
c;106;da da la da di da la da la da;d_ae d_ae l_aa d_ae d_iy d_aa l_aa d_ae l_aa d_ae
d;93;you I call your name girl;y_uw ay k_ao_l y_ao_r n_ey_m g_er_l
r;39;ill love you anyway;ay_l l_ah_v y_uw eh_n_iy_w_ey
l;118;whoa oh whoa whoa whoa whoa whoa whoa;w_ow ow w_ow w_ow w_ow w_ow w_ow w_ow
f;37;in my life today;ih_n m_ay l_ay_f t_ah_d_ey
d;59;you I call your name girl;y_uw ay k_ao_l y_ao_r n_ey_m g_er_l
e;77;oh thinkin of holding someone else tight;ow th_ih_ng_k_ah_n ah_v hh_ow_l_d_ih_ng s_ah_m_w_ah_n eh_l_s t_ay_t
d;31;you I call your name girl;y_uw ay k_ao_l y_ao_r n_ey_m g_er_l
m;103;da da di la da di da la la la la;d_ae d_ae d_iy l_aa d_aa d_iy d_ae l_aa l_aa l_aa l_aa
p;52;comin from you you you you you;k_ow_m_ah_n f_r_ah_m y_uw y_uw y_uw y_uw y_uw
f;112;i call your name;ay k_ao_l y_ao_r n_ey_m
f;96;take away the strain;t_ey_k ah_w_ey dh_ah s_t_r_ey_n
f;28;so strong and true baby;s_ow s_t_r_ao_ng ah_n_d t_r_uw b_ey_b_iy
n;1;you know like do you love me Do you want me;y_uw n_ow l_ay_k d_uw y_uw l_ah_v m_iy d_uw y_uw w_aa_n_t m_iy
p;82;there (is) no substitute for you;dh_eh_r ih_z n_ow s_ah_b_s_t_ah_t_uw_t f_ao_r y_uw
a;13;im not worried bout a doggone thing;ay_m n_ax_t w_er_iy_d b_aw_t ah d_ah_g_ao_n th_ih_ng
b;7;taught me to hold on to my love;t_ao_t m_iy t_uw hh_ow_l_d aa_n t_uw m_ay l_ah_v
p;110;you you you you you you you you you you you;y_uw y_uw y_uw y_uw y_uw y_uw y_uw y_uw y_uw y_uw y_uw
a;0;i used to think about immature things;ay y_uw_z_d t_ah th_ih_ng_k ah_b_aw_t ih_m_ah_t_y_uh_r th_ih_ng_z
i;23;when youre not around;w_eh_n y_uw_r n_ax_t er_aw_n_d
f;94;i call your name;ay k_ao_l y_ao_r n_ey_m
p;18;and I just can-t be with you;ah_n_d ay jh_ah_s_t k_ae_n_t b_iy w_ih_dh y_uw
b;15;although I love the sunshine;ao_l_dh_ow ay l_ah_v dh_ah s_ah_n_sh_ay_n
g;17;cause when Im in my lonely mood;k_aa_z w_eh_n ay_m ih_n m_ay l_ow_n_l_iy m_uw_d
m;98;da da di la la la la la la;d_ae d_ae d_iy l_aa l_aa l_aa l_aa l_aa l_aa
c;4;but you know Im a man now baby a grown man;b_ah_t y_uw n_ow ay_m ah m_ae_n n_aw b_ey_b_iy ah g_r_ow_n m_ae_n
p;115;birds and bees do too;b_er_d_z ah_n_d b_iy_z d_uw t_uw
m;104;da da da la da di da la la la la;d_aa d_ae d_aa l_aa d_aa d_iy d_ae l_aa l_aa l_aa l_aa
l;117;and I know;ah_n_d ay n_ow
i;48;i wouldn-t even know up from down;ay w_uh_d_ah_n_t iy_v_ah_n n_ow ah_p f_r_ah_m d_aw_n
n;116;i love you you love me;ay l_ah_v y_uw y_uw l_ah_v m_iy
q;20;and there was no substitute;ah_n_d dh_eh_r w_ah_z n_ow s_ah_b_s_t_ah_t_uw_t
a;6;and experience taught me one thing;ah_n_d ih_k_s_p_ih_r_iy_ah_n_s t_ao_t m_iy w_ah_n th_ih_ng
f;16;ill still accept rain;ay_l s_t_ih_l ax_k_s_eh_p_t r_ey_n
f;56;i think of you and it eases the pain;ay th_ih_ng_k ah_v y_uw ah_n_d ih_t iy_z_ah_z dh_ah p_ey_n
h;22;thinking all that life would be;th_ih_ng_k_ah_ng ao_l dh_ae_t l_ay_f w_uh_d b_iy
f;95;i think of you and it eases the pain;ay th_ih_ng_k ah_v y_uw ah_n_d ih_t iy_z_ah_z dh_ah p_ey_n
i;46;when youre not around;w_eh_n y_uw_r n_ax_t er_aw_n_d
f;33;i think of you and it eases the pain;ay th_ih_ng_k ah_v y_uw ah_n_d ih_t iy_z_ah_z dh_ah p_ey_n
l;109;and you baby and you whoa oh;ah_n_d y_uw b_ey_b_iy ah_n_d y_uw w_ow ow
f;62;i think of you and it eases the pain;ay th_ih_ng_k ah_v y_uw ah_n_d ih_t iy_z_ah_z dh_ah p_ey_n
o;2;are you gonna call me like you said you would;aa_r y_uw g_aa_n_ah k_ao_l m_iy l_ay_k y_uw s_eh_d y_uw w_uh_d
d;88;when I am discouraged;w_eh_n ay ae_m d_ih_s_k_er_ah_jh_d
i;27;all thing can be found;ao_l th_ih_ng k_ah_n b_iy f_aw_n_d
n;38;although they try to say youre not the one for me;ao_l_dh_ow dh_ey t_r_ay t_uw s_ey y_uw_r n_ax_t dh_ah w_ah_n f_ao_r m_iy
f;57;take away the strain;t_ey_k ah_w_ey dh_ah s_t_r_ey_n
f;108;i call you its you baby;ay k_ao_l y_uw ih_t_s y_uw b_ey_b_iy
i;50;all things can be found;ao_l th_ih_ng_z k_ah_n b_iy f_aw_n_d
f;47;i just could not find a way;ay jh_ah_s_t k_uh_d n_ax_t f_ay_n_d ah w_ey
f;91;take away the strain;t_ey_k ah_w_ey dh_ah s_t_r_ey_n
