Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
d;41;got the pullman pullin he don-t give a damn;g_aa_t dh_ah p_uh_l_m_ah_n p_uh_l_ih_n hh_iy d_ow_n_t g_ih_v ah d_ae_m
d;22;makin juugs with Lil Rich Homie countin all this bread man;m_ae_k_ih_n jh_uw_uw_g_s w_ah_dh l_ih_l r_ih_ch H_ao_m_iy_ax k_aw_n_t_iy_n ao_l dh_ih_s b_r_eh_d m_ae_n
c;38;juugin got me straight for eva- ; g_aa_t m_iy s_t_r_ey_t f_ao_r  ey_v_ah
a;8;me and Ralph see we Been juugin round the city;m_iy ah_n_d r_ae_l_f s_iy w_iy b_ih_n  r_aw_n_d dh_ah s_ih_t_iy
c;17;50k in my motor a couple mill in my safe; ih_n m_ay m_ow_t_er ah k_ah_p_ah_l m_ih_l ih_n m_ay s_ey_f
d;42;here girl lookin tryna find my pants;hh_ih_r g_er_l l_uh_k_iy_n t_r_ih_n_ah f_ay_n_d m_ay p_ae_n_t_s
n;15;i don-t shop for no rims plus all cars my come mounted;ay d_ow_n_t sh_aa_p f_ao_r n_ow r_ih_m_z p_l_ah_s ao_l k_aa_z m_ay k_ah_m m_aw_n_t_ah_d
b;3;spent 100 cash on that work;s_p_eh_n_t  k_ae_sh aa_n dh_ae_t w_er_k
g;5;got bad hoes up on me;g_aa_t b_ae_d hh_ow_z ah_p aa_n m_iy
b;1;still playin round with that work;s_t_ih_l p_l_ey_iy_n r_aw_n_d w_ah_dh dh_ah_t w_er_k
l;11;that right too;dh_ah_t r_ay_t t_uw
f;36;juugin got my patna killed he did all he could; g_aa_t m_ay p_n_ae k_ih_l_d hh_iy d_ih_d ao_l hh_iy k_uh_d
r;30;juugin round the city with my clique; r_aw_n_d dh_ah s_ih_t_iy w_ih_dh m_ay k_l_iy_k
f;37;juugin why im good; w_ay ih_m g_uh_d
i;9;juugin round the city juug; r_aw_n_d dh_ah s_ih_t_iy jh_uw_uw_g
d;20;in the hood my top back my ice on I can-t;ih_n_ch dh_iy hh_uh_d m_ay t_aa_p b_ae_k m_ay ay_s aa_n ay k_ae_n_t
s;34;juugin the reason im here Howell Mill claim Juug; dh_ah r_iy_z_ah_n ih_m hh_ih_r hh_aw_ah_l m_ih_l k_l_ey_m 
a;29;juugin round the city with yo bitch; r_aw_n_d dh_ah s_ih_t_iy w_ih_dh y_ow b_ih_ch
d;21;sippin on this purple drank rollin up this head back;s_ih_p_iy_n aa_n dh_ah_s p_er_p_ah_l d_r_ae_ng_k r_aa_l_ih_n ah_p dh_ah_s hh_eh_d b_ae_k
q;28;Rich Homie Quan;r_ih_ch H_ao_m_iy_ax k_w_ao_n
c;16;got a bankroll in my pocket heater on my waste;g_aa_t ah b_ae_ng_k_r_ow_l ih_n m_ay p_aa_k_ah_t hh_iy_t_er aa_n m_ay w_ey_s_t
d;40;im wit Juug round juugin we on Cleveland Ave;ih_m w_ih_t  r_aw_n_d  w_iy aa_n k_l_iy_v_l_ah_n_d ae_v_ah_n_uw
a;10;juugin round the city; r_aw_n_d dh_ah s_ih_t_iy
e;24;my rolex bout that twice;m_ay r_ow_l_eh_k_s b_aw_t dh_ae_t t_w_ay_s
a;12;me and Ralph see we Been juugin round the city;m_iy ah_n_d r_ae_l_f s_iy w_iy b_ih_n  r_aw_n_d dh_ah s_ih_t_iy
o;18;im the juug man still makin juugs;ih_m dh_ah jh_uw_uw_g m_ae_n s_t_ih_l m_ae_k_ih_n jh_uw_uw_g_s
a;0;me and Ralph see we been juugin round the city;m_iy ah_n_d r_ae_l_f s_iy w_iy b_ah_n  r_aw_n_d dh_iy s_ih_t_iy
m;14;my money coming so fast somebody help me count it;m_ay m_ah_n_iy k_ah_m_ih_ng s_ow f_ae_s_t s_ah_m_b_aa_d_iy hh_eh_l_p m_iy k_aw_n_t ih_t
a;4;me and Ralph see we been juugin round the city;m_iy ah_n_d r_ae_l_f s_iy w_iy b_ih_n  r_aw_n_d dh_ah s_ih_t_iy
a;33;juugin got that house up on that hit; g_aa_t dh_ae_t hh_aw_s ah_p aa_n dh_ae_t hh_ih_t
a;32;juugin got me rich; g_aa_t m_iy r_ih_ch
c;43;its Rich Homie Baby;ah_t_s r_ih_ch H_ao_m_iy_ax b_ey_b_iy
b;2;diamonds dancing all over my shirt;d_ay_m_ah_n_d_z d_ae_n_s_ih_ng ao_l ow_v_er m_ay sh_er_t
p;19;kicking shit in my new Lebrons;k_ih_k_ih_ng sh_iy_t ih_n m_ay n_y_uw L_er_b_r_ax_n_s
g;39;juugin got me a lil cocky I might say (whateva-); g_aa_t m_iy ah l_ih_l k_aa_k_iy ay m_ay_t s_ey w_ah_t_ey_v_ah_eh
a;26;thats why I overtime grind on these niggas;dh_ae_t_s w_ay ay ow_v_er_t_ay_m g_r_ay_n_d aa_n dh_iy_z n_ih_g_ae_s
g;6;got bands all up on me;g_aa_t b_ae_n_d_z ao_l ah_p aa_n m_iy
h;7;i gotta (shout-out) to Rich Homie;ay g_aa_t_ah sh_aw_t_aw_t t_uw r_ih_ch H_ao_m_iy_ax
a;25;i told baby we gone shine on these niggas;ay t_ow_l_d b_ey_b_iy w_iy g_ao_n sh_ay_n aa_n dh_iy_z n_ih_g_ae_s
e;23;trap doin numbers tell im bout that life;t_r_ae_p d_uw_iy_n n_ah_m_b_er_z t_eh_l ih_m b_aw_t dh_ah_t l_ay_f
f;35;juugin got my mama out the hood; g_aa_t m_ay m_aa_m_ah aw_t dh_ah hh_uh_d
