Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
b;43;that this tape (is) gonna have;dh_ae_t dh_ih_s t_ey_p ih_z g_aa_n_ah hh_ae_v
d;17;gonna smoke this grass until I fade away;g_aa_n_ah s_m_ow_k dh_ih_s g_r_ae_s ah_n_t_ih_l ay f_ey_d ah_w_ey
d;25;most of my life I spend working on getting that paper;m_ow_s_t ah_v m_ay l_ay_f ay s_p_eh_n_d w_er_k_ih_ng aa_n g_eh_t_ih_ng dh_ae_t p_ey_p_er
a;7;yeah today just gonna be one of those days I guess;y_ae t_ah_d_ey jh_ah_s_t g_aa_n_ah b_iy w_ah_n ah_v dh_ow_z d_ey_z ay g_eh_s
h;48;you know what it (is) its that good feeling song;y_uw n_ow w_ah_t ih_t ih_z ih_t_s dh_ae_t g_uh_d f_iy_l_ih_ng s_ao_ng
d;36;because today (is) just gonna be a lazy day;b_ih_k_ao_z t_ah_d_ey ih_z jh_ah_s_t g_aa_n_ah b_iy ah l_ey_z_iy d_ey
a;9;that beautiful day where the homies kicking back in success;dh_ae_t b_y_uw_t_ah_f_ah_l d_ey w_eh_r dh_ah hh_aa_m_ah_er_s k_ih_k_ih_ng b_ae_k ih_n s_ah_k_s_eh_s
c;47;yeah welcome to Dreaming Out Loud;y_ae w_eh_l_k_ah_m t_uw d_r_iy_m_ih_ng aw_t l_aw_d
a;10;and all the pretty women float to my address yes;ah_n_d ao_l dh_ah p_r_ih_t_iy w_ih_m_ah_n f_l_ow_t t_uw m_ay ax_d_r_eh_s y_eh_s
p;40;im just feeling kind of lazy so you know I had to write a song about it;ay_m jh_ah_s_t f_iy_l_ih_ng k_ay_n_d ah_v l_ey_z_iy s_ow y_uw n_ow ay hh_ae_d t_uw r_ay_t ah s_ao_ng ah_b_aw_t ih_t
d;28;write lazy songs me and my homies can jam to later;r_ay_t l_ey_z_iy s_ao_ng_z m_iy ah_n_d m_ay hh_aa_m_ah_er_s k_ah_n jh_ae_m t_uw l_ey_t_er
b;41;and I had to put it at the beginning of my mixtape because it just gives that;ah_n_d ay hh_ae_d t_uw p_uh_t ih_t ae_t dh_ah b_ih_g_ih_n_ih_ng ah_v m_ay m_ih_k_s_t_ey_p b_ih_k_ao_z ih_t jh_ah_s_t g_ih_v_z dh_ae_t
e;12;the radio plays that new jam and I tap to the rhythm;dh_ah r_ey_d_iy_ow p_l_ey_z dh_ae_t n_y_uw jh_ae_m ah_n_d ay t_ae_p t_uw dh_ah r_ih_dh_ah_m
e;38;interlude;ih_n_t_er_l_uw_d
a;1;you know today just gonna be one of those days where;y_uw n_ow t_uw_d_ey jh_ah_s_t g_aa_n_ah b_iy hh_w_ah_n ah_v dh_ow_z d_ey_z hh_w_eh_r
g;34;the beauty of this moment (is) I choose how it all go;dh_ah b_y_uw_t_iy ah_v dh_ih_s m_ow_m_ah_n_t ih_z ay ch_uw_z hh_aw ih_t ao_l g_ow
m;31;blast Mac Miller-s KIDS mixtape to get me in this good mood;b_l_ae_s_t m_ae_k m_ih_l_er_z k_ih_d_z m_ih_k_s_t_ey_p t_uw g_eh_t m_iy ih_n dh_ih_s g_uh_d m_uw_d
d;5;im talking about a lazy day;ay_m t_ao_k_ih_ng ah_b_aw_t ah l_ey_z_iy d_ey
i;0;yeah what up;y_ae w_ah_t ah_p
c;4;you know what kind of day Im talking about;y_uw n_ow hh_w_ah_t k_ay_n_d ah_v d_ey ay_m t_ao_k_ih_ng ah_b_aw_t
b;45;so I thought you know Imma have a day where I can be lazy and happy yeah;s_ow ay th_ao_t y_uw n_ow I_m_ae hh_ae_v ah d_ey w_eh_r ay k_ah_n b_iy l_ey_z_iy ah_n_d hh_ae_p_iy y_ae
d;13;make some scrambled eggs with bacon and OJ;m_ey_k s_ah_m s_k_r_ae_m_b_ah_l_d eh_g_z w_ih_dh b_ey_k_ah_n ah_n_d ow_jh_ey
f;42;good feeling vibe;g_uh_d f_iy_l_ih_ng v_ay_b
d;18;and if this feeling can-t stay;ah_n_d ah_f dh_ih_s f_iy_l_ih_ng k_ae_n_t s_t_ey
b;2;you sleep in stay up late stay in your PJs and just relax;y_uw s_l_iy_p ih_n_ch s_t_ey ah_p l_ey_t s_t_ey ih_n_ch y_uh_r  ah_n_d jh_ah_s_t r_iy_l_ae_k_s
g;44;because in a lot of my songs I be all serious and shit on ya-ll you know;b_ih_k_ao_z ih_n ah l_aa_t ah_v m_ay s_ao_ng_z ay b_iy ao_l s_ih_r_iy_ah_s ah_n_d sh_iy_t aa_n y_aa_l y_uw n_ow
