Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;21;okay Im goin Banco;ow_k_ey ih_m g_oy_n b_ae_ng_k_ow
a;0;yup Yup That-s Actual;y_ah_p y_ah_p dh_ae_t_s ae_k_ch_ah_w_ah_l
a;57;10 stacks in the bank That-s Actual; s_t_ae_k_s ih_n dh_ah b_ae_ng_k dh_ae_t_s ae_k_ch_ah_w_ah_l
e;75;uhn;ah_n
a;6;2 Swiss accounts That-s Actual;ah_ae s_w_ih_s ah_k_aw_n_t_s dh_ae_t_s ae_k_ch_ah_w_ah_l
i;22;maybe I need a range rove;m_ey_b_iy ay n_iy_d ah r_ey_n_jh r_ow_v
b;27;ima dangle my Bengals;ih_m_ah d_ae_ng_g_ah_l m_ay b_eh_ng_g_ah_l_z
a;43;2 Swiss accounts That-s Actual;ah_ae s_w_ih_s ah_k_aw_n_t_s dh_ae_t_s ae_k_ch_ah_w_ah_l
a;47;2 Swiss accounts That-s Actual;ah_ae s_w_ih_s ah_k_aw_n_t_s dh_ae_t_s ae_k_ch_ah_w_ah_l
a;65;do the math cause I merk first think last;d_uw dh_ah m_ae_th k_aa_z ay m_er_k f_er_s_t th_ih_ng_k l_ae_s_t
a;74;turbo bring back;t_er_b_ow b_r_ih_ng b_ae_k
a;3;triple sound mad great That-s Actual;t_r_ih_p_ah_l s_aw_n_d m_ae_d g_r_ey_t dh_ae_t_s ae_k_ch_ah_w_ah_l
d;20;plus now Ya I got a strange ho;p_l_ah_s n_aw y_aa ay g_aa_t ah s_t_r_ey_n_jh hh_ow
h;16;and these girls weighin on my schedule;ah_n_d dh_iy_z g_er_l_z w_ey_iy_n aa_n m_ay sh_eh_d_y_uw_l
b;9;thought on point like a decimal;th_ao_t aa_n p_oy_n_t l_ay_k ah d_eh_s_ah_m_ah_l
a;7;triple sounds great That-s Actual;t_r_ih_p_ah_l s_aw_n_d_z g_r_ey_t dh_ae_t_s ae_k_ch_ah_w_ah_l
e;34;and Please watch your hands son;ah_n_d p_l_iy_z w_aa_ch y_ao_r hh_ae_n_d_z s_ah_n
a;80;triple sound mad great That-s Actual;t_r_ih_p_ah_l s_aw_n_d m_ae_d g_r_ey_t dh_ae_t_s ae_k_ch_ah_w_ah_l
g;15;stayin all black like federal;s_t_ey_iy_n ao_l b_l_ae_k l_ay_k f_eh_d_ax_r_ax_l
a;28;tigers tan and blanco;t_ay_g_er_z t_ae_n ah_n_d b_l_ae_ng_k_ow
o;54;might need to grab your spectacles;m_ay_t n_iy_d t_uw g_r_ae_b y_ao_r s_p_eh_k_t_ah_k_ah_l_z
a;56;all Natural;ao_l n_ae_ch_er_ah_l
d;60;im at the top of the chain and you last to know;ih_m ae_t dh_iy t_aa_p ah_v dh_ah ch_ey_n ah_n_d y_uw l_ae_s_t t_uw n_ow
