Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
i;0;back of the napkin scratch out;b_ae_k ah_v dh_iy n_ae_p_k_ih_n s_k_r_ae_ch aw_t
e;8;i guess we all should have known;ay g_eh_s w_iy ao_l sh_uh_d hh_ae_v n_ow_n
h;28;there are high towers and deep wells;dh_eh_r aa_r hh_ay t_aw_er_z ah_n_d d_iy_p w_eh_l_z
a;3;like nothing Ive ever heard;l_ay_k n_ah_th_ih_ng ay_v eh_v_er hh_er_d
g;16;scrape off the time elapse;s_k_r_ey_p ao_f dh_ah t_ay_m ah_l_ae_p_s
e;23;my my haven-t we grown;m_ay m_ay hh_ae_v_n_t w_iy g_r_ow_n
d;26;i tell you boys its about time;ay t_eh_l y_uw b_oy_z ih_t_s ah_b_aw_t t_ay_m
n;24;back to the mirrors where we can-t hear;b_ae_k t_uw dh_ah m_ih_r_er_z w_eh_r w_iy k_ae_n_t hh_ih_r
f;9;what the downside might be;w_ah_t dh_ah d_aw_n_s_ay_d m_ay_t b_iy
e;21;everyone Ive ever known;eh_v_r_iy_w_ah_n ay_v eh_v_er n_ow_n
d;14;thats about where I draw the line;dh_ae_t_s ah_b_aw_t w_eh_r ay d_r_ao dh_ah l_ay_n
e;25;the screams and shouts below;dh_ah s_k_r_iy_m_z ah_n_d sh_aw_t_s b_ah_l_ow
f;30;Will you know me when Im down on wounded knee;w_ah_l y_uw n_ow m_iy w_eh_n ay_m d_aw_n aa_n w_uw_n_d_ah_d n_iy
c;10;(as) we swore and prayed and stood and gazed;ae_z w_iy s_w_ao_r ah_n_d p_r_ey_d ah_n_d s_t_uh_d ah_n_d g_ey_z_d
g;17;push myself right up to the collapse;p_uh_sh m_ay_s_eh_l_f r_ay_t ah_p t_uw dh_ah k_ah_l_ae_p_s
f;11;at some beast we never did see;ae_t s_ah_m b_iy_s_t w_iy n_eh_v_er d_ih_d s_iy
l;12;coming winter-s chill in Charlottesville;k_ah_m_ih_ng w_ih_n_t_er_z ch_ih_l ih_n sh_aa_r_l_ah_t_s_v_ih_l
m;13;with no leg to stand on;w_ih_dh n_ow l_eh_g t_uw s_t_ae_n_d aa_n
c;4;no place to stay no fire or rain;n_ow p_l_ey_s t_uw s_t_ey n_ow f_ay_er ao_r r_ey_n
b;2;but they don-t come just cracks and hums;b_ah_t dh_ey d_ow_n_t k_ah_m jh_ah_s_t k_r_ae_k_s ah_n_d hh_ah_m_z
g;22;mangled hands and best laid plans;m_ae_ng_g_ah_l_d hh_ae_n_d_z ah_n_d b_eh_s_t l_ey_d p_l_ae_n_z
b;20;well the blood ran down and covered up;w_eh_l dh_ah b_l_ah_d r_ae_n d_aw_n ah_n_d k_ah_v_er_d ah_p
f;18;Will you know me when Im down on wounded knee;w_ah_l y_uw n_ow m_iy w_eh_n ay_m d_aw_n aa_n w_uw_n_d_ah_d n_iy
c;5;no number or ratio;n_ow n_ah_m_b_er ao_r r_ey_sh_iy_ow
d;6;no gauge to give a warning sign;n_ow g_ey_jh t_uw g_ih_v ah w_ao_r_n_ih_ng s_ay_n
a;1;the words that Ive learned;dh_iy w_er_d_z dh_ah_t ay_v l_er_n_d
h;29;there are strokes and heart attacks and spells;dh_eh_r aa_r s_t_r_ow_k_s ah_n_d hh_aa_r_t ah_t_ae_k_s ah_n_d s_p_eh_l_z
