Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
c;2;heart;hh_aa_r_t
e;6;forever torn now I know ill never feel;f_er_eh_v_er t_ao_r_n n_aw ay n_ow ay_l n_eh_v_er f_iy_l
d;5;never love and never fear;n_eh_v_er l_ah_v ah_n_d n_eh_v_er f_ih_r
a;0;she swims across her sea of casualties;sh_iy s_w_ih_m_z ah_k_r_ao_s hh_er s_iy ah_v k_ae_zh_ah_w_ah_l_t_iy_z
b;12;never feel and never love;n_eh_v_er f_iy_l ah_n_d n_eh_v_er l_ah_v
e;14;forever torn now I know ill never feel;f_er_eh_v_er t_ao_r_n n_aw ay n_ow ay_l n_eh_v_er f_iy_l
a;8;she sways across her winds of majesty;sh_iy s_w_ey_z ah_k_r_ao_s hh_er w_ih_n_d_z ah_v m_ae_jh_ah_s_t_iy
b;1;i crawl across her fields so frantically until her fire consumes my numbing;ay k_r_ao_l ah_k_r_ao_s hh_er f_iy_l_d_z s_ow f_r_ae_n_ah_k_l_iy ah_n_t_ih_l hh_er f_ay_er k_ah_n_s_uw_m_z m_ay n_ah_m_ih_ng
b;4;never feel and never love;n_eh_v_er f_iy_l ah_n_d n_eh_v_er l_ah_v
c;3;until the choir serenades me through the dark;ah_n_t_ih_l dh_iy k_w_ay_er s_eh_r_ah_n_ey_d_z m_iy th_r_uw dh_iy d_aa_r_k
d;13;never love and never fear;n_eh_v_er l_ah_v ah_n_d n_eh_v_er f_ih_r
c;9;i wait along her cherub balcony until her fire consumes my numbing heart;ay w_ey_t ah_l_ao_ng hh_er ch_eh_r_ah_b b_ae_l_k_ah_n_iy ah_n_t_ih_l hh_er f_ay_er k_ah_n_s_uw_m_z m_ay n_ah_m_ih_ng hh_aa_r_t
c;10;until the choir serenades me through the dark;ah_n_t_ih_l dh_ah k_w_ay_er s_eh_r_ah_n_ey_d_z m_iy th_r_uw dh_ah d_aa_r_k
