Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
g;31;from madam well rent the parlor;f_r_ah_m m_ae_d_ah_m w_iy_l r_eh_n_t dh_ah p_aa_r_l_er
a;12;with silver eyes;w_ah_dh s_ih_l_v_er ay_z
c;25;if you bring along your needles;ah_f y_uw b_r_ih_ng ah_l_ao_ng y_ao_r n_iy_d_ah_l_z
b;18;and since then my smiles been fake;ah_n_d s_ih_n_s dh_eh_n m_ay s_m_ay_l_z b_ih_n f_ey_k
b;30;so call up the child players;s_ow k_ao_l ah_p dh_ah ch_ay_l_d p_l_ey_er_z
f;22;but through one eye Only;b_ah_t th_r_uw w_ah_n ay ow_n_l_iy
b;10;until the day;ah_n_t_ih_l dh_iy d_ey
b;17;and Since then I can-t see straight;ah_n_d s_ih_n_s dh_eh_n ay k_ae_n_t s_iy s_t_r_ey_t
b;8;was my baby;w_ah_z m_ay b_ey_b_iy
a;0;nothing so bright;n_ah_th_ih_ng s_ow b_r_ay_t
c;7;all I did dream;ao_l ay d_ah_d d_r_iy_m
c;21;the troubles Ive seen;dh_ah t_r_ah_b_ah_l_z ay_v s_iy_n
a;5;all of my life;ao_l ah_v m_ay l_ay_f
b;34;my baby;m_ay b_ey_b_iy
d;26;then Ill bring my sharpened pencils;dh_eh_n ay_l b_r_ih_ng m_ay sh_aa_r_p_ah_n_d p_eh_n_s_ah_l_z
a;11;darkness entwined;d_aa_r_k_n_ah_s eh_n_t_w_ay_n_d
h;2;nothing so pure;n_ah_th_ih_ng s_ow p_y_uh_r
d;13;was my baby staring;w_ah_z m_ay b_ey_b_iy s_t_eh_r_ih_ng
b;28;my baby;m_ay b_ey_b_iy
c;33;Till I can-t see;t_ih_l ay k_ae_n_t s_iy
e;16;interlude;ih_n_t_er_l_uw_d
b;3;(as) my baby;eh_z m_ay b_ey_b_iy
a;6;days into night;d_ey_z ih_n_t_ah n_ay_t
i;14;at me;ae_t m_iy
e;23;thats clear;dh_ae_t_s k_l_ih_r
g;1;nothing so smooth;n_ah_th_ih_ng s_ow s_m_uw_dh
i;27;and draw one more comic tragedy;ah_n_d d_r_ao w_ah_n m_ao_r k_aa_m_ih_k t_r_ae_jh_ah_d_iy
d;32;and dance to death;ah_n_d d_ae_n_s t_uw d_eh_th
f;20;funny I know;f_ah_n_iy ay n_ow
