Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
b;10;i just set my sights at a higher height B;ay jh_ah_s_t s_eh_t m_ay s_ay_t_s ae_t ah hh_ay_er hh_ay_t b_iy
c;15;desired or secretly admired;d_ah_z_ay_r_d ao_r s_iy_k_r_ah_t_l_iy ah_d_m_ay_er_d
b;22;getting caught up in my zone leads to serotonin depletion;g_eh_t_ih_ng k_aa_t ah_p ih_n m_ay z_ow_n l_iy_d_z t_uw s_er_ah_t_ow_n_ih_n d_ah_p_l_iy_sh_ah_n
c;4;let me reiterate inseminate your wifey;l_eh_t m_iy r_iy_ih_t_er_ey_t ih_n_s_eh_m_ah_n_ey_t y_ao_r w_ay_f_iy
e;40;so when Im rocking open mics youll be rocking pay-to play;s_ow w_eh_n ay_m r_aa_k_ih_ng ow_p_ah_n m_ih_k_s y_uw_l b_iy r_aa_k_ih_ng p_ax_ah p_l_ey
h;27;call (as) haters we just acknowledge What-S factual;k_ao_l ae_z hh_ey_t_er_z w_iy jh_ah_s_t ax_k_n_oh_l_ih_jh w_ah_t_s f_ae_k_ch_uw_ah_l
m;28;these other dudes rap I make tracks that impact You all;dh_iy_z ah_dh_er d_y_uw_d_z r_ae_p ay m_ey_k t_r_ae_k_s dh_ae_t ih_m_p_ae_k_t y_uw ao_l
c;6;yes I-Ve made stacks no Maybachs or icey;y_eh_s ay_v m_ey_d s_t_ae_k_s n_ow M_ah_iy_b_ax_ch_s ao_r ay_s_iy
d;32;in an unbuilt city but I still paid tolls;ih_n ae_n ah_n_b_ih_l_t s_ih_t_iy b_ah_t ay s_t_ih_l p_ey_d t_ow_l_z
b;5;slayed tracks from styles from laid back to hyphy;s_l_ey_er_d t_r_ae_k_s f_r_ah_m s_t_ay_l_z f_er_m l_ey_d b_ae_k t_uw hh_iy_p_hh_ax
e;39;you never paid dues All you did was pay your way;y_uw n_eh_v_er p_ey_d d_uw_z ao_l y_uw d_ih_d w_ah_z p_ey y_ao_r w_ey
c;7;pricey Rollies No he couldn-t care slightly;p_r_ay_s_iy R_ao_l_iy_ax_s n_ow hh_iy k_uh_d_n_t k_eh_r s_l_ay_t_l_iy
f;42;your arms are too short to trade blows with Docks the God;y_ao_r aa_r_m_z aa_r t_uw sh_ao_r_t t_uw t_r_ey_d b_l_ow_z w_ih_dh d_aa_k_s dh_ah g_aa_d
e;38;the same ones That made you the rage and staged your fables;dh_iy s_ey_m w_ah_n_z dh_ae_t m_ey_d y_uw dh_ah r_ey_jh ah_n_d s_t_ey_jh_d y_ao_r f_ey_b_ah_l_z
e;37;im the worst thing to happen to rap since major labels;ay_m dh_ah w_er_s_t th_ih_ng t_uw hh_ae_p_ah_n t_uw r_ae_p s_ih_n_s m_ey_jh_er l_ey_b_ah_l_z
