Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
b;14;but right now on the low;b_ah_t r_ay_t n_aw aa_n dh_ah l_ow
a;3;up in the Hottest Nation;ah_p ih_n_ch dh_iy hh_aa_t_ah_s_t n_ey_sh_ah_n
e;17;we only minor but we minors trying to major x4;w_iy ow_n_l_iy m_ay_n_er b_ah_t w_iy m_ay_n_er_z t_r_ay_ih_ng t_uw m_ey_jh_er eh_k_s_ae
b;13;trying to make movies or shows;t_r_ay_ih_ng t_uw m_ey_k m_uw_v_iy_z ao_r sh_ow_z
a;6;and send out invitations;ah_n_d s_eh_n_d aw_t ih_n_v_ah_t_ey_sh_ah_n_z
c;23;im a major and minor no Louie attire;ay_m ah m_ey_jh_er ah_n_d m_ay_n_er n_ow l_uw_iy ah_t_ay_er
b;8;because we minors mining for gold;b_ih_k_ah_z w_iy m_ay_n_er_z m_ay_n_ih_ng f_r_er g_ow_l_d
c;7;but I can only imitate it;b_ah_t ay k_ae_n ow_n_l_iy ih_m_ah_t_ey_t ah_t
f;20;i don-t need a girl right now so Im a have to save her;ay d_ow_n_t n_iy_d ah g_er_l r_ay_t n_aw s_ow ay_m ah hh_ae_v t_uw s_ey_v hh_er
b;12;those ones with groovy flows;dh_ow_z w_ah_n_z w_ih_dh g_r_uw_v_iy f_l_ow_z
a;4;with limited population;w_ah_dh l_ih_m_ah_t_ah_d p_aa_p_y_ah_l_ey_sh_ah_n
a;2;the hottest destination;dh_iy hh_aa_t_ah_s_t d_eh_s_t_ah_n_ey_sh_ah_n
a;19;but its going to be around so I don-t have to savor;b_ah_t ih_t_s g_ow_ih_ng t_uw b_iy er_aw_n_d s_ow ay d_ow_n_t hh_ae_v t_uw s_ey_v_er
c;0;god I want to make it;g_aa_d ay w_aa_n_t t_ah m_ey_k ah_t
b;9;trying to reach till we (is) old;t_r_ay_ng t_ah r_iy_ch t_ih_l w_iy ah_z ow_l_d
b;15;well thats poor so;w_eh_l dh_ae_t_s p_uh_r s_ow
b;11;we dope but moving slow;w_iy d_ow_p b_ah_t m_uw_v_ih_ng s_l_ow
a;1;put mom up on vacation;p_uh_t m_aa_m ah_p aa_n v_ey_k_ey_sh_ah_n
d;5;so I plot reservations;s_ow ay p_l_aa_t r_eh_z_er_v_ey_sh_ah_n_z
b;10;hows it going well thats so so;hh_aw_s ah_t g_ow_ah_n w_eh_l dh_ae_t_s s_ow s_ow
a;18;got the taste of greatness and it the sweetest flavor;g_aa_t dh_ah t_ey_s_t ah_v g_r_ey_t_n_ah_s ah_n_d ih_t dh_ah s_w_iy_t_ah_s_t f_l_ey_v_er
a;21;until I make it out she going to have to be a waiter;ah_n_t_ih_l ay m_ey_k ih_t aw_t sh_iy g_ow_ih_ng t_uw hh_ae_v t_uw b_iy ey w_ey_t_er
