Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
i;21;just try to stay alive and keep your ass off the streets;jh_ah_s_t t_r_ay t_uw s_t_ey ah_l_ay_v ah_n_d k_iy_p y_ao_r ae_s ao_f dh_ah s_t_r_iy_t_s
e;12;wakin up my neighbors poppin pistols in the air;w_ey_k_ah_d_n ah_p m_ay n_ey_b_er_z p_aa_p_ih_n p_ih_s_t_ah_l_z ih_n dh_ah eh_r
o;56;im guessin that Mr Magic gon remember;ay_m g_eh_s_iy_n dh_ae_t m_ih_s_t_er m_ae_jh_ih_k g_aa_n r_ih_m_eh_m_b_ax
l;38;so still a lot of tender spaces;s_ow s_t_ih_l ah l_aa_t ah_v t_eh_n_d_er s_p_ey_s_ah_z
e;59;not with me my reputation stands for itself;n_ax_t w_ih_dh m_iy m_ay r_eh_p_y_ah_t_ey_sh_ah_n s_t_ae_n_d_z f_ao_r ah_t_s_eh_l_f
l;39;wish I could erase the hate;w_ih_sh ay k_uh_d ih_r_ey_s_ah dh_ah hh_ey_t
o;42;so fuck the Navi and Caddie;s_ow f_ah_k dh_ah N_ae_v_ax ah_n_d C_ah_d_iy_ax
m;65;hard to believe that this nigga (is) from the projects;hh_aa_r_d t_uw b_ah_l_iy_v dh_ae_t dh_ih_s n_ih_g_ae ih_z f_r_ah_m dh_ah p_r_oh_jh_eh_k_t_s
g;34;if you just listen to my words;ah_f y_uw jh_ah_s_t l_ih_s_ah_n t_uw m_ay w_er_d_z
g;17;tryin to do right for the people that I hurt;t_r_ay_iy_n t_uw d_uw r_ay_t f_ao_r dh_ah p_iy_p_ah_l dh_ae_t ay hh_er_t
p;43;im hopin y-all could hear me;ay_m hh_ow_p_iy_m y_ao_l k_uh_d hh_ih_r m_iy
b;8;you might remember me from seein me postin up on the block;y_uw m_ay_t r_ih_m_eh_m_b_ax m_iy f_r_ah_m s_iy_iy_n m_iy p_ow_s_t_iy_n ah_p aa_n dh_ah b_l_aa_k
b;45;me and my fans never torn apart;m_iy ah_n_d m_ay f_ae_n_z n_eh_v_er t_ao_r_n ah_p_aa_r_t
f;55;you say a lot of shit but you never ponit the finger;y_uw s_ey ah l_aa_t ah_v sh_iy_t b_ah_t y_uw n_eh_v_er p_aa_n_iy_t dh_ah f_ih_ng_g_er
e;62;i work the piss out the people who press em;ay w_er_k dh_ah p_ih_s aw_t dh_ah p_iy_p_ah_l hh_uw p_r_eh_s eh_m
m;13;tryin make a million pullin all night flights Im praying cuz Im;t_r_ay_iy_n m_ey_k ah m_ih_l_y_ah_n p_uh_l_ih_n ao_l n_ay_t f_l_ay_t_s ay_m p_r_ey_ih_ng k_ah_z ay_m
c;32;genuine Im the only of my kind young black and full of pride;jh_eh_n_y_uh_ih_n ay_m dh_ah ow_n_l_iy ah_v m_ay k_ay_n_d y_ah_ng b_l_ae_k ah_n_d f_uh_l ah_v p_r_ay_d
e;64;every word that I speak (is) a lesson;eh_v_er_iy w_er_d dh_ae_t ay s_p_iy_k ih_z ah l_eh_s_ah_n
d;47;magic;m_ae_jh_ih_k
a;1;a No limit soldier;ah n_ow l_ih_m_ah_t s_ow_l_jh_er
e;63;i thank the lord for such a wonderful (blessin-);ay th_ae_ng_k dh_ah l_ao_r_d f_ao_r s_ah_ch ah w_ah_n_d_er_f_ah_l b_l_eh_s_iy_n_eh
e;7;mr Magic (is) my name y-all better give me respect;m_ih_s_t_er m_ae_jh_ih_k ih_z m_ay n_ey_m y_ao_l b_eh_t_er g_ih_v m_iy r_ih_s_p_eh_k_t
b;51;bunch of fake bustas I couldn-t ever trust ya;b_ah_n_ch ah_v f_ey_k b_ah_s_t_ah_z ay k_uh_d_n_t eh_v_er t_r_ah_s_t y_aa
c;29;just think Im in my prime;jh_ah_s_t th_ih_ng_k ay_m ih_n m_ay p_r_ay_m
h;19;ive change my ways I guess thats why Im blowin up;ay_v ch_ey_n_jh m_ay w_ey_z ay g_eh_s dh_ae_t_s w_ay ay_m b_l_ow_iy_n ah_p
f;26;how man heard Sky-s the Limit;hh_aw m_ae_n hh_er_d s_k_ay_z dh_ah l_ih_m_ah_t
b;44;cuz Im speakin this from the heart;k_ah_z ay_m s_p_iy_k_iy_n dh_ih_s f_r_ah_m dh_ah hh_aa_r_t
l;35;y-all can feel my pain;y_ao_l k_ah_n f_iy_l m_ay p_ey_n
f;27;shit I ain-t finished this (is) only the beginning;sh_iy_t ay ey_n_t f_ih_n_ih_sh_t dh_ih_s ih_z ow_n_l_iy dh_ah b_ih_g_ih_n_ih_ng
b;2;i thought that I told ya;ay th_ao_t dh_ae_t ay t_ow_l_d y_aa
b;57;surprisin a lot of so called superstars;s_er_p_r_ay_iy_n ey l_aa_t ah_v s_ow k_ao_l_d s_uw_p_er_s_t_aa_r_z
c;31;niggas like me hard to find;n_ih_g_ae_s l_ay_k m_iy hh_aa_r_d t_uw f_ay_n_d
i;22;for the ones that gotta hustle just to eat;f_ao_r dh_ah w_ah_n_z dh_ae_t g_aa_t_ah hh_ah_s_ah_l jh_ah_s_t t_uw iy_t
d;40;who said money makes you happy;hh_uw s_eh_d m_ah_n_iy m_ey_k_s y_uw hh_ae_p_iy
r;58;passive comments but really don-t want go to war;p_ae_s_ih_v k_aa_m_eh_n_t_s b_ah_t r_ih_l_iy d_ow_n_t w_aa_n_t g_ow t_uw w_ao_r
g;33;with a mind to teach the whole world;w_ih_dh ah m_ay_n_d t_uw t_iy_ch dh_ah hh_ow_l w_er_l_d
i;23;lord I say a prayer for you before I fall asleep;l_ao_r_d ay s_ey ah p_r_eh_r f_ao_r y_uw b_ah_f_ao_r ay f_aa_l ah_s_l_iy_p
h;18;in the process of growin up;ih_n dh_ah p_r_aa_s_eh_s ah_v g_r_ow_iy_n ah_p
d;5;magic;m_ae_jh_ih_k
f;16;and now Im hustlin in a whole other business;ah_n_d n_aw ay_m hh_ah_s_t_l_ih_n ih_n ah hh_ow_l ah_dh_er b_ih_z_n_ah_s
c;14;knowin that my life ain-t right;n_ow_iy_n dh_ae_t m_ay l_ay_f ey_n_t r_ay_t
d;25;magic;m_ae_jh_ih_k
l;36;a lot of years wasted buku friends died a lot of wet faces;ah l_aa_t ah_v y_ih_r_z w_ey_s_t_ah_d b_k_uw f_r_eh_n_d_z d_ay_d ah l_aa_t ah_v w_eh_t f_ey_s_ah_z
