Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
i;17;its just crazy to me;ih_t_s jh_ah_s_t k_r_ey_z_iy t_uw m_iy
l;16;look back and know I love it and know Im proud of it;l_uh_k b_ae_k ah_n_d n_ow ay l_ah_v ih_t ah_n_d n_ow ay_m p_r_aw_d ah_v ih_t
e;23;can be proud of me now;k_ah_n b_iy p_r_aw_d ah_v m_iy n_aw
c;5;im on my fifth mixtape and Im planning an EP and planning an album;ay_m aa_n m_ay f_ih_f_th m_ih_k_s_t_ey_p ah_n_d ay_m p_l_ae_n_ih_ng ae_n  ah_n_d p_l_ae_n_ih_ng ae_n ae_l_b_ah_m
b;11;i mean to me this (is) just amazing;ay m_iy_n t_uw m_iy dh_ih_s ih_z jh_ah_s_t ah_m_ey_z_ih_ng
o;32;rest In Peace Betty we all miss you;r_eh_s_t ih_n p_iy_s b_eh_t_iy w_iy ao_l m_ih_s y_uw
b;8;there were people who thought Id be you know like in a hospital or be in;dh_eh_r w_er p_iy_p_ah_l hh_uw th_ao_t ay_d b_iy y_uw n_ow l_ay_k ih_n ah hh_aa_s_p_ih_t_ah_l ao_r b_iy ih_n
i;27;shoutout to Reece Steele man she-s my Twitter buddy she-s been holding me;sh_aw_t_aw_t t_ah r_iy_s s_t_iy_l m_ae_n s_hh_iy_z m_ay T_w_iy_t_ax_r b_ah_d_iy s_hh_iy_z b_ih_n hh_ow_l_d_ih_ng m_iy
g;7;man there were people back then who never thought Id even graduate;m_ae_n dh_eh_r w_er p_iy_p_ah_l b_ae_k dh_eh_n hh_uw n_eh_v_er th_ao_t ay_d iy_v_ah_n g_r_ae_jh_ua_t
e;21;i have to give a shoutout to my parents my Mom and my Dad I love you both;ay hh_ae_v t_uw g_ih_v ah sh_aw_t_aw_t t_uw m_ay p_eh_r_ah_n_t_s m_ay m_aa_m ah_n_d m_ay d_ae_d ay l_ah_v y_uw b_ow_th
p;25;devon Dawson;d_eh_v_ah_n d_ao_s_ah_n
i;24;a shoutout to my brothers and my sisters Jarrett Dakota Ranjeni Rageni;ah sh_aw_t_aw_t t_uw m_ay b_r_ah_dh_er_z ah_n_d m_ay s_ih_s_t_er_z jh_eh_r_ah_t d_ah_k_ow_t_ah  
a;9;prison by now;p_r_ih_z_ah_n b_ay n_aw
a;28;down;d_aw_n
m;18;and you know I hate to be that cliche the rapper give shoutouts in his;ah_n_d y_uw n_ow ay hh_ey_t t_uw b_iy dh_ae_t k_l_iy_sh_ey dh_ah r_ae_p_er g_ih_v sh_aw_t_ha_aw_t_s ih_n hh_ih_z
o;22;and (as) much hard times (as) I gave you guys Im really sorry but I hope you;ah_n_d ae_z m_ah_ch hh_aa_r_d t_ay_m_z ae_z ay g_ey_v y_uw g_ay_z ay_m r_ih_l_iy s_aa_r_iy b_ah_t ay hh_ow_p y_uw
i;26;you guys mean the world to me;y_uw g_ay_z m_iy_n dh_ah w_er_l_d t_uw m_iy
n;20;i have to give some shoutouts;ay hh_ae_v t_uw g_ih_v s_ah_m sh_aw_t_ha_aw_t_s
f;1;making a SoundCloud;m_ey_k_ih_ng ah 
a;4;now look at me now;n_aw l_uh_k ae_t m_iy n_aw
f;33;tongue Twister Crew;t_ah_ng t_w_ih_s_t_er k_r_uw
b;2;and I would put out a freestyle put out a mixtape;ah_n_d ay w_uh_d p_uh_t aw_t ah f_r_iy_s_t_ay_l p_uh_t aw_t ah m_ih_k_s_t_ey_p
b;3;i was working on my first music video I was starting a label;ay w_ah_z w_er_k_ih_ng aa_n m_ay f_er_s_t m_y_uw_z_ih_k v_ih_d_iy_ow ay w_ah_z s_t_aa_r_t_ih_ng ah l_ey_b_ah_l
c;36;yeah;y_ae
d;13;and even if no one else loves it I love it and no one can take that away from;ah_n_d iy_v_ah_n ah_f n_ow w_ah_n eh_l_s l_ah_v_z ih_t ay l_ah_v ih_t ah_n_d n_ow w_ah_n k_ah_n t_ey_k dh_ae_t ah_w_ey f_r_ah_m
i;30;and I promise one day Ill get you that Harley;ah_n_d ay p_r_aa_m_ah_s w_ah_n d_ey ay_l g_eh_t y_uw dh_ae_t hh_aa_r_l_iy
b;34;this (is) Tyler Tracey;dh_ih_s ih_z t_ay_l_er t_r_ey_s_iy
i;14;me;m_iy
a;0;you know whats crazy It seems like just yesterday I was thinking about;y_uw n_ow w_ah_t_s k_r_ey_z_iy ih_t s_iy_m_z l_ay_k jh_ah_s_t y_eh_s_t_er_d_ey ay w_ah_z th_ih_ng_k_ah_ng ah_b_aw_t
b;6;im running a whole record label and Im off in college doing things;ay_m r_ah_n_ih_ng ah hh_ow_l r_eh_k_ao_d l_ey_b_ah_l ah_n_d ay_m ao_f ih_n k_aa_l_ih_jh d_uw_ih_ng th_ih_ng_z
h;10;or Id be dead or something you know So … ;ao_r ay_d b_iy d_eh_d ao_r s_ah_m_th_ih_ng y_uw n_ow s_ow  ah_ae
e;15;this (is) the kind of music I know Im going to enjoy 10 years down the road;dh_ih_s ih_z dh_ah k_ay_n_d ah_v m_y_uw_z_ih_k ay n_ow ay_m g_ow_ih_ng t_uw ih_n_jh_oy  y_ih_r_z d_aw_n dh_ah r_ow_d
a;35;im Dreaming Out Loud;ay_m d_r_iy_m_ih_ng aw_t l_aw_d
c;29;shoutout to Jerry too man youre like my second Dad;sh_aw_t_aw_t t_uw jh_eh_r_iy t_uw m_ae_n y_uw_r l_ay_k m_ay s_eh_k_ah_n_d d_ae_d
d;12;and you know what the best part (is) Im making the music that I love;ah_n_d y_uw n_ow w_ah_t dh_ah b_eh_s_t p_aa_r_t ih_z ay_m m_ey_k_ih_ng dh_iy m_y_uw_z_ih_k dh_ae_t ay l_ah_v
p;31;i know you already got a good one but I promise Ill get you a really good one;ay n_ow y_uw ao_l_r_eh_d_iy g_aa_t ah g_uh_d w_ah_n b_ah_t ay p_r_aa_m_ah_s ay_l g_eh_t y_uw ah r_ih_l_iy g_uh_d w_ah_n
