Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
n;7;own my words and deeds completely;ow_n m_ay w_er_d_z ah_n_d d_iy_d_z k_ah_m_p_l_iy_t_l_iy
m;105;frantik go frantik go frantik go frantik go frantik go frantik go frantik;f_r_ae_n_t_ih_k_k g_ow f_r_ae_n_t_ih_k_k g_ow f_r_ae_n_t_ih_k_k g_ow f_r_ae_n_t_ih_k_k g_ow f_r_ae_n_t_ih_k_k g_ow f_r_ae_n_t_ih_k_k g_ow f_r_ae_n_t_ih_k_k
a;22;jump up in the air get hectic;jh_ah_m_p ah_p ih_n dh_ah eh_r g_eh_t hh_eh_k_t_ih_k
q;102;frantik;f_r_ae_n_t_ih_k_k
a;44;get hectic;g_eh_t hh_eh_k_t_ih_k
p;66;do you believe it;d_uw y_uw b_ah_l_iy_v ih_t
p;79;accept it;ax_k_s_eh_p_t ih_t
p;17;do you believe it;d_uw y_uw b_ah_l_iy_v ih_t
l;52;stiil Your hands of peace are all I need;s_t_iy_l y_ao_r hh_ae_n_d_z ah_v p_iy_s aa_r ao_l ay n_iy_d
b;58;these days;dh_iy_z d_ey_z
g;78;with you hands shout out;w_ih_dh y_uw hh_ae_n_d_z sh_aw_t aw_t
q;98;go frantik;g_ow f_r_ae_n_t_ih_k_k
c;15;king of love awesome Saviour of the world;k_ih_ng ah_v l_ah_v aa_s_ah_m S_ah_v_ih_oh_ax_r ah_v dh_ah w_er_l_d
a;72;jump up in the air get hectic;jh_ah_m_p ah_p ih_n_ch dh_iy eh_r g_ih_t hh_eh_k_t_ih_k
g;84;with your hands shout out;w_ih_dh y_ao_r hh_ae_n_d_z sh_aw_t aw_t
a;95;get hectic;g_eh_t hh_eh_k_t_ih_k
h;56;(as) I call on the Lord He makes me whole;ae_z ay k_ao_l aa_n dh_ah l_ao_r_d hh_iy m_ey_k_s m_iy hh_ow_l
c;6;i wanna give my whole life to worship;ay w_aa_n_ah g_ih_v m_ay hh_ow_l l_ay_f t_uw w_er_sh_ah_p
o;11;its immense and so close I can-t comprehend;ih_t_s ih_m_eh_n_s ah_n_d s_ow k_l_ow_s ay k_ae_n_t k_aa_m_p_r_iy_hh_eh_n_d
p;74;accept it;ax_k_s_eh_p_t ih_t
p;18;do you believe it;d_uw y_uw b_ah_l_iy_v ih_t
b;2;but I look at You and Your face;b_ah_t ay l_uh_k ae_t y_uw ah_n_d y_ao_r f_ey_s
a;96;head beats noddin and your feets electric;hh_eh_d b_iy_t_s n_aa_d_d_ih_n ah_n_d y_ao_r f_iy_t_s ah_l_eh_k_t_r_ih_k
p;90;accept it;ax_k_s_eh_p_t ih_t
