Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
n;20;until your whole body (is) consumed;ah_n_t_ih_l y_ao_r hh_ow_l b_aa_d_iy ih_z k_ah_n_s_uw_m_d
a;13;all of you must die;ao_l ah_v y_uw m_ah_s_t d_ay
a;0;youre searching the darkness with opened eyes;y_uw_r s_er_ch_ih_ng dh_ah d_aa_r_k_n_ah_s w_ih_dh ow_p_ah_n_d ay_z
a;22;all of you must die;ao_l ah_v y_uw m_ah_s_t d_ay
e;18;hot blazes are licking your disparting flesh;hh_aa_t b_l_ey_z_ah_z aa_r l_ih_k_ih_ng y_ao_r d_ih_s_p_aa1_r_t_iy_n_g f_l_eh_sh
g;6;fears tearing your soul apart;f_ih_r_z t_eh_r_ih_ng y_ao_r s_ow_l ah_p_aa_r_t
i;10;youre searching the walls of your coffin;y_uw_r s_er_ch_ih_ng dh_ah w_ao_l_z ah_v y_ao_r k_ao_f_ih_n
d;12;this (is) what you must feel;dh_ih_s ih_z w_ah_t y_uw m_ah_s_t f_iy_l
e;9;the oxygen (is) lessen;dh_ah aa_k_s_ah_jh_ah_n ih_z l_eh_s_ah_n
g;27;cut after cut which converge;k_ah_t ae_f_t_er k_ah_t w_ih_ch k_ah_n_v_er_jh
a;19;higher and higher;hh_ay_er ah_n_d hh_ay_er
b;28;a break for a moment;ah b_r_ey_k f_ao_r ah m_ow_m_ah_n_t
a;1;its cold and silence;ih_t_s k_ow_l_d ah_n_d s_ay_l_ah_n_s
a;26;leaving pain and destruction behind;l_iy_v_ih_ng p_ey_n ah_n_d d_ah_s_t_r_ah_k_sh_ah_n b_ah_hh_ay_n_d
h;7;death will reach you;d_eh_th w_ah_l r_iy_ch y_uw
e;15;youre sweating;y_uw_r s_w_eh_t_ih_ng
c;23;youre laying thonged on the (table);y_uw_r l_ey_ih_ng th_ao_ng_er_d aa_n dh_ah t_ey_b_ah_l
c;3;with no escape;w_ih_dh n_ow ah_s_k_ey_p
f;25;suddenly the cold metal cuts its may on your back;s_ah_d_ah_n_l_iy dh_ah k_ow_l_d m_eh_t_ah_l k_ah_t_s ih_t_s m_ey aa_n y_ao_r b_ae_k
e;30;then you feel your skin (is) peeling off your flesh;dh_eh_n y_uw f_iy_l y_ao_r s_k_ih_n ih_z p_iy_l_ih_ng ao_f y_ao_r f_l_eh_sh
h;8;you know terrible torment (is) waiting for you;y_uw n_ow t_eh_r_ah_b_ah_l t_ao_r_m_eh_n_t ih_z w_ey_t_ih_ng f_ao_r y_uw
e;29;you are begging for a fast death;y_uw aa_r b_eh_g_ih_ng f_ao_r ah f_ae_s_t d_eh_th
l;11;the end rathes up with you screaming crying cowardly;dh_ah eh_n_d r_ey_dh_z ah_p w_ih_dh y_uw s_k_r_iy_m_ih_ng k_r_ay_ih_ng k_aw_er_d_l_iy
h;17;growing smoke surrounds you;g_r_ow_ih_ng s_m_ow_k s_er_aw_n_d_z y_uw
m;16;the hell of the end (is) ringing;dh_ah hh_eh_l ah_v dh_ah eh_n_d ih_z r_ih_ng_ih_ng
c;31;this feeling (is) unbreakable;dh_ih_s f_iy_l_ih_ng ih_z ah_n_b_r_ey_k_ah_b_ah_l
b;24;hear the sound of a blade scratching stone;hh_ih_r dh_ah s_aw_n_d ah_v ah b_l_ey_d s_k_r_ae_ch_ih_ng s_t_ow_n
b;2;trapped in a narrow hole;t_r_ae_p_t ih_n ah n_eh_r_ow hh_ow_l
a;5;you were buried alive;y_uw w_er b_eh_r_iy_d ah_l_ay_v
d;4;you realise;y_uw r_iy_l_ay_z
f;14;youre hanging tied up on the top of a faggot;y_uw_r hh_ae_ng_ih_ng t_ay_d ah_p aa_n dh_ah t_aa_p ah_v ah f_ae_g_ah_t
d;21;this (is) what you must feel;dh_ih_s ih_z w_ah_t y_uw m_ah_s_t f_iy_l
