Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;31;bitch we stay so high;b_ih_ch w_iy s_t_ey s_ow hh_ay
d;48;like a witch im aboard my enemies;l_ay_k ah w_ih_ch ay_m ah_b_ao_r_d m_ay eh_n_ah_m_iy_z
b;12;bitch you just a bitch;b_ih_ch y_uw jh_ah_s_t ah b_ih_ch
e;39;and I be damned if I give these groupie bitches hope;ah_n_d ay b_iy d_ae_m_d ah_f ay g_ih_v dh_iy_z g_r_uw_p_iy b_ih_ch_ah_z hh_ow_p
e;40;i fuck her so good that bitch don-t moan like a frog she croak;ay f_ah_k hh_er s_ow g_uh_d dh_ae_t b_ih_ch d_ow_n_t m_ow_n l_ay_k ah f_r_ah_g sh_iy k_r_ow_k
d;14;boy I put the whole fleet to your neck;b_oy ay p_uh_t dh_ah hh_ow_l f_l_iy_t t_uw y_ao_r n_eh_k
a;6;bitch this (is) my life;b_ih_ch dh_ih_s ih_z m_ay l_ay_f
l;34;i sleep in polo clothes;ay s_l_iy_p ih_n p_ow_l_ow k_l_ow_dh_z
a;10;do you hear me right;d_uw y_uw hh_ih_r m_iy r_ay_t
n;43;if you can-t relate don-t handle it;ah_f y_uw k_ae_n_t r_ah_l_ey_t d_ow_n_t hh_ae_n_d_ah_l ih_t
d;55;and all my niggas (ballin-);ah_n_d ao_l m_ay n_ih_g_ae_s b_ae_l_ih_n_eh
a;4;the sky just passes by (as) the smoke floats higher;dh_ah s_k_ay jh_ah_s_t p_ae_s_ah_z b_ay ae_z dh_ah s_m_ow_k f_l_ow_t_s hh_ay_er
b;42;let me know 1 thing can you answer this;l_eh_t m_iy n_ow ah_ae th_ih_ng k_ah_n y_uw ae_n_s_er dh_ih_s
f;50;most niggas try pussy;m_ow_s_t n_ih_g_ae_s t_r_ay p_uh_s_iy
i;20;while you hatin your girl putting hearts on me;w_ay_l y_uw hh_ae_t_iy_n y_ao_r g_er_l p_ah_t_ih_ng hh_aa_r_t_s aa_n m_iy
g;54;man I been the damn name;m_ae_n ay b_ih_n dh_ah d_ae_m n_ey_m
c;22;ill kill you with some facts then smoke my weed;ay_l k_ih_l y_uw w_ih_dh s_ah_m f_ae_k_t_s dh_eh_n s_m_ow_k m_ay w_iy_d
a;27;bitch I stay so high;b_ih_ch ay s_t_ey s_ow hh_ay
h;0;call me Captain Hitsugaya;k_ao_l m_iy k_ae_p_t_ah_n 
e;36;my lungs (is) filled with smoke;m_ay l_ah_ng_z ih_z f_ih_l_d w_ih_dh s_m_ow_k
c;24;some of you niggas claim ya-ll flexin but you lyin through your teeth;s_ah_m ah_v y_uw n_ih_g_ae_s k_l_ey_m y_aa_l f_l_eh_k_s_iy_m b_ah_t y_uw l_ay_iy_n th_r_uw y_ao_r t_iy_th
g;59;and all my old hoes tell me im getting too famous;ah_n_d ao_l m_ay ow_l_d hh_ow_z t_eh_l m_iy ay_m g_eh_t_ih_ng t_uw f_ey_m_ah_s
h;57;all your hoes kick me back;ao_l y_ao_r hh_ow_z k_ih_k m_iy b_ae_k
e;35;i wake up with 4 hoes;ay w_ey_k ah_p w_ih_dh ah_ae hh_ow_z
a;2;don-t you swear that you get higher;d_ow_n_t y_uw s_w_eh_r dh_ae_t y_uw g_eh_t hh_ay_er
c;58;on some Liu Kang shit;aa_n s_ah_m l_y_uw k_ae_ng sh_iy_t
d;51;and I ain-t even tryin to waste my energy;ah_n_d ay ey_n_t iy_v_ah_n t_r_ay_iy_n t_uw w_ey_s_t m_ay eh_n_er_jh_iy
b;15;boy respect when you see right here;b_oy r_ih_s_p_eh_k_t w_eh_n y_uw s_iy r_ay_t hh_ih_r
e;38;and I be damned if I live rich then die broke;ah_n_d ay b_iy d_ae_m_d ah_f ay l_ay_v r_ih_ch dh_eh_n d_ay b_r_ow_k
a;5;i stay high bitch don-t ask me why;ay s_t_ey hh_ay b_ih_ch d_ow_n_t ae_s_k m_iy w_ay
a;8;all day and night;ao_l d_ey ah_n_d n_ay_t
o;44;bitch my money growing big like an elephant;b_ih_ch m_ay m_ah_n_iy g_r_ow_ih_ng b_ih_g l_ay_k ae_n eh_l_ah_f_ah_n_t
i;19;hot water turns cold on me;hh_aa_t w_ao_t_er t_er_n_z k_ow_l_d aa_n m_iy
f;52;most niggas tried pussy;m_ow_s_t n_ih_g_ae_s t_r_ay_d p_uh_s_iy
d;45;im low key but I stay in my element;ay_m l_ow k_iy b_ah_t ay s_t_ey ih_n m_ay eh_l_ah_m_ah_n_t
d;46;i can-t lie everybody know its evident;ay k_ae_n_t l_ay eh_v_r_iy_b_aa_d_iy n_ow ih_t_s eh_v_ah_d_ah_n_t
i;49;hold up pause cause you girl keep sending me;hh_ow_l_d ah_p p_ao_z k_aa_z y_uw g_er_l k_iy_p s_eh_n_d_ih_ng m_iy
a;1;while im smoking frozen fire;hh_w_ay_l ay_m s_m_ow_k_ih_ng f_r_ow_z_ah_n f_ay_er
c;23;everyday im only working for what I need;eh_v_r_iy_d_ey ay_m ow_n_l_iy w_er_k_ih_ng f_ao_r w_ah_t ay n_iy_d
a;7;im alright I be smoking right;ay_m ao_l_r_ay_t ay b_iy s_m_ow_k_ih_ng r_ay_t
a;32;bitch we stay so high;b_ih_ch w_iy s_t_ey s_ow hh_ay
d;30;we stay high x4;w_iy s_t_ey hh_ay eh_k_s_ae
i;21;i don-t like to really argue cause thats not me;ay d_ow_n_t l_ay_k t_uw r_ih_l_iy aa_r_g_y_uw k_aa_z dh_ae_t_s n_ax_t m_iy
d;53;and I ain-t even tryin to waste my energy;ah_n_d ay ey_n_t iy_v_ah_n t_r_ay_iy_n t_uw w_ey_s_t m_ay eh_n_er_jh_iy
a;28;bitch I stay so high;b_ih_ch ay s_t_ey s_ow hh_ay
d;17;ice bling ice gleam I froze everything;ay_s b_l_ih_ng ay_s g_l_iy_m ay f_r_ow_z eh_v_r_iy_th_ih_ng
c;18;im too clean;ay_m t_uw k_l_iy_n
a;26;i stay high;ay s_t_ey hh_ay
b;11;s O S swing on sight you bitch;eh_s ow eh_s s_w_ih_ng aa_n s_ay_t y_uw b_ih_ch
b;3;cause that might make you a liar bitch;k_aa_z dh_ae_t m_ay_t m_ey_k y_uw ah l_ay_er b_ih_ch
d;47;like a chick man you niggas (is) feminine;l_ay_k ah ch_ih_k m_ae_n y_uw n_ih_g_ae_s ih_z f_eh_m_ah_n_ah_n
b;16;bitch I am the king;b_ih_ch ay ae_m dh_ah k_ih_ng
c;13;talk your shit;t_ao_k y_ao_r sh_iy_t
a;9;im on flights higher than the flight;ay_m aa_n f_l_ay_t_s hh_ay_er dh_ae_n dh_ah f_l_ay_t
g;56;but we in the same game;b_ah_t w_iy ih_n dh_ah s_ey_m g_ey_m
e;37;it like im on a boat;ih_t l_ay_k ay_m aa_n ah b_ow_t
m;41;and bitch im counting green you sitting at home doing 5 reports;ah_n_d b_ih_ch ay_m k_aw_n_t_ih_ng g_r_iy_n y_uw s_ih_t_ih_ng ae_t hh_ow_m d_uw_ih_ng ah_ae r_ih_p_ao_t_s
