Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
u;49;and all of this happened on Friday the 13th;ah_n_d ao_l ah_v dh_ih_s hh_ae_p_ah_n_d aa_n f_r_ay_d_iy dh_ah 
s;35;and wasn-t allowed to top it all off I gotta worry;ah_n_d w_oh_z_n_t ah_l_aw_d t_uw t_aa_p ih_t ao_l ao_f ay g_aa_t_ah w_er_iy
m;88;like I stepped on three drains;l_ay_k ay s_t_eh_p_t aa_n th_r_iy d_r_ey_n_z
b;22;in the Chest of Drawers theyre bound to find;ih_n dh_ah ch_eh_s_t ah_v d_r_ao_r_z dh_ey_r b_aw_n_d t_uw f_ay_n_d
c;46;i saw a black cat broke a mirror;ay s_ao ah b_l_ae_k k_ae_t b_r_ow_k ah m_ih_r_er
g;60;i got a sick brain its double;ay g_aa_t ah s_ih_k b_r_ey_n ih_t_s d_ah_b_ah_l
n;81;theyre looking at my watch for greed;dh_ey_r l_uh_k_ih_ng ae_t m_ay w_aa_ch f_ao_r g_r_iy_d
s;80;these nuckers keep on watching me;dh_iy_z n_ah_k_k_er_r_s k_iy_p aa_n w_aa_ch_ih_ng m_iy
d;6;what where are you sure swear down;w_ah_t w_eh_r aa_r y_uw sh_uh_r s_w_eh_r d_aw_n
l;98;walking through a pole;w_ao_k_ih_ng th_r_uw ah p_ow_l
l;47;walking through a pole;w_ao_k_ih_ng th_r_uw ah p_ow_l
p;17;when OD supplied it;w_eh_n  s_ah_p_l_ay_d ih_t
a;24;and when my mum and gyals (is) to together;ah_n_d w_eh_n m_ay m_ah_m ah_n_d g_y_ae_l_s ih_z t_uw t_ah_g_eh_dh_er
r;55;i don-t know whats going on;ay d_ow_n_t n_ow w_ah_t_s g_ow_ih_ng aa_n
r;30;that ain-t fair wait hold on;dh_ae_t ey_n_t f_eh_r w_ey_t hh_ow_l_d aa_n
m;95;like I stepped on three drains;l_ay_k ay s_t_eh_p_t aa_n th_r_iy d_r_ey_n_z
m;82;they want my bling and in my girl they;dh_ey w_aa_n_t m_ay b_l_ih_ng ah_n_d ih_n m_ay g_er_l dh_ey
n;41;saw a magpie fly just above my reach;s_ao ey m_ae_g_p_ay f_l_ay jh_ah_s_t ah_b_ah_v m_ay r_iy_ch
s;58;i tell them my lucks bad they just ignore me;ay t_eh_l dh_eh_m m_ay l_ah_k_s b_ae_d dh_ey jh_ah_s_t ih_g_n_ao_r m_iy
l;25;theyre always on a hype so;dh_ey_r ao_l_w_ey_z aa_n ah hh_ay_p s_ow
x;78;i stabbed the bray for Chrissakes;ay s_t_ae_b_d dh_ah b_r_ey f_ao_r 
b;2;its the worst day of or lives;ah_t_s dh_iy w_er_s_t d_ey ah_v er l_ay_v_z
n;92;saw a magpie fly just above my reach;s_ao ah m_ae_g_p_ay f_l_ay jh_ah_s_t ah_b_ah_v m_ay r_iy_ch
i;54;things are going wrong;th_ih_ng_z aa_r g_ow_ih_ng r_ao_ng
m;84;thats the perfect bad day;dh_ae_t_s dh_ah p_er_f_ih_k_t b_ae_d d_ey
g;73;i want that dirty money;ay w_aa_n_t dh_ae_t d_er_t_iy m_ah_n_iy
b;69;gabbed up Tied up Pied up blindfold;g_ae_b_er_d ah_p t_ay_d ah_p p_ay_d ah_p b_l_ay_n_d_f_ow_l_d
c;90;i saw a black cat broke a mirror;ay s_ao ah b_l_ae_k k_ae_t b_r_ow_k ah m_ih_r_er
a;68;if Im having bad luck someone gets;ah_f ay_m hh_ae_v_ih_ng b_ae_d l_ah_k s_ah_m_w_ah_n g_eh_t_s
g;72;i lost out on 22 grams when I bagged up;ay l_ao_s_t aw_t aa_n  g_r_ae_m_z w_eh_n ay b_ae_g_d ah_p
f;56;my lucks bad Ill cut and stab;m_ay l_ah_k_s b_ae_d ay_l k_ah_t ah_n_d s_t_ae_b
e;63;come to your crib and buss an umbrella in your yard;k_ah_m t_uw y_ao_r k_r_ih_b ah_n_d b_ah_s ae_n ah_m_b_r_eh_l_ah ih_n y_ao_r y_aa_r_d
p;16;my wife tried to hide it;m_ay w_ay_f t_r_ay_d t_uw hh_ay_d ih_t
a;27;wait hold on I got a text;w_ey_t hh_ow_l_d aa_n ay g_aa_t ah t_eh_k_s_t
f;38;whilst under a ladder;w_ay_l_s_t ah_n_d_er ah l_ae_d_er
c;32;man Ive never had a day like this;m_ae_n ay_v n_eh_v_er hh_ae_d ah d_ey l_ay_k dh_ih_s
o;0;cell double 2 Wretch 32;s_eh_l d_ah_b_ah_l ah_ae W_r_er_t_ch 
a;29;and my little sisters next;ah_n_d m_ay l_ih_t_ah_l s_ih_s_t_er_z n_eh_k_s_t
e;8;cell they raided my mums yard;s_eh_l dh_ey r_ey_d_ah_d m_ay m_ah_m_z y_aa_r_d
h;59;until I start I start walking like Jason Voorhees;ah_n_t_ih_l ay s_t_aa_r_t ay s_t_aa_r_t w_ao_k_ih_ng l_ay_k jh_ey_s_ah_n v_uh_r_hh_iy_z
c;4;like Im Wretch 32 my phones ringing;l_ay_k ay_m W_r_er_t_ch  m_ay f_ow_n_z r_ih_ng_ih_ng
g;12;or they find the gun parked in the mud;ao_r dh_ey f_ay_n_d dh_ah g_ah_n p_aa_r_k_t ih_n dh_ah m_ah_d
y;83;wanna drop a seed nah thats not happening;w_aa_n_ah d_r_aa_p ah s_iy_d n_aa dh_ae_t_s n_ax_t hh_ae_p_ax_n_ih_ng
m;51;im having a bad day feeling a bad way;ay_m hh_ae_v_ih_ng ah b_ae_d d_ey f_iy_l_ih_ng ah b_ae_d w_ey
e;13;in the front yard;ih_n dh_ah f_r_ah_n_t y_aa_r_d
q;15;my browns right beside it;m_ay b_r_aw_n_z r_ay_t b_ah_s_ay_d ah_t
g;70;eyes closed grabbed up stabbed up;ay_z k_l_ow_z_d g_r_ae_b_d ah_p s_t_ae_b_d ah_p
e;85;man will be left in the hospital;m_ae_n w_ah_l b_iy l_eh_f_t ih_n dh_ah hh_aa_s_p_ih_t_ah_l
i;21;cos if they check the second drawer;k_ao_s ah_f dh_ey ch_eh_k dh_ah s_eh_k_ah_n_d d_r_ao_r
c;18;and if the sniffer bitch gets a sniff of bricks;ah_n_d ah_f dh_ah s_n_ih_f_er b_ih_ch g_eh_t_s ah s_n_ih_f ah_v b_r_ih_k_s
c;97;i saw a black cat broke a mirror;ay s_ao ah b_l_ae_k k_ae_t b_r_ow_k ah m_ih_r_er
b;7;youre there now Don-t lie don-t cry ill try Bye;y_uw_r dh_eh_r n_aw d_ow_n_t l_ay d_ow_n_t k_r_ay ay_l t_r_ay b_ay
f;66;youll look like an arsenal fan;y_uw_l l_uh_k l_ay_k ae_n aa_r_s_ah_n_ah_l f_ae_n
p;19;then I know that theyll find it;dh_eh_n ay n_ow dh_ae_t dh_ey_l f_ay_n_d ih_t
f;45;whilst under a ladder;w_ay_l_s_t ah_n_d_er ah l_ae_d_er
o;100;and all of this happened on Friday the 13th;ah_n_d ao_l ah_v dh_ih_s hh_ae_p_ah_n_d aa_n f_r_ay_d_iy dh_ah 
m;79;take his girl I left him (as) a statistic in the crime rates;t_ey_k hh_ih_z g_er_l ay l_eh_f_t hh_ih_m ae_z ah s_t_ah_t_ih_s_t_ih_k ih_n dh_ah k_r_ay_m r_ey_t_s
t;42;and all of this happened on Friday the 13th;ah_n_d ao_l ah_v dh_ih_s hh_ae_p_ah_n_d aa_n f_r_ay_d_iy dh_ah 
c;39;i saw a black cat broke a mirror;ay s_ao ah b_l_ae_k k_ae_t b_r_ow_k ah m_ih_r_er
n;67;when Im done with your white Tee;w_eh_n ay_m d_ah_n w_ih_dh y_ao_r w_ay_t t_iy
b;53;my bread get buttered sideways;m_ay b_r_eh_d g_eh_t b_ah_t_er_d s_ay_d_w_ey_z
c;28;they cuffed my mum and gyal;dh_ey k_ah_f_t m_ay m_ah_m ah_n_d jh_ih_ae_l
m;37;like I stepped on three drains;l_ay_k ay s_t_eh_p_t aa_n th_r_iy d_r_ey_n_z
l;40;walking through a pole;w_ao_k_ih_ng th_r_uw ah p_ow_l
p;14;and my whites underneath it;ah_n_d m_ay w_ay_t_s ah_n_d_er_n_iy_th ih_t
i;34;whats the date The 28th I should-ve been a court;w_ah_t_s dh_ah d_ey_t dh_ah  ay sh_uh_d_ah_v b_ih_n ah k_ao_r_t
c;64;i dare you to try a ting;ay d_eh_r y_uw t_uw t_r_ay ah t_ih_ng
c;33;i hope the rest of the hours don-t stay like this;ay hh_ow_p dh_ah r_eh_s_t ah_v dh_ah aw_er_z d_ow_n_t s_t_ey l_ay_k dh_ih_s
a;31;that will only happen if they think its theirs;dh_ae_t w_ah_l ow_n_l_iy hh_ae_p_ah_n ah_f dh_ey th_ih_ng_k ih_t_s dh_eh_r_z
f;9;they ran up in there with straps;dh_ey r_ae_n ah_p ih_n dh_eh_r w_ih_dh s_t_r_ae_p_s
m;77;they skies are grey a bad day;dh_ey s_k_ay_z aa_r g_r_ey ah b_ae_d d_ey
m;86;hurting in a bad way;hh_er_t_ih_ng ih_n ah b_ae_d w_ey
i;23;they best of a draw;dh_ey b_eh_s_t ah_v ah d_r_ao
r;57;if I don-t get my dough its on;ah_f ay d_ow_n_t g_eh_t m_ay d_ow ih_t_s aa_n
l;91;walking through a pole;w_ao_k_ih_ng th_r_uw ah p_ow_l
n;48;saw a magpie fly just above my reach;s_ao ey m_ae_g_p_ay f_l_ay jh_ah_s_t ah_b_ah_v m_ay r_iy_ch
z;93;and all of this happened on Friday the 13th;ah_n_d ao_l ah_v dh_ih_s hh_ae_p_ah_n_d aa_n f_r_ay_d_iy dh_ah 
l;52;i want that dirty money so;ay w_aa_n_t dh_ae_t d_er_t_iy m_ah_n_iy s_ow
e;10;theyre saying its a gun charge;dh_ey_r s_ey_ih_ng ih_t_s ah g_ah_n ch_aa_r_jh
e;11;im pissed but Im praying its a dumb sarge;ay_m p_ih_s_t b_ah_t ay_m p_r_ey_ih_ng ih_t_s ah d_ah_m s_aa_r_jh
a;1;weapon X;w_eh_p_ah_n eh_k_s
g;71;guess its just the bad luck;g_eh_s ih_t_s jh_ah_s_t dh_ah b_ae_d l_ah_k
n;99;saw a magpie fly just above my reach;s_ao ah m_ae_g_p_ay f_l_ay jh_ah_s_t ah_b_ah_v m_ay r_iy_ch
h;20;and I still can-t rest assured;ah_n_d ay s_t_ih_l k_ae_n_t r_eh_s_t ah_sh_uh_r_d
e;26;i know that theyll test the law;ay n_ow dh_ae_t dh_ey_l t_eh_s_t dh_ah l_aa
f;96;whilst under a ladder;w_ay_l_s_t ah_n_d_er ah l_ae_d_er
m;76;but I want it my way;b_ah_t ay w_aa_n_t ih_t m_ay w_ey
w;74;thats all thats on my mindstate;dh_ae_t_s ao_l dh_ae_t_s aa_n m_ay m_ay_n_d_z_ha_t_ey_t
e;62;whos insane Its bray Ill go mega on you darg;hh_uw_z ih_n_s_ey_n ih_t_s b_r_ey ay_l g_ow m_eh_g_ah aa_n y_uw d_aa_r_b
d;5;hello yo what where how swear down;hh_ah_l_ow y_ow w_ah_t w_eh_r hh_aw s_w_eh_r d_aw_n
g;75;ill be damned Im not Usher;ay_l b_iy d_ae_m_d ay_m n_ax_t ah_sh_er
s;65;if you don-t like me;ah_f y_uw d_ow_n_t l_ay_k m_iy
f;61;so I stepped on six drains with 22 black cats;s_ow ay s_t_eh_p_t aa_n s_ih_k_s d_r_ey_n_z w_ih_dh  b_l_ae_k k_ae_t_s
m;44;like I stepped on three drains;l_ay_k ay s_t_eh_p_t aa_n th_r_iy d_r_ey_n_z
f;89;whilst under a ladder;w_ay_l_s_t ah_n_d_er ah l_ae_d_er
