Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;talking away;t_ao_k_ih_ng ah_w_ey
a;1;i don-t know what Im to say;ay d_ow_n n_ow hh_w_ah_t ay_m t_uw s_ey
b;2;ill say it anyway;ay_l s_ey ih_t eh_n_iy_w_ey
d;3;today isn-t my day to find you;t_ah_d_ey ih_z_n_t m_ay d_ey t_uw f_ay_n_d y_uw
a;4;shying away;sh_ay_ih_ng ah_w_ey
a;5;ill be coming for your love ok;ay_l b_iy k_ah_m_ih_ng f_ao_r y_ao_r l_ah_v ow_k_ey
e;7;take on me;t_ey_k aa_n m_iy
f;8;take me on;t_ey_k m_iy aa_n
c;9;ill be gone;ay_l b_iy g_ao_n
d;10;in a day or two;ih_n ah d_ey ao_r t_uw
a;12;so needless to say;s_ow n_iy_d_l_ah_s t_uw s_ey
g;13;of odds and ends;ah_v aa_d_z ah_n_d eh_n_d_z
a;14;but Ill be stumbling away;b_ah_t ay_l b_iy s_t_ah_m_b_l_ih_ng ah_w_ey
a;15;slowly learning that life (is) ok;s_l_ow_l_iy l_er_n_ih_ng dh_ae_t l_ay_f ih_z ow_k_ey
e;16;say after me;s_ey ae_f_t_er m_iy
e;17;its no better to be safe than sorry;ih_t_s n_ow b_eh_t_er t_uw b_iy s_ey_f dh_ae_n s_aa_r_iy
e;19;take on me;t_ey_k aa_n m_iy
f;20;take me on;t_ey_k m_iy aa_n
c;21;ill be gone;ay_l b_iy g_ao_n
d;22;in a day or two;ih_n ah d_ey ao_r t_uw
a;24;oh things that you say;ow th_ih_ng_z dh_ae_t y_uw s_ey
a;25;(is) it a life or just to play my worries away;ih_z ih_t ah l_ay_f ao_r jh_ah_s_t t_uw p_l_ey m_ay w_er_iy_z ah_w_ey
h;26;youre all the things Ive got to remember;y_uw_r ao_l dh_ah th_ih_ng_z ay_v g_aa_t t_uw r_ih_m_eh_m_b_ax
a;27;youre shying away;y_uw_r sh_ay_ih_ng ah_w_ey
b;28;ill be coming for you anyway;ay_l b_iy k_ah_m_ih_ng f_ao_r y_uw eh_n_iy_w_ey
e;30;take on me;t_ey_k aa_n m_iy
f;31;take me on;t_ey_k m_iy aa_n
c;32;ill be gone;ay_l b_iy g_ao_n
d;33;in a day or two;ih_n ah d_ey ao_r t_uw
e;35;take on me;t_ey_k aa_n m_iy
f;36;take me on;t_ey_k m_iy aa_n
c;37;ill be gone;ay_l b_iy g_ao_n
d;38;in a day or two;ih_n ah d_ey ao_r t_uw
