Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
f;0;she-s waitin for me;s_hh_iy_z w_ay_t_ih_n f_ao_r m_iy
g;1;when I get home from work;w_eh_n ay g_eh_t hh_ow_m f_r_ah_m w_er_k
a;2;oh but things ain-t just the same;ow b_ah_t th_ih_ng_z ey_n_t jh_ah_s_t dh_iy s_ey_m
b;3;she turns out the light;sh_iy t_er_n_z aw_t dh_iy l_ay_t
c;4;and cries in the dark;ah_n_d k_r_ay_z ih_n_ch dh_iy d_aa_r_k
a;5;won-t answer when I call her name;w_ow_n_t ae_n_s_er w_eh_n ay k_ao_l hh_er n_ey_m
h;6;on the stairs I smoke a;aa_n dh_ah s_t_eh_r_z ay s_m_ow_k ah
d;7;cigarette alone;s_ih_g_er_eh_t ah_l_ow_n
e;8;mexican kids are (shootin-);m_eh_k_s_ah_k_ah_n k_ih_d_z aa_r sh_uw_t_iy_n_eh
d;9;fireworks below;f_ay_r_w_er_k_s b_ah_l_ow
b;10;hey baby its the Fourth of July;hh_ey b_ey_b_iy ih_t_s dh_ah f_ao_r_th ah_v jh_uw_l_ay
b;11;hey baby its the Fourth of July;hh_ey b_ey_b_iy ih_t_s dh_ah f_ao_r_th ah_v jh_uw_l_ay
i;12;she gives me her cheek;sh_iy g_ih_v_z m_iy hh_er ch_iy_k
l;13;when I want her lips;w_eh_n ay w_aa_n_t hh_er l_ih_p_s
d;14;but I don-t have the strength to go;b_ah_t ay d_ow_n_t hh_ae_v dh_ah s_t_r_eh_ng_k_th t_uw g_ow
m;15;on the lost side of town;aa_n dh_ah l_ao_s_t s_ay_d ah_v t_aw_n
c;16;in a dark apartment;ih_n ah d_aa_r_k ah_p_aa_r_t_m_ah_n_t
d;17;we gave up trying so long ago;w_iy g_ey_v ah_p t_r_ay_ih_ng s_ow l_ao_ng ah_g_ow
a;18;on the stairs I smoke a;aa_n dh_iy s_t_eh_r_z ay s_m_ow_k ey
d;19;cigarette alone;s_ih_g_er_eh_t ah_l_ow_n
e;20;mexican kids are (shootin-);m_eh_k_s_ah_k_ah_n k_ih_d_z er sh_uw_t_iy_n_eh
d;21;fireworks below;f_ay_r_w_er_k_s b_iy_l_ow
b;22;hey baby its the Fourth of July;hh_ey b_ey_b_iy ih_t_s dh_iy f_ao_r_th ah_v jh_uw_l_ay
b;23;hey baby its the Fourth of July;hh_ey b_ey_b_iy ih_t_s dh_iy f_ao_r_th ah_v jh_uw_l_ay
n;24;what ever happened I;hh_w_ah_t eh_v_er hh_ae_p_ah_n_d ay
o;25;apologize;ah_p_aa_l_ah_jh_ay_z
a;26;so dry your tears and baby;s_ow d_r_ay y_uh_r t_eh_r_z ah_n_d b_ey_b_iy
b;27;walk outside its the Fourth of July;w_ao_k aw_t_s_ay_d ih_t_s dh_ah f_ao_r_th ah_v jh_uw_l_ay
f;28;on the stairs I smoke a;aa_n dh_ah s_t_eh_r_z ay s_m_ow_k ah
d;29;cigarette alone;s_ih_g_er_eh_t ah_l_ow_n
e;30;mexican kids are (shootin-);m_eh_k_s_ah_k_ah_n k_ih_d_z aa_r sh_uw_t_iy_n_eh
d;31;fireworks below;f_ay_r_w_er_k_s b_ah_l_ow
b;32;hey baby its the Fourth of July;hh_ey b_ey_b_iy ih_t_s dh_ah f_ao_r_th ah_v jh_uw_l_ay
b;33;hey baby Baby take a walk outside;hh_ey b_ey_b_iy b_ey_b_iy t_ey_k ey w_aa_k aw_t_s_ay_d
