Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
e;0;and I have been here before;ah_n_d ay hh_ae_v b_ah_n hh_ih_r b_iy_f_ao_r
f;1;i don-t understand how Ive returned;ay d_ow_n ah_n_d_er_s_t_ae_n_d hh_aw ay_v r_ih_t_er_n_d
g;2;i have seen where this takes me;ay hh_ae_v s_iy_n w_eh_r dh_ih_s t_ey_k_s m_iy
a;3;i didn-t choose this path;ay d_ih_d_n_t ch_uw_z dh_ih_s p_ae_th
b;5;take me home;t_ey_k m_iy hh_ow_m
b;6;ive found the road;ay_v f_aw_n_d dh_ah r_ow_d
b;8;take me home;t_ey_k m_iy hh_ow_m
b;9;take me home;t_ey_k m_iy hh_ow_m
b;10;ive found my home;ay_v f_aw_n_d m_ay hh_ow_m
h;12;take me to a better place;t_ey_k m_iy t_uw ah b_eh_t_er p_l_ey_s
c;13;where Im who I was born to be;w_eh_r ay_m hh_uw ay w_ah_z b_ao_r_n t_uw b_iy
f;14;this wasn-t what I envisioned;dh_ih_s w_oh_z_n_t w_ah_t ay eh_n_v_ih_zh_ah_n_d
c;15;im not who I know Im Supposed to be;ay_m n_ax_t hh_uw ay n_ow ay_m s_ah_p_ow_z_d t_uw b_iy
d;17;ive searched and searched Ive laid awake at night;ay_v s_er_ch_t ah_n_d s_er_ch_t ay_v l_ey_d ah_w_ey_k ae_t n_ay_t
i;18;ive walked through the darkness;ay_v w_ao_k_t th_r_uw dh_ah d_aa_r_k_n_ah_s
d;19;ive ran to the light;ay_v r_ae_n t_uw dh_ah l_ay_t
d;20;ive ran to the light;ay_v r_ae_n t_uw dh_ah l_ay_t
a;22;and there was nothing there but questions I had;ah_n_d dh_eh_r w_ah_z n_ah_th_ih_ng dh_eh_r b_ah_t k_w_eh_s_ch_ah_n_z ay hh_ae_d
d;23;with answers I couldn-t find;w_ih_dh ae_n_s_er_z ay k_uh_d_n_t f_ay_n_d
d;24;have I lost my mind;hh_ae_v ay l_ao_s_t m_ay m_ay_n_d
d;25;(is) this all there (is) left to life;ih_z dh_ih_s ao_l dh_eh_r ih_z l_eh_f_t t_uw l_ay_f
l;26;(is) this all there (is);ih_z dh_ih_s ao_l dh_eh_r ih_z
e;27;(is) this it;ih_z dh_ih_s ih_t
d;28;(is) this all there (is) left to life;ih_z dh_ih_s ao_l dh_eh_r ah_z l_eh_f_t t_uw l_ay_f
b;30;take me home;t_ey_k m_iy hh_ow_m
