Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
f;0;im in the house smoking oh me;ay_m ih_n dh_ah hh_aw_s s_m_ow_k_ih_ng ow m_iy
a;1;its only me and its so lonely;ih_t_s ow_n_l_iy m_iy ah_n_d ih_t_s s_ow l_ow_n_l_iy
f;2;everybody fucks with me;eh_v_r_iy_b_aa_d_iy f_ah_k_s w_ih_dh m_iy
a;3;i walk outside and Im still lonely;ay w_ao_k aw_t_s_ay_d ah_n_d ay_m s_t_ih_l l_ow_n_l_iy
f;5;im in the world but nobody can see me;ay_m ih_n dh_ah w_er_l_d b_ah_t n_ow_b_aa_d_iy k_ah_n s_iy m_iy
a;6;im in the clouds lonely;ay_m ih_n dh_ah k_l_aw_d_z l_ow_n_l_iy
f;7;im smoking weed and its all for me;ih_m s_m_ow_k_ih_ng w_iy_d ah_n_d ih_t_s ao_l f_ao_r m_iy
f;8;i got some green and its all for me;ay g_aa_t s_ah_m g_r_iy_n ah_n_d ih_t_s ao_l f_ao_r m_iy
f;9;im with this girl and she-s all on me;ay_m w_ih_dh dh_ih_s g_er_l ah_n_d s_hh_iy_z ao_l aa_n m_iy
f;10;she got acid and LSD;sh_iy g_aa_t ae_s_ah_d ah_n_d eh_l_eh_s_d_iy
f;11;all for me;ao_l f_ao_r m_iy
f;12;owe her some if you talking to me;ow hh_er s_ah_m ah_f y_uw t_ao_k_ih_ng t_uw m_iy
b;13;nigga I need some more money;n_ih_g_ae ay n_iy_d s_ah_m m_ao_r m_ah_n_iy
f;14;twenty dollars and its just on me;t_w_eh_n_t_iy d_aa_l_er_z ah_n_d ih_t_s jh_ah_s_t aa_n m_iy
c;15;i gotta make it stretch all damn week;ay g_aa_t_ah m_ey_k ih_t s_t_r_eh_ch ao_l d_ae_m w_iy_k
a;16;oh;ow
g;18;im holding on to the thought of you;ay_m hh_ow_l_d_ih_ng aa_n t_uw dh_ah th_ao_t ah_v y_uw
d;19;im more than gone its nothing new;ay_m m_ao_r dh_ae_n g_ao_n ih_t_s n_ah_th_ih_ng n_y_uw
e;20;im running round Im getting cash;ay_m r_ah_n_ih_ng r_aw_n_d ay_m g_eh_t_ih_ng k_ae_sh
e;21;im flicking ash Im getting assets;ay_m f_l_ih_k_ih_ng ae_sh ay_m g_eh_t_ih_ng ae_s_eh_t_s
b;22;see your girlfriend tell you that she not but;s_iy y_ao_r g_er_l_f_r_eh_n_d t_eh_l y_uw dh_ae_t sh_iy n_ax_t b_ah_t
h;23;but she with me she with the team and we smoking good;b_ah_t sh_iy w_ih_dh m_iy sh_iy w_ih_dh dh_ah t_iy_m ah_n_d w_iy s_m_ow_k_ih_ng g_uh_d
h;24;we blowing o-s and febreze like we know we should;w_iy b_l_ow_ih_ng ow_z ah_n_d f_eh_b_r_er_z_ax l_ay_k w_iy n_ow w_iy sh_uh_d
i;25;i don-t give a fuck never really did;ay d_ow_n_t g_ih_v ah f_ah_k n_eh_v_er r_ih_l_iy d_ih_d
c;26;dropped out of school didn-t give a shit;d_r_aa_p_t aw_t ah_v s_k_uw_l d_ih_d_n_t g_ih_v ah sh_iy_t
c;27;my parents probably hate me but I don-t give a shit;m_ay p_eh_r_ah_n_t_s p_r_aa_b_ah_b_l_iy hh_ey_t m_iy b_ah_t ay d_ow_n_t g_ih_v ah sh_iy_t
d;28;my daddy wishing I had stayed in fucking school;m_ay d_ae_d_iy w_ih_sh_ih_ng ay hh_ae_d s_t_ey_d ih_n f_ah_k_ih_ng s_k_uw_l
b;29;and my momma fucking wish that I had never been a fool but;ah_n_d m_ay m_aa_m_ah f_ah_k_ih_ng w_ih_sh dh_ae_t ay hh_ae_d n_eh_v_er b_ih_n ah f_uw_l b_ah_t
a;31;im a young white fuck in the end so you really can-t change that so;ay_m ah y_ah_ng w_ay_t f_ah_k ih_n dh_ah eh_n_d s_ow y_uw r_ih_l_iy k_ae_n_t ch_ey_n_jh dh_ae_t s_ow
e;32;sorry I don-t give a fuck if you don-t understand what I just said That;s_aa_r_iy ay d_ow_n_t g_ih_v ah f_ah_k ah_f y_uw d_ow_n_t ah_n_d_er_s_t_ae_n_d w_ah_t ay jh_ah_s_t s_eh_d dh_ae_t
f;33;shits just for me SESH;sh_iy_t_s jh_ah_s_t f_ao_r m_iy 
