Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;he be that crazy haired kid with the all black get up;hh_iy b_iy dh_ah_t k_r_ey_z_iy hh_eh_r_d k_ih_d w_ah_dh dh_iy ao_l b_l_ae_k g_ih_t ah_p
a;1;pockets stay fat like that don-t do sit ups;p_aa_k_ah_t_s s_t_ey f_ae_t l_ay_k dh_ah_t d_ow_n d_uw s_ih_t ah_p_s
i;2;born to be king like Simba remember;b_ao_r_n t_ah b_iy k_ih_ng l_ay_k s_ih_m_b_ah r_iy_m_eh_m_b_er
b;3;he don-t do Scars so I really will end ya;hh_iy d_ow_n d_uw s_k_aa_r_z s_ow ay r_iy_l_iy w_ih_l eh_n_d y_aa
c;4;this that knick knack patty wack take ya bitch and give her back;dh_ah_s dh_ah_t n_ih_k n_ae_k p_ae_t_iy w_ae_k t_ey_k y_aa b_ih_ch ah_n_d g_ih_v hh_er b_ae_k
c;5;ill probably feel bad the day Siri has heart attack;ay_l p_r_aa_b_ah_b_l_iy f_iy_l b_ae_d dh_ah d_ey s_ih_r_iy hh_ah_z hh_aa_r_t ah_t_ae_k
d;6;let me guess she was the apple of your eye;l_eh_t m_iy g_eh_s sh_iy w_ah_z dh_ah ae_p_ah_l ah_v y_ao_r ay
d;7;well I had to take your apple and turn her into Pi;w_eh_l ay hh_ae_d t_uw t_ey_k y_uh_r ae_p_ah_l ah_n_d t_er_n hh_er ih_n_t_ah p_ay
l;8;thats 3 141 5;dh_ae_t_s ah_ae  ah_ae
m;9;seconds that it took her skanky ass to say alright lets kick it;s_eh_k_ah_n_d_z dh_ae_t ih_t t_uh_k hh_er s_k_ae_n_k_ax ae_s t_uw s_ey ao_l_r_ay_t l_eh_t_s k_ih_k ih_t
e;10;legs got to rubbin like crickets;l_eh_g_z g_aa_t t_uw r_ah_b_b_ih_n l_ay_k k_r_ih_k_ah_t_s
e;11;so much friction that the mattress start rippin;s_ow m_ah_ch f_r_ih_k_sh_ah_n dh_ae_t dh_ah m_ae_t_r_ah_s s_t_aa_r_t r_ih_p_iy_n
n;12;like where they do that at;l_ay_k w_eh_r dh_ey d_uw dh_ae_t ae_t
