Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
l;0;all my life been stuck trying to get by;ao_l m_ay l_ay_f b_ah_n s_t_ah_k t_r_ay_ng t_ah g_ih_t b_ay
l;1;oh my Ive been fucked trying to get my;ow m_ay ay_v b_ih_n f_ah_k_t t_r_ay_ih_ng t_uw g_eh_t m_ay
a;2;shit up and at it its become quite a habit;sh_iy_t ah_p ah_n_d ae_t ih_t ih_t_s b_ih_k_ah_m k_w_ay_t ah hh_ae_b_ah_t
b;3;til things things go away;t_ih_l th_ih_ng_z th_ih_ng_z g_ow ah_w_ey
m;4;i never lose once Ive had it;ay n_eh_v_er l_uw_z w_ah_n_s ay_v hh_ae_d ih_t
c;5;thats not right no luck crying in just;dh_ae_t_s n_ax_t r_ay_t n_ow l_ah_k k_r_ay_ih_ng ih_n jh_ah_s_t
c;6;uphill fight this ruts kinda been such;ah_p_hh_ih_l f_ay_t dh_ih_s r_ah_t_s k_ih_n_d_ah b_ih_n s_ah_ch
d;7;a (one-way) ticket;ah w_ah_n_w_ey t_ih_k_ah_t
m;8;im the one person with it;ay_m dh_ah w_ah_n p_er_s_ah_n w_ih_dh ih_t
e;9;hard (as) I try;hh_aa_r_d ae_z ay t_r_ay
n;10;i just can-t seem to ditch you;ay jh_ah_s_t k_ae_n_t s_iy_m t_uw d_ih_ch y_uw
b;12;one step closer n further away;w_ah_n s_t_eh_p k_l_ow_s_ax_r eh_n f_er_dh_er ah_w_ey
o;13;im one giant leap back from where I wanna be at;ay_m w_ah_n jh_ay_ah_n_t l_iy_p b_ae_k f_r_ah_m w_eh_r ay w_aa_n_ah b_iy ae_t
f;14;that isn-t me I gotta hustle my socks off;dh_ae_t ih_z_n_t m_iy ay g_aa_t_ah hh_ah_s_ah_l m_ay s_aa_k_s ao_f
g;15;wait for the day that Ive made that Ive not got;w_ey_t f_ao_r dh_ah d_ey dh_ae_t ay_v m_ey_d dh_ae_t ay_v n_ax_t g_aa_t
b;16;one step closer n further away;w_ah_n s_t_eh_p k_l_ow_s_ax_r eh_n f_er_dh_er ah_w_ey
e;17;just one more stride and Ill be alright;jh_ah_s_t hh_w_ah_n m_ao_r s_t_r_ay_d ah_n_d ay_l b_iy ao_l_r_ay_t
e;18;ill be on time;ay_l b_iy aa_n t_ay_m
e;19;be on pride;b_iy aa_n p_r_ay_d
e;20;i keep on tryin;ay k_iy_p aa_n t_r_ay_iy_n
f;21;keep callin;k_iy_p k_ao_l_iy_n
g;22;imma keep on keepin it locked;ih_m_m_aa k_iy_p aa_n k_iy_p_iy_n ih_t l_aa_k_t
h;23;were gonna keep on keepin on keepin it locked so;w_iy_r g_aa_n_ah k_iy_p aa_n k_iy_p_iy_n aa_n k_iy_p_iy_n ah_t l_aa_k_t s_ow
h;25;clap ya hands to the beat yo;k_l_ae_p y_aa hh_ae_n_d_z t_uw dh_ah b_iy_t y_ow
d;26;jump up out of yo skin;jh_ah_m_p ah_p aw_t ah_v y_ow s_k_ih_n
d;27;weve come a long way to be here so let us in;w_iy_v k_ah_m ah l_ao_ng w_ey t_uw b_iy hh_ih_r s_ow l_eh_t ah_s ih_n
i;29;the more I see it ain-t easy;dh_ah m_ao_r ay s_iy ih_t ey_n_t iy_z_iy
a;30;im bought to break fall down and collapse;ay_m b_aa_t t_uw b_r_ey_k f_aa_l d_aw_n ah_n_d k_ah_l_ae_p_s
a;31;and the farther Im gone I gotta feeling I won-t come back;ah_n_d dh_ah f_aa_r_dh_er ay_m g_ao_n ay g_aa_t_ah f_iy_l_ih_ng ay w_ow_n_t k_ah_m b_ae_k
