Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
l;0;ay shawty we were wondering if we could borrow some brown sugar;ay t_iy w_iy w_er w_ah_n_d_er_ih_ng ih_f w_iy k_uh_d b_aa_r_ow s_ah_m b_r_aw_n sh_uh_g_er
m;1;we yo goddamn new neighbors;w_iy y_ow g_aa_d_d_ae_m n_uw n_ey_b_er_z
a;2;and if its cool let me get 2 eggs and a slice of cheese man;ah_n_d ih_f ih_t_s k_uw_l l_eh_t m_iy g_eh_t ah_ae eh_g_z ah_n_d ah s_l_ay_s ah_v ch_iy_z m_ae_n
n;3;feel me;f_iy_l m_iy
b;5;im on the south side thats where Dae Dae chill;ay_m aa_n dh_ah s_aw_th s_ay_d dh_ae_t_s w_eh_r d_ey d_ey ch_ih_l
c;6;im rocking fake Js but I say they real;ay_m r_aa_k_ih_ng f_ey_k  b_ah_t ay s_ey dh_ey r_iy_l
a;7;i only bought em cause the colors match;ay ow_n_l_iy b_aa_t eh_m k_aa_z dh_ah k_ah_l_er_z m_ae_ch
a;8;got em at the flee market I can-t bring them fuckers back;g_aa_t eh_m ae_t dh_ah f_l_iy m_aa_r_k_ah_t ay k_ae_n_t b_r_ih_ng dh_eh_m f_ah_k_er_r_s b_ae_k
d;9;if anybody peep that they would probably show us;ah_f eh_n_iy_b_ah_d_iy p_iy_p dh_ae_t dh_ey w_uh_d p_r_aa_b_ah_b_l_iy sh_ow ah_s
e;10;i might wear em tomorrow if nobody notice;ay m_ay_t w_eh_r eh_m t_ah_m_aa_r_ow ah_f n_ow_b_aa_d_iy n_ow_t_ah_s
e;11;and fuck a retail I wait for the low;ah_n_d f_ah_k ah r_iy_t_ey_l ay w_ey_t f_ao_r dh_ah l_ow
e;12;same outfit 2 days in a row;s_ey_m aw_t_f_ih_t ah_ae d_ey_z ih_n ah r_ow
b;13;she says she hate it when I call women bitches;sh_iy s_eh_z sh_iy hh_ey_t ih_t w_eh_n ay k_ao_l w_ih_m_ah_n b_ih_ch_ah_z
b;14;i said I hate the fact that all her niggas bitches;ay s_eh_d ay hh_ey_t dh_ah f_ae_k_t dh_ae_t ao_l hh_er n_ih_g_ae_s b_ih_ch_ah_z
a;15;got a couple hoes got a few tramps;g_aa_t ah k_ah_p_ah_l hh_ow_z g_aa_t ah f_y_uw t_r_ae_m_p_z
a;16;got a grown bitch Im using for her food stamps;g_aa_t ey g_r_ow_n b_ih_ch ay_m y_uw_z_ih_ng f_ao_r hh_er f_uw_d s_t_ae_m_p_s
o;18;broke nigga moves 3x;b_r_ow_k n_ih_g_ae m_uw_v_z 
p;19;this how broke niggas do;dh_ih_s hh_aw b_r_ow_k n_ih_g_ae_s d_uw
q;20;broke nigga moves 2x;b_r_ow_k n_ih_g_ae m_uw_v_z 
p;21;i know I used to be a broke nigga too;ay n_ow ay y_uw_z_d t_uw b_iy ah b_r_ow_k n_ih_g_ae t_uw
c;23;im on the north side that where Teezy be;ay_m aa_n dh_ah n_ao_r_th s_ay_d dh_ae_t w_eh_r  b_iy
r;24;couple turkeys and a bootleg DVD;k_ah_p_ah_l t_er_k_iy_z ah_n_d ah b_uw_t_l_eh_g 
f;25;laughing at my pain shit it funny partna;l_ae_f_ih_ng ae_t m_ay p_ey_n sh_iy_t ih_t f_ah_n_iy p_aa_n_ae
f;26;coulda hit the movies but that would have cost me 20 dollars;k_uh_d_ae hh_ih_t dh_ah m_uw_v_iy_z b_ah_t dh_ae_t w_uh_d hh_ae_v k_aa_s_t m_iy  d_aa_l_er_z
e;27;man Im starving hope my bitch home;m_ae_n ay_m s_t_aa_r_v_ih_ng hh_ow_p m_ay b_ih_ch hh_ow_m
e;28;only nigga in the club with a flip phone;ow_n_l_iy n_ih_g_ae ih_n dh_ah k_l_ah_b w_ih_dh ah f_l_ih_p f_ow_n
g;29;Bill collectors tryna wrestle like Im Steve Austin;b_ih_l k_ax_l_eh_k_t_ax_z t_r_ih_n_ah r_eh_s_ah_l l_ay_k ay_m s_t_iy_v ao_s_t_ah_n
f;30;hate driving downtown ain-t no free parking;hh_ey_t d_r_ay_v_ih_ng d_aw_n_t_aw_n ey_n_t n_ow f_r_iy p_aa_r_k_ih_ng
h;31;all these road trips but if yo man fly;ao_l dh_iy_z r_ow_d t_r_ih_p_s b_ah_t ah_f y_ow m_ae_n f_l_ay
s;32;fuck a first class bitch Im stand-by;f_ah_k ah f_er_s_t k_l_ae_s b_ih_ch ay_m s_ax_t
t;33;broke nigga make you sit I ain-t asked y-all;b_r_ow_k n_ih_g_ae m_ey_k y_uw s_ih_t ay ey_n_t ae_s_k_t y_ao_l
f;34;driving fast heard my nigga selling gas cards;d_r_ay_v_ih_ng f_ae_s_t hh_er_d m_ay n_ih_g_ae s_eh_l_ih_ng g_ae_s k_aa_r_d_z
h;36;they call me Teezy on the north side;dh_ey k_ao_l m_iy  aa_n dh_ah n_ao_r_th s_ay_d
h;37;get it free with no ID up in sports line;g_eh_t ih_t f_r_iy w_ih_dh n_ow ih_d ah_p ih_n s_p_ao_r_t_s l_ay_n
g;38;yo bitch yelling from courtside;y_ow b_ih_ch y_eh_l_ih_ng f_r_ah_m k_ao_r_t_s_ay_d
e;39;never mind that silly ho;n_eh_v_er m_ay_n_d dh_ae_t s_ih_l_iy hh_ow
b;40;chose up cause she seeing me with a helicopter in my video;ch_ow_z ah_p k_aa_z sh_iy s_iy_ih_ng m_iy w_ih_dh ah hh_eh_l_ih_k_aa_p_t_er ih_n m_ay v_ih_d_iy_ow
