Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;yeah and thats fo real;y_ae ah_n_d dh_ae_t_s eh_f_ae r_iy_l
b;1;y-all know what Im talkin bout;y_ao_l n_ow w_ah_t ay_m t_aa_k_ah_n b_aw_t
c;2;cause y-all don-t know what I did in this game;k_aa_z y_ao_l d_ow_n_t n_ow w_ah_t ay d_ih_d ih_n dh_ih_s g_ey_m
n;3;in this lifetime of turmoil;ih_n dh_ih_s l_ay_f_t_ay_m ah_v t_er_m_oy_l
d;4;bein hard real hard;b_iy_n hh_aa_r_d r_iy_l hh_aa_r_d
o;5;but Im still here you feel me;b_ah_t ay_m s_t_ih_l hh_ih_r y_uw f_iy_l m_iy
e;7;3 years old;ah_ae y_ih_r_z ow_l_d
e;8;in the alley with the Colt;ih_n dh_ah ae_l_iy w_ih_dh dh_iy k_ow_l_t
p;9;and my mom-s in a trash can;ah_n_d m_ay m_aa_m_z ih_n ah t_r_ae_sh k_ah_n
q;10;in southeast tryna get it with some sauce;ih_n s_aw_th_iy_s_t t_r_ih_n_ah g_eh_t ih_t w_ih_dh s_ah_m s_ao_s
r;11;from my prego while I was suppose to get laughed at;f_r_ah_m m_ay p_r_ey_g_ow w_ay_l ay w_ah_z s_ah_p_ow_z t_uw g_eh_t l_ae_f_t ae_t
f;12;i didn-t have no birthdays I didn-t have no christmas;ay d_ih_d_n_t hh_ae_v n_ow b_er_th_d_ey_z ay d_ih_d_n_t hh_ae_v n_ow k_r_ih_s_m_ah_s
a;13;i didn-t have no tables with food and shit;ay d_ih_d_n_t hh_ae_v n_ow t_ey_b_ah_l_z w_ih_dh f_uw_d ah_n_d sh_iy_t
f;14;i didn-t have the new kicks;ay d_ih_d_n_t hh_ae_v dh_ah n_y_uw k_ih_k_s
g;15;my daddy didn-t loan em But;m_ay d_ae_d_iy d_ih_d_n_t l_ow_n eh_m b_ah_t
a;16;we don-t have the money to do this shit;w_iy d_ow_n_t hh_ae_v dh_ah m_ah_n_iy t_uw d_uw dh_ih_s sh_iy_t
s;17;i really came from (nothin-) wasn-t suppose to make it;ay r_ih_l_iy k_ey_m f_r_ah_m n_ah_th_ah_n_eh w_oh_z_n_t s_ah_p_ow_z t_uw m_ey_k ih_t
c;18;wasn-t supposed to be up on these stages;w_oh_z_n_t s_ah_p_ow_z_d t_uw b_iy ah_p aa_n dh_iy_z s_t_ey_jh_ah_z
c;19;lookin at all the pretty faces;l_uh_k_iy_n ae_t ao_l dh_ah p_r_ih_t_iy f_ey_s_ah_z
