Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;got some internet hoes on my mind;g_aa_t s_ah_m ih_n_t_er_n_eh_t hh_ow_z aa_n m_ay m_ay_n_d
a;1;doesn-t matter cuz I get them all the time;d_ah_z_ah_n m_ae_t_er k_ah_z ay g_ih_t dh_ah_m ao_l dh_ah t_ay_m
b;2;for me its so ez;f_ao_r m_iy ih_t_s s_ow iy_z
b;3;other users on RG are cheesy;ah_dh_er y_uw_z_er_z aa_n  aa_r ch_iy_z_iy
c;4;i got one thing to say doe;ay g_aa_t w_ah_n th_ih_ng t_uw s_ey d_ow
d;5;i ain-t from San Diego;ay ey_n_t f_r_ah_m s_ae_n d_iy_ey_g_ow
c;6;but your girl love to s my d yo;b_ah_t y_ao_r g_er_l l_ah_v t_uw eh_s m_ay d_iy y_ow
c;7;0ld 420 (is) my fuckin bro;  ih_z m_ay f_ah_k_iy_n b_r_ow
c;8;if I dont like the bitch then Ill pass him the ho;ah_f ay d_aa_n_b l_ay_k dh_ah b_ih_ch dh_eh_n ay_l p_ae_s ih_m dh_iy hh_ow
b;9;got bitches and shit for every day of the week;g_aa_t b_ih_ch_ah_z ah_n_d sh_iy_t f_r_er eh_v_er_iy d_ey ah_v dh_ah w_iy_k
b;10;im pretty sure I haven-t even reached my peak;ay_m p_r_ih_t_iy sh_uh_r ay hh_ae_v_n_t iy_v_ah_n r_iy_ch_t m_ay p_iy_k
h;11;yung 69 signed to Bangen Ur m0m records;y_ah_ng  s_ay_n_d t_uw B_ae_ng_ax_n er  r_ih_k_ao_d_z
h;12;got so many bitches I literally broke records;g_aa_t s_ow m_eh_n_iy b_ih_ch_ah_z ay l_ih_t_er_ah_l_iy b_r_ow_k r_ih_k_ao_d_z
e;13;i also got the dank;ay ao_l_s_ow g_aa_t dh_ah d_ae_ng_k
e;14;and everyday I make a trip to the bank;ah_n_d eh_v_r_iy_d_ey ay m_ey_k ah t_r_ih_p t_uw dh_ah b_ae_ng_k
d;15;thank you all for listening but I gotta take a break;th_ae_ng_k y_uw ao_l f_ao_r l_ih_s_n_ih_ng b_ah_t ay g_aa_t_ah t_ey_k ah b_r_ey_k
c;17;damn niqqa Im old and Im only getting older;d_ae_m n_iy_q_ax ay_m ow_l_d ah_n_d ay_m ow_n_l_iy g_eh_t_ih_ng ow_l_d_er
c;18;makes sense that the bitches Im getting are only getting colder;m_ey_k_s s_eh_n_s dh_ae_t dh_ah b_ih_ch_ah_z ay_m g_eh_t_ih_ng aa_r ow_n_l_iy g_eh_t_ih_ng k_ow_l_d_er
a;19;got too many STDs irl;g_aa_t t_uw m_eh_n_iy eh_s_t_iy_d_iy_z ay_r_ah_l
i;20;now I get all my pussy through AOL;n_aw ay g_eh_t ao_l m_ay p_uh_s_iy th_r_uw ey_ow_eh_l
c;21;swimmin in the poon like a virtual ocean;s_w_ih_m_m_ih_n ih_n dh_ah p_uw_n l_ay_k ah v_er_ch_uw_ah_l ow_sh_ah_n
c;22;all I need (is) my laptop my hand and some lotion;ao_l ay n_iy_d ih_z m_ay l_ae_p_t_aa_p m_ay hh_ae_n_d ah_n_d s_ah_m l_ow_sh_ah_n
c;23;never gonna share my secret to gettin these (e-hoes);n_eh_v_er g_aa_n_ah sh_eh_r m_ay s_iy_k_r_ah_t t_uw s_eh_t_iy_n dh_iy_z eh_hh_ow_z
l;24;cuz when it comes to gettin online bitches y-all my hijos;k_ah_z w_eh_n ih_t k_ah_m_z t_uw s_eh_t_iy_n ao_n_l_ay_n b_ih_ch_ah_z y_ao_l m_ay hh_iy_j_ax_s
a;25;all these diamond rings gold chains and money piles;ao_l dh_iy_z d_ay_m_ah_n_d r_ih_ng_z g_ow_l_d ch_ey_n_z ah_n_d m_ah_n_iy p_ay_l_z
m;26;don-t mean a thing to these women on Verizon FIOS;d_ow_n_t m_iy_n ah th_ih_ng t_uw dh_iy_z w_ih_m_ah_n aa_n V_eh_r_iy_z_ax_n 
c;27;shits still easy (as) fuck game got em like whoa;sh_iy_t_s s_t_ih_l iy_z_iy ae_z f_ah_k g_ey_m g_aa_t eh_m l_ay_k w_ow
c;28;go on Omegle whip my dick out BOOM 50 new hoes;g_ow aa_n O_m_eh_g_l_er w_ih_p m_ay d_ih_k aw_t b_uw_m  n_y_uw hh_ow_z
f;29;we got internet hoes don-t need no video vixens;w_iy g_aa_t ih_n_t_er_n_eh_t hh_ow_z d_ow_n_t n_iy_d n_ow v_ih_d_iy_ow v_ih_k_s_ih_n_z
f;30;a ton of internet puss to stick our internet dicks in;ah t_ah_n ah_v ih_n_t_er_n_eh_t p_uh_s t_uw s_t_ih_k aw_r ih_n_t_er_n_eh_t d_ih_k_s ih_n
g;31;me and my dawg Yung 69 cleanin up on the net;m_iy ah_n_d m_ay d_ao_g y_ah_ng  k_l_iy_n_iy_n ah_p aa_n dh_ah n_eh_t
g;32;your girl short circuit your router the way were gettin her wet;y_ao_r g_er_l sh_ao_r_t s_er_k_ah_t y_uh_r r_ao_uw_t_ax_r dh_ah w_ey w_iy_r s_eh_t_iy_n hh_er w_eh_t
