Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;if any thing I got;ih_f eh_n_iy th_ih_ng ay g_aa_t
a;1;it call its my profit;ah_t k_ao_l ah_t_s m_ay p_r_aa_f_ah_t
d;2;get wht ever I want cause I got it;g_eh_t hh_uw_t eh_v_er ay w_aa_n_t k_aa_z ay g_aa_t ah_t
d;3;time I done bought time n u watch it;t_ay_m ay d_ah_n b_aa_t t_ay_m eh_n ih_k w_aa_ch ah_t
d;4;ak I already shot it;aa_k_ey ay ao_r_eh_d_iy sh_aa_t ah_t
a;5;u don-t want no problem ammo yea we got;ih_k d_ow_n w_aa_n_t n_ow p_r_aa_b_l_ah_m ae_m_ow y_ey w_iy g_aa_t
e;6;gold watch Yea I got itit;g_ow_l_d w_aa_ch y_ey ay g_aa_t ih_t_iy_t
f;8;6hunna (is) team trapn;6_hh_uw_n_ax ah_z t_iy_m t_r_ae_p_n
b;9;cause we got it LV in trues I;k_aa_z w_iy g_aa_t ah_t  ih_n_ch t_r_uw_s ay
d;10;been bought it;b_ah_n b_aa_t ah_t
b;11;pull up in some clean;p_uh_l ah_p ih_n_ch s_ah_m k_l_iy_n
b;12;foam cup with tha lean;f_ow_m k_ah_p w_ah_dh th_ae l_iy_n
b;13;kush pakk tht strong green;k_uh_sh p_ae_k_p t_iy_ey1_ch_p s_t_r_ao_ng g_r_iy_n
b;14;burning with team;b_er_n_ih_ng w_ah_dh t_iy_m
b;15;40 on me can-t trust em homie; aa_n m_iy k_ae_n_t t_r_ah_s_t eh_m hh_ao_m_iy_ax
g;16;hoes wanna fuc;hh_ow_z w_aa_n_ah f_uw_k
h;17;my team knws wats up;m_ay t_iy_m  w_ao_t_s ah_p
c;18;turnt up to tha max;t_er_n_b ah_p t_uw th_ae m_ae_k_s
c;19;my team they throwing stacks;m_ay t_iy_m dh_ey th_r_ow_ih_ng s_t_ae_k_s
c;20;girl shake Tht ass;g_er_l sh_ey_k  ae_s
c;21;they take pics camera flash;dh_ey t_ey_k p_ih_k_s k_ae_m_er_ah f_l_ae_sh
d;23;if any thing I got it;ih_f eh_n_iy th_ih_ng ay g_aa_t ah_t
a;24;call its my profit;k_ao_l ah_t_s m_ay p_r_aa_f_ah_t
d;25;get what ever cause I got it;g_ih_t hh_w_ah_t eh_v_er k_aa_z ay g_aa_t ah_t
d;26;time I done bought it;t_ay_m ay d_ah_n b_aa_t ah_t
d;27;time in you watch it;t_ay_m ih_n_ch y_uw w_aa_ch ah_t
d;28;aks I already shot it;aa_k_ah_s ay ao_r_eh_d_iy sh_aa_t ah_t
a;29;u don-t want no problem;ih_k d_ow_n w_aa_n_t n_ow p_r_aa_b_l_ah_m
d;30;ammo yea we got it;ae_m_ow y_ey w_iy g_aa_t ah_t
d;31;gold Watch yea I got it;g_ow_l_d w_aa_ch y_ey ay g_aa_t ah_t
