Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;now its your type of mad Jinx the mad sucker with a tail;n_aw ih_t_s y_ao_r t_ay_p ah_v m_ae_d jh_ih_ng_k_s dh_ah m_ae_d s_ah_k_er w_ih_dh ah t_ey_l
b;1;ive got my life worked up it ain-t (as) cheap (as) one thinks;ay_v g_aa_t m_ay l_ay_f w_er_k_t ah_p ih_t ey_n_t ae_z ch_iy_p ae_z w_ah_n th_ih_ng_k_s
c;2;ive got links on it the same internet porn;ay_v g_aa_t l_ih_ng_k_s aa_n ih_t dh_ah s_ey_m ih_n_t_er_n_eh_t p_ao_r_n
c;3;ain-t (as) deep (as) Ive been now Ive got Justin in my corner;ey_n_t ae_z d_iy_p ae_z ay_v b_ih_n n_aw ay_v g_aa_t jh_ah_s_t_ah_n ih_n m_ay k_ao_r_n_er
b;4;i creep up but they don-t want me back in;ay k_r_iy_p ah_p b_ah_t dh_ey d_ow_n_t w_aa_n_t m_iy b_ae_k ih_n
b;5;you know my love (is) so big;y_uw n_ow m_ay l_ah_v ih_z s_ow b_ih_g
a;6;i think my head (is) cracking smacking my face;ay th_ih_ng_k m_ay hh_eh_d ih_z k_r_ae_k_ih_ng s_m_ae_k_ih_ng m_ay f_ey_s
a;7;and always giving me the baseline;ah_n_d ao_l_w_ey_z g_ih_v_ih_ng m_iy dh_ah b_ey_s_l_ay_n
d;8;dead in a days time;d_eh_d ih_n ah d_ey_z t_ay_m
d;9;give back whats mine;g_ih_v b_ae_k w_ah_t_s m_ay_n
e;10;this ain-t no rhyme about a junky on run;dh_ih_s ey_n_t n_ow r_ay_m ah_b_aw_t ah jh_ah_ng_k_iy aa_n r_ah_n
e;11;another punk with a gun;ah_n_ah_dh_er p_ah_ng_k w_ih_dh ey g_ah_n
e;12;now when you get it meet the mad fun;n_aw w_eh_n y_uw g_eh_t ih_t m_iy_t dh_ah m_ae_d f_ah_n
f;13;so get on your feet and get in pack with the deal;s_ow g_eh_t aa_n y_ao_r f_iy_t ah_n_d g_eh_t ih_n p_ae_k w_ih_dh dh_ah d_iy_l
f;14;the beats on the wheel now how do you feel;dh_ah b_iy_t_s aa_n dh_ah w_iy_l n_aw hh_aw d_uw y_uw f_iy_l
i;16;it beat on your chest when Im bouncing like yo-yo;ih_t b_iy_t aa_n y_ao_r ch_eh_s_t w_eh_n ay_m b_aw_n_s_ih_ng l_ay_k ih_ax_ao
g;17;this story (is) old just like the tales Ive told;dh_ih_s s_t_ao_r_iy ih_z ow_l_d jh_ah_s_t l_ay_k dh_ah t_ey_l_z ay_v t_ow_l_d
g;18;but mark my words it will turn into gold;b_ah_t m_aa_r_k m_ay w_er_d_z ih_t w_ah_l t_er_n ih_n_t_uw g_ow_l_d
d;20;ooh all right;uw ao_l r_ay_t
d;21;weve got it right all right;w_iy_v g_aa_t ih_t r_ay_t ao_l r_ay_t
d;22;weve got it right all right;w_iy_v g_aa_t ih_t r_ay_t ao_l r_ay_t
d;23;weve got it right all right;w_iy_v g_aa_t ih_t r_ay_t ao_l r_ay_t
h;25;we dig around fanatics tall and fallen manics;w_iy d_ih_g er_aw_n_d f_ah_n_ae_t_ih_k_s t_ao_l ah_n_d f_aa_l_ah_n m_ae_n_ih_k_s
l;26;and the planets breaking down with God the only mechanic around;ah_n_d dh_ah p_l_ae_n_ah_t_s b_r_ey_k_ih_ng d_aw_n w_ih_dh g_aa_d dh_ah ow_n_l_iy m_ah_k_ae_n_ih_k er_aw_n_d
g;27;faking firm ground fucking up the program;f_ey_k_ih_ng f_er_m g_r_aw_n_d f_ah_k_ih_ng ah_p dh_ah p_r_ow_g_r_ae_m
h;28;so now Im working on my devious master plan;s_ow n_aw ay_m w_er_k_ih_ng aa_n m_ay d_iy_v_iy_ah_s m_ae_s_t_er p_l_ae_n
f;29;its all about these crazy comic relieves;ih_t_s ao_l ah_b_aw_t dh_iy_z k_r_ey_z_iy k_aa_m_ih_k r_iy_l_iy_v_z
f;30;you know Wooster and Jeeves and modern prophets you never believe;y_uw n_ow w_uw_s_t_er ah_n_d  ah_n_d m_aa_d_er_n p_r_aa_f_ah_t_s y_uw n_eh_v_er b_ah_l_iy_v
g;32;we get them all on a boat;w_iy g_eh_t dh_eh_m ao_l aa_n ah b_ow_t
b;33;leave out all the rules the white pigeons;l_iy_v aw_t ao_l dh_ah r_uw_l_z dh_ah w_ay_t p_ih_jh_ah_n_z
i;34;and sail the ship of fools;ah_n_d s_ey_l dh_ah sh_ih_p ah_v f_uw_l_z
