Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;i ain-t serving up dinner;ay ey_n_t s_er_v_ih_ng ah_p d_ih_n_er
a;1;i am serving up skillz;ay ae_m s_er_v_ih_ng ah_p s_k_ih_l_z
a;2;i was always a winner;ay w_ah_z ao_l_w_ey_z ah w_ih_n_er
a;3;i am serving up skillz;ay ae_m s_er_v_ih_ng ah_p s_k_ih_l_z
a;5;youre just a beginner;y_uw_r jh_ah_s_t ah b_ih_g_ih_n_er
a;6;cause Im serving up skillz;k_aa_z ay_m s_er_v_ih_ng ah_p s_k_ih_l_z
a;7;im serving up skillz;ay_m s_er_v_ih_ng ah_p s_k_ih_l_z
b;8;im serving up la la la la la;ay_m s_er_v_ih_ng ah_p l_aa l_aa l_aa l_aa l_aa
c;10;way you act;w_ey y_uw ae_k_t
c;11;tell me way you act;t_eh_l m_iy w_ey y_uw ae_k_t
d;12;hollerback baby;hh_aa_l_er_ha_b_ae_k b_ey_b_iy
e;13;hollerback;hh_aa_l_er_ha_b_ae_k
h;15;let me show you what Im working with;l_eh_t m_iy sh_ow y_uw w_ah_t ay_m w_er_k_ih_ng w_ih_dh
a;16;when they take a short of infamous;w_eh_n dh_ey t_ey_k ah sh_ao_r_t ah_v ih_n_f_ah_m_ah_s
c;17;way you act;w_ey y_uw ae_k_t
c;18;tell me way you act;t_eh_l m_iy w_ey y_uw ae_k_t
d;19;hollerback baby;hh_aa_l_er_ha_b_ae_k b_ey_b_iy
e;20;hollerback;hh_aa_l_er_ha_b_ae_k
h;22;let me show you what Im working with;l_eh_t m_iy sh_ow y_uw w_ah_t ay_m w_er_k_ih_ng w_ih_dh
a;23;with with with skillz;w_ih_dh w_ih_dh w_ih_dh s_k_ih_l_z
h;24;look at what Im working with;l_uh_k ae_t w_ah_t ay_m w_er_k_ih_ng w_ih_dh
a;25;skillz;s_k_ih_l_z
h;27;this (is) what Im working with;dh_ih_s ih_z w_ah_t ay_m w_er_k_ih_ng w_ih_dh
h;28;with with with with;w_ih_dh w_ih_dh w_ih_dh w_ih_dh
d;30;you say that Im cray cray;y_uw s_ey dh_ae_t ay_m k_r_ey k_r_ey
i;31;they so love to hate me;dh_ey s_ow l_ah_v t_uw hh_ey_t m_iy
f;32;and so do their mothers;ah_n_d s_ow d_uw dh_eh_r m_ah_dh_er_z
f;33;im friends with their brothers;ay_m f_r_eh_n_d_z w_ih_dh dh_eh_r b_r_ah_dh_er_z
g;35;im calling you all out;ay_m k_ao_l_ih_ng y_uw ao_l aw_t
g;36;prepare for the fall out;p_r_iy_p_eh_r f_ao_r dh_ah f_aa_l aw_t
b;37;all of you follow;ao_l ah_v y_uw f_aa_l_ow
b;38;la la la la la;l_aa l_aa l_aa l_aa l_aa
c;40;way you act;w_ey y_uw ae_k_t
c;41;tell me way you act;t_eh_l m_iy w_ey y_uw ae_k_t
c;42;bring it back;b_r_ih_ng ih_t b_ae_k
c;43;baby bring it back;b_ey_b_iy b_r_ih_ng ih_t b_ae_k
h;45;let me show you what Im working with;l_eh_t m_iy sh_ow y_uw w_ah_t ay_m w_er_k_ih_ng w_ih_dh
a;46;when they take a shot of infamous;w_eh_n dh_ey t_ey_k ah sh_aa_t ah_v ih_n_f_ah_m_ah_s
c;47;way you act tell me way you act;w_ey y_uw ae_k_t t_eh_l m_iy w_ey y_uw ae_k_t
c;48;bring it back baby bring it back;b_r_ih_ng ih_t b_ae_k b_ey_b_iy b_r_ih_ng ih_t b_ae_k
h;49;let me show you what Im working with;l_eh_t m_iy sh_ow y_uw w_ah_t ay_m w_er_k_ih_ng w_ih_dh
a;51;with with with skillz;w_ih_dh w_ih_dh w_ih_dh s_k_ih_l_z
h;52;look at what Im working with;l_uh_k ae_t w_ah_t ay_m w_er_k_ih_ng w_ih_dh
a;53;skillz;s_k_ih_l_z
h;54;this (is) what Im working with;dh_ih_s ih_z w_ah_t ay_m w_er_k_ih_ng w_ih_dh
a;55;skillz;s_k_ih_l_z
h;57;look at what Im working with;l_uh_k ae_t w_ah_t ay_m w_er_k_ih_ng w_ih_dh
a;58;skillz;s_k_ih_l_z
h;59;this (is) what Im working with;dh_ih_s ih_z w_ah_t ay_m w_er_k_ih_ng w_ih_dh
a;60;skillz;s_k_ih_l_z
