Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;june 11th the day I will soon not forget;jh_uw_n  dh_iy d_ey ay w_ih_l s_uw_n n_ax_t f_ao_r_g_eh_t
a;1;it felt like Christmas viewin a Nintendo Direct;ah_t f_eh_l_t l_ay_k k_r_ih_s_m_ah_s v_ay_w_ih_n ey n_ih_n_t_eh_n_d_ow d_er_eh_k_t
b;2;without a minute to rest or a second to waste;w_ih_dh_aw_t ey m_ay_n_y_uw_t t_ah r_eh_s_t er ey s_eh_k_ah_n t_ah w_ey_s_t
b;3;i left out of bed to run to my beautiful escape;ay l_eh_f_t aw_t ah_v b_eh_d t_uw r_ah_n t_uw m_ay b_y_uw_t_ah_f_ah_l ah_s_k_ey_p
c;4;onto the usual place online to an E3 2013 and Im feelin alright;aa_n_t_uw dh_ah y_uw_zh_ua_l p_l_ey_s ao_n_l_ay_n t_uw ae_n   ah_n_d ay_m f_iy_l_iy_n ao_l_r_ay_t
l;5;cause on the horizon (is) a shining light from a brand new Smash Brothers;k_aa_z aa_n dh_iy hh_er_ay_z_ah_n ah_z ey sh_ay_n_ih_ng l_ay_t f_er_m ey b_r_ae_n_d n_y_uw s_m_ae_sh b_r_ah_dh_er_z
m;6;and I hope I like it;ah_n_d ay hh_ow_p ay l_ay_k ah_t
c;7;why can-t I analyze what Sakurai mind you Ive tried to decide;hh_w_ay k_ae_n_t ay ae_n_ah_l_ay_z w_ah_t s_aa_k_uh_r_aa_iy m_ay_n_d y_uw ay_v t_r_ay_d t_uw d_ah_s_ay_d
d;8;but my brain doesn-t like to disagree with my heart;b_ah_t m_ay b_r_ey_n d_ah_z_n_t l_ay_k t_uw d_ih_s_ah_g_r_iy w_ih_dh m_ay hh_aa_r_t
n;9;cause all I want to see (is) my favorite girl in the fight too;k_aa_z ao_l ay w_aa_n_t t_uw s_iy ih_z m_ay f_ey_v_er_ah_t g_er_l ih_n dh_ah f_ay_t t_uw
e;10;missin those times when we tried to get fit;m_ih_s_iy_n dh_ow_z t_ay_m_z w_eh_n w_iy t_r_ay_d t_uw g_eh_t f_ih_t
e;11;though youre like a mannequin but behind the window;dh_ow y_uw_r l_ay_k ah m_ae_n_ah_k_ih_n b_ah_t b_ah_hh_ay_n_d dh_ah w_ih_n_d_ow
n;12;and now that youre weighing in my feelings are something that I have to;ah_n_d n_aw dh_ae_t y_uw_r w_ey_ih_ng ih_n m_ay f_iy_l_ih_ng_z aa_r s_ah_m_th_ih_ng dh_ae_t ay hh_ae_v t_uw
f;13;disclose;d_ih_s_k_l_ow_z
b;15;beautiful Wii Fit Trainer;b_y_uw_t_ah_f_ah_l  f_ih_t t_r_ey_n_er
g;16;the way that you move (is) so captivating;dh_ah w_ey dh_ae_t y_uw m_uw_v ih_z s_ow k_ae_p_t_ih_v_ey_t_ih_ng
h;17;mega Man he can sit down;m_eh_g_ah m_ae_n hh_iy k_ah_n s_ih_t d_aw_n
