Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;one time for the pill and the reefer man;w_ah_n t_ay_m f_ao_r dh_ah p_ih_l ah_n_d dh_ah r_iy_f_er_r m_ae_n
h;1;one time for One time for;w_ah_n t_ay_m f_ao_r w_ah_n t_ay_m f_ao_r
a;2;one time for the pill and the reefer man;w_ah_n t_ay_m f_ao_r dh_ah p_ih_l ah_n_d dh_ah r_iy_f_er_r m_ae_n
i;3;one time for the One (one-one) one;hh_w_ah_n t_ay_m f_ao_r dh_ah w_ah_n w_ah_n_w_ah_n w_ah_n
a;5;one time for the pill and the reefer man;w_ah_n t_ay_m f_ao_r dh_ah p_ih_l ah_n_d dh_ah r_iy_f_er_r m_ae_n
a;6;its the young black leader to the people man;ih_t_s dh_ah y_ah_ng b_l_ae_k l_iy_d_er t_uw dh_ah p_iy_p_ah_l m_ae_n
a;7;if youre girl-s fine nigga might eat her man;ah_f y_uw_r g_er_l_z f_ay_n n_ih_g_ae m_ay_t iy_t hh_er m_ae_n
a;8;im talkin middle of the mall like a pita man;ay_m t_aa_k_ah_n m_ih_d_ah_l ah_v dh_ah m_ao_l l_ay_k ah p_iy_t_ah m_ae_n
a;9;a Nigga sky high now like Jesus man;ah N_ih_g_g_ae s_k_ay hh_ay n_aw l_ay_k jh_iy_z_ah_s m_ae_n
b;10;and oh Lord this reefer so potent;ah_n_d ow l_ao_r_d dh_ih_s r_iy_f_er_r s_ow p_ow_t_ah_n_t
c;11;got an anti gravity a Nigga stay (floatin-);g_aa_t ae_n ae_n_t_ih g_r_ae_v_ah_t_iy ah N_ih_g_g_ae s_t_ey f_l_ow_t_iy_n_eh
c;12;this nigga rob me bitch you must be (jokin-);dh_ih_s n_ih_g_ae r_aa_b m_iy b_ih_ch y_uw m_ah_s_t b_iy jh_ow_k_iy_m_eh
b;13;like pow pow pow leave your chestplate open;l_ay_k p_aw p_aw p_aw l_iy_v y_ao_r ch_eh_s_t_ha_p_l_ey_t ow_p_ah_n
c;14;one half the best tag team ever;w_ah_n hh_ae_f dh_ah b_eh_s_t t_ae_g t_iy_m eh_v_er
c;15;them other fellas all right we better;dh_eh_m ah_dh_er f_eh_l_ah_s ao_l r_ay_t w_iy b_eh_t_er
c;16;anybody disagree they jealous;eh_n_iy_b_ah_d_iy d_ih_s_ah_g_r_iy dh_ey jh_eh_l_ah_s
c;17;and anybody don-t just motherfucking yellow;ah_n_d eh_n_iy_b_ah_d_iy d_ow_n_t jh_ah_s_t m_ah_dh_er_ha_f_ah_k_ih_ng y_eh_l_ow
b;18;fuck a boss Im the goddamn owner;f_ah_k ah b_ao_s ay_m dh_ah g_aa_d_d_ae_m ow_n_er
d;19;and I smell like YSL and marijuana;ah_n_d ay s_m_eh_l l_ay_k  ah_n_d m_eh_r_ah_w_aa_n_ah
l;20;Don Draper with the paper might pull a slick caper;d_aa_n d_r_ey_p_er w_ih_dh dh_ah p_ey_p_er m_ay_t p_uh_l ah s_l_ih_k k_ey_p_er
d;21;secretary told me fuck you I told her you gonna;s_eh_k_r_ah_t_eh_r_iy t_ow_l_d m_iy f_ah_k y_uw ay t_ow_l_d hh_er y_uw g_aa_n_ah
e;23;and I been this way shorty;ah_n_d ay b_ih_n dh_ih_s w_ey sh_ao_r_t_iy
f;25;and I been this way bitch;ah_n_d ay b_ih_n dh_ih_s w_ey b_ih_ch
e;27;and I been this way shorty;ah_n_d ay b_ih_n dh_ih_s w_ey sh_ao_r_t_iy
f;29;and I been this way bitch;ah_n_d ay b_ih_n dh_ih_s w_ey b_ih_ch
g;31;sharp like knife;sh_aa_r_p l_ay_k n_ay_f
g;32;bet a buck Im stuck in the guts of the night;b_eh_t ah b_ah_k ay_m s_t_ah_k ih_n dh_ah g_ah_t_s ah_v dh_ah n_ay_t
m;33;and Im;ah_n_d ay_m
g;34;please pass that already alright;p_l_iy_z p_ae_s dh_ae_t ao_l_r_eh_d_iy ao_l_r_ay_t
f;35;get fetti hes steady on the mic;g_eh_t f_eh_t_iy hh_iy_s s_t_eh_d_iy aa_n dh_ah m_ih_k
g;36;what the fuck else can he do right;w_ah_t dh_ah f_ah_k eh_l_s k_ah_n hh_iy d_uw r_ay_t
g;37;step armed heavy and he brought Mike;s_t_eh_p aa_r_m_d hh_eh_v_iy ah_n_d hh_iy b_r_ao_t m_ay_k
g;38;never step light no fair fights;n_eh_v_er s_t_eh_p l_ay_t n_ow f_eh_r f_ay_t_s
n;39;we got the drugs y-all wanted;w_iy g_aa_t dh_ah d_r_ah_g_z y_ao_l w_oh_n_t_ih_d
d;40;take a suck on the tail of a comet;t_ey_k ey s_ah_k aa_n dh_ah t_ey_l ah_v ah k_aa_m_ah_t
d;41;im so high you a hobbit;ay_m s_ow hh_ay y_uw ah hh_aa_b_b_ih_t
o;42;Dick level please back up off it;d_ih_k l_eh_v_ah_l p_l_iy_z b_ae_k ah_p ao_f ih_t
p;43;better off dead like Paul (is);b_eh_t_er ao_f d_eh_d l_ay_k p_ao_l ih_z
h;44;your name don-t Ring go Starrless;y_ao_r n_ey_m d_ow_n_t r_ih_ng g_ow S_t_ae_r_l_ax_s
d;45;me and Mike we a friend to the farmers;m_iy ah_n_d m_ay_k w_iy ah f_r_eh_n_d t_uw dh_ah f_aa_r_m_er_z
d;46;the weed run out we might cop your whole harvest;dh_ah w_iy_d r_ah_n aw_t w_iy m_ay_t k_aa_p y_ao_r hh_ow_l hh_aa_r_v_ah_s_t
b;48;go;g_ow
