Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;telephone ringing and being picked up;t_eh_l_ah_f_ow_n r_ih_ng_ih_ng ah_n_d b_iy_ih_ng p_ih_k_t ah_p
b;1;Nikki Hello;n_ih_k_iy hh_ah_l_ow
o;3;dr X Mindcrime;d_oh_k_y_t_ax eh_k_s 
p;4;telephone slammed back onto receiver Nikki inhales sharply Telephone rings;t_eh_l_ah_f_ow_n s_l_ae_m_d b_ae_k aa_n_t_uw r_ah_s_iy_v_er n_ih_k_iy ih_n_hh_ey_l_z sh_aa_r_p_l_iy t_eh_l_ah_f_ow_n r_ih_ng_z
a;5;again and (is) swiftly picked up;ah_g_eh_n ah_n_d ih_z s_w_ih_f_t_l_iy p_ih_k_t ah_p
c;7;it just takes a minute and youll feel no pain;ih_t jh_ah_s_t t_ey_k_s ah m_ih_n_ih_t ah_n_d y_uw_l f_iy_l n_ow p_ey_n
d;8;gotta make something of your life boy;g_aa_t_ah m_ey_k s_ah_m_th_ih_ng ah_v y_ao_r l_ay_f b_oy
c;9;give me one more vein;g_ih_v m_iy w_ah_n m_ao_r v_ey_n
e;10;youve come to see the doctor;y_uw_v k_ah_m t_uw s_iy dh_ah d_aa_k_t_er
f;11;cause Ill show you the cure;k_aa_z ay_l sh_ow y_uw dh_iy k_y_uh_r
g;12;im gonna take away the questions yeah;ay_m g_aa_n_ah t_ey_k ah_w_ey dh_ah k_w_eh_s_ch_ah_n_z y_ae
g;13;im gonna make you sure yeah;ay_m g_aa_n_ah m_ey_k y_uw sh_uh_r y_ae
q;15;a hit man for the order;ah hh_ih_t m_ae_n f_ao_r dh_ah ao_r_d_er
h;16;when you couldn-t go to school;w_eh_n y_uw k_uh_d_n_t g_ow t_uw s_k_uw_l
r;17;had a skin job for a hair-do;hh_ae_d ah s_k_ih_n jh_oh_b f_ao_r ah hh_ax_ah
h;18;yeah you looked pretty cool;y_ae y_uw l_uh_k_t p_r_ih_t_iy k_uw_l
c;19;had a habit doing mainline;hh_ae_d ah hh_ae_b_ah_t d_uw_ih_ng m_ey_n_l_ay_n
i;20;watch the dragon burn;w_aa_ch dh_ah d_r_ae_g_ah_n b_er_n
b;21;no regrets youve got no goals;n_ow r_ih_g_r_eh_t_s y_uw_v g_aa_t n_ow g_ow_l_z
i;22;nothing more to learn;n_ah_th_ih_ng m_ao_r t_uw l_er_n
s;24;now I know you won-t refuse;n_aw ay n_ow y_uw w_ow_n_t r_ih_f_y_uw_z
h;25;because weve got so much to do;b_ih_k_ao_z w_iy_v g_aa_t s_ow m_ah_ch t_uw d_uw
h;26;and youve got nothing more to lose;ah_n_d y_uw_v g_aa_t n_ah_th_ih_ng m_ao_r t_uw l_uw_z
t;27;so take this number and welcome to;s_ow t_ey_k dh_ih_s n_ah_m_b_er ah_n_d w_eh_l_k_ah_m t_uw
o;29;operation Mindcrime;aa_p_er_ey_sh_ah_n 
h;30;were an underground revolution;w_iy_r ae_n ah_n_d_er_g_r_aw_n_d r_eh_v_ah_l_uw_sh_ah_n
l;31;working overtime;w_er_k_ih_ng ow_v_er_t_ay_m
o;32;operation Mindcrime;aa_p_er_ey_sh_ah_n 
m;33;theres a job for you in the system boy with nothing to sign;dh_eh_r_s ah jh_oh_b f_ao_r y_uw ih_n dh_ah s_ih_s_t_ah_m b_oy w_ih_dh n_ah_th_ih_ng t_uw s_ay_n
u;35;hey Nikki you know everything;hh_ey n_ih_k_iy y_uw n_ow eh_v_r_iy_th_ih_ng
h;36;that there (is) to do;dh_ae_t dh_eh_r ih_z t_uw d_uw
b;37;heres a gun take it home;hh_ih_r_s ah g_ah_n t_ey_k ih_t hh_ow_m
b;38;wait by the phone;w_ey_t b_ay dh_ah f_ow_n
b;39;well send someone over;w_iy_l s_eh_n_d s_ah_m_w_ah_n ow_v_er
n;40;to bring you what you need;t_uw b_r_ih_ng y_uw w_ah_t y_uw n_iy_d
n;41;youre a one man death machine;y_uw_r ah w_ah_n m_ae_n d_eh_th m_ih_sh_iy_n
n;42;make this city bleed;m_ey_k dh_ih_s s_ih_t_iy b_l_iy_d
o;44;operation Mindcrime;aa_p_er_ey_sh_ah_n 
h;45;were an underground revolution;w_iy_r ae_n ah_n_d_er_g_r_aw_n_d r_eh_v_ah_l_uw_sh_ah_n
l;46;working overtime;w_er_k_ih_ng ow_v_er_t_ay_m
o;47;operation Mindcrime;aa_p_er_ey_sh_ah_n 
e;48;if you come to see the doctor;ah_f y_uw k_ah_m t_uw s_iy dh_ah d_aa_k_t_er
f;49;yeah hell give you the cure;y_ae hh_iy_l g_ih_v y_uw dh_ah k_y_uh_r
o;51;operation Mindcrime;aa_p_er_ey_sh_ah_n 
d;52;make something of your life boy;m_ey_k s_ah_m_th_ih_ng ah_v y_ao_r l_ay_f b_oy
m;53;let me into your mind;l_eh_t m_iy ih_n_t_uw y_ao_r m_ay_n_d
o;54;operation Mindcrime;aa_p_er_ey_sh_ah_n 
d;55;theres a job for you in the system boy;dh_eh_r_s ah jh_oh_b f_ao_r y_uw ih_n dh_ah s_ih_s_t_ah_m b_oy
m;56;with nothing to sign;w_ih_dh n_ah_th_ih_ng t_uw s_ay_n
