Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
g;0;you changed all that I am;y_uw ch_ey_n_jh_d ao_l dh_ah_t ay ae_m
a;1;once you opened your eyes;w_ah_n_s y_uw ow_p_ah_n_d y_uh_r ay_z
b;2;right there I turned off the world;r_ay_t dh_eh_r ay t_er_n_d ao_f dh_iy w_er_l_d
h;3;and then there were you and I;ah_n_d dh_eh_n dh_eh_r w_er y_uw ah_n_d ay
g;4;whole again you have defined who I am;hh_ow_l ah_g_ey_n y_uw hh_ae_v d_ah_f_ay_n_d hh_uw ay ae_m
g;5;innocence helps me retain what I am;ih_n_ah_s_ah_n_s hh_eh_l_p_s m_iy r_iy_t_ey_n w_ah_t ay ae_m
i;6;one breath was all they required;w_ah_n b_r_eh_th w_ah_z ao_l dh_ey r_ih_k_w_ay_ax_d
c;7;to deprive us all of our bliss;t_uw d_ah_p_r_ay_v ah_s ao_l ah_v aw_r b_l_ih_s
d;8;right there I saw you were lost;r_ay_t dh_eh_r ay s_ao y_uw w_er l_ao_s_t
l;9;and there wouldn-t be another us;ah_n_d dh_eh_r w_uh_d_ah_n_t b_iy ah_n_ah_dh_er ah_s
c;10;i fell and I fell into a dark and bottomless pit;ay f_eh_l ah_n_d ay f_eh_l ih_n_t_uw ah d_aa_r_k ah_n_d b_aa_t_ah_m_l_ah_s p_ih_t
b;11;darkness embraced my whole world;d_aa_r_k_n_ah_s eh_m_b_r_ey_s_t m_ay hh_ow_l w_er_l_d
e;12;ill trade you my life spare you my heart;ay_l t_r_ey_d y_uw m_ay l_ay_f s_p_eh_r y_uw m_ay hh_aa_r_t
f;13;without you I still would be lost Id drown in an ocean;w_ih_dh_aw_t y_uw ay s_t_ih_l w_uh_d b_iy l_ao_s_t ay_d d_r_aw_n ih_n ae_n ow_sh_ah_n
e;14;i am you you are me we cannot part;ay ae_m y_uw y_uw aa_r m_iy w_iy k_ae_n_aa_t p_aa_r_t
m;15;a future-s embrace clad with hope (is) ours … ;ah f_y_uw_ch_er_z ih_m_b_r_ey_s k_l_ae_d w_ih_dh hh_ow_p ih_z aw_er_z  ah_ae
b;16;slowly dark clouds dispersed;s_l_ow_l_iy d_aa_r_k k_l_aw_d_z d_ih_s_p_er_s_t
a;17;offered a passage of life;ao_f_er_d ey p_ae_s_ah_jh ah_v l_ay_f
n;18;and they gave us a reason to carry on;ah_n_d dh_ey g_ey_v y_uw_eh_s ey r_iy_z_ah_n t_ah k_ae_r_iy aa_n
o;19;what we believed wouldn-t be suddenly was;hh_w_ah_t w_iy b_ah_l_iy_v_d w_uh_d_ah_n_t b_iy s_ah_d_ah_n_l_iy w_ah_z
e;20;ill trade you my life spare you my heart;ay_l t_r_ey_d y_uw m_ay l_ay_f s_p_eh_r y_uw m_ay hh_aa_r_t
f;21;without you I still would be lost Id drown in an ocean;w_ih_th_aw_t y_uw ay s_t_ih_l w_uh_d b_iy l_ao_s_t ay_d d_r_aw_n ih_n ae_n ow_sh_ah_n
e;22;i am you you are me we cannot part;ay ae_m y_uw y_uw aa_r m_iy w_iy k_ae_n_aa_t p_aa_r_t
m;23;a future-s embrace clad with hope (is) ours … ;ah f_y_uw_ch_er_z ih_m_b_r_ey_s k_l_ae_d w_ih_dh hh_ow_p ih_z aw_er_z  ah_ae
d;24;dark clouds will shadow the roads well be walking;d_aa_r_k k_l_aw_d_z w_ah_l sh_ae_d_ow dh_ah r_ow_d_z w_iy_l b_iy w_ao_k_ih_ng
f;25;and questions will challenge our minds and our hopes;ah_n_d k_w_eh_s_ch_ah_n_z w_ah_l ch_ae_l_ah_n_jh aw_r m_ay_n_d_z ah_n_d aa_r hh_ow_p_s
a;26;but Im sure that devotion and faith will make darkness subside;b_ah_t ay_m sh_uh_r dh_ae_t d_ih_v_ow_sh_ah_n ah_n_d f_ey_th w_ah_l m_ey_k d_aa_r_k_n_ah_s s_ah_b_s_ay_d
g;27;for the power of love (is) embodied and born in our strong embrace … ;f_ao_r dh_ah p_aw_er ah_v l_ah_v ih_z eh_m_b_aa_d_iy_d ah_n_d b_ao_r_n ih_n aw_r s_t_r_ao_ng ih_m_b_r_ey_s  ah_ae
