Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;theres a carrion curse forever haunting our souls;dh_eh_r_s ah k_eh_r_iy_ah_n k_er_s f_er_eh_v_er hh_ao_n_t_ih_ng aw_r s_ow_l_z
a;1;until the very day were lowered in a hole;ah_n_t_ih_l dh_ah v_eh_r_iy d_ey w_iy_r l_ow_er_d ih_n ah hh_ow_l
b;2;at Stygian shores we are doomed to run underground;ae_t S_t_ih_jh_i_ae_n sh_ao_r_z w_iy aa_r d_uw_m_d t_uw r_ah_n ah_n_d_er_g_r_aw_n_d
l;3;living in fear till our divine spark-s snuffed out;l_ih_v_ih_ng ih_n f_ih_r t_ih_l aw_r d_ih_v_ay_n s_p_aa_r_k_s s_n_ah_f_t aw_t
c;5;no longer will you wander aimless through the afterlife;n_ow l_ao_ng_g_er w_ah_l y_uw w_aa_n_d_er ey_m_l_ah_s th_r_uw dh_ah ae_f_t_er_l_ay2_f
d;6;the Caress of a casket holds you tight;dh_ah k_er_eh_s ah_v ah k_ae_s_k_ah_t hh_ow_l_d_z y_uw t_ay_t
e;7;we are destined for worms (as) our lives conclude;w_iy aa_r d_eh_s_t_ah_n_d f_ao_r w_er_m_z ae_z aw_r l_ih_v_z k_ah_n_k_l_uw_d
m;8;last rights be dammed death will begin renewed;l_ae_s_t r_ay_t_s b_iy d_ae_m_d d_eh_th w_ah_l b_ih_g_ih_n r_ih_n_y_uw_d
d;10;rise Lazorus Rise;r_ay_z L_ah_z_oh_r_ax_s r_ay_z
f;11;rise from the grave;r_ay_z f_r_ah_m dh_ah g_r_ey_v
f;12;dispel the sleep inside your veins;d_ih_s_p_eh_l dh_ah s_l_iy_p ih_n_s_ay_d y_ao_r v_ey_n_z
d;13;rise Lazorus Rise;r_ay_z L_ah_z_oh_r_ax_s r_ay_z
e;14;rise from the tomb;r_ay_z f_r_ah_m dh_ah t_uw_m
e;15;regain your breath forever exhumed;r_ah_g_ey_n y_ao_r b_r_eh_th f_er_eh_v_er eh_k_s_hh_y_uw_m_d
g;17;death-s just the beginning;d_eh_th_s jh_ah_s_t dh_ah b_ih_g_ih_n_ih_ng
n;18;defy fate Reanimate;d_ah_f_ay f_ey_t 
g;19;death-s just the beginning;d_eh_th_s jh_ah_s_t dh_ah b_ih_g_ih_n_ih_ng
n;20;defy fate Reanimate;d_ah_f_ay f_ey_t 
h;21;the epitaphs wiped clean;dh_ah eh_p_ah_t_ae_f_s w_ay_p_t k_l_iy_n
b;22;the tombstones ground up;dh_ah t_uw_m_s_t_ow_n_z g_r_aw_n_d ah_p
g;23;death-s just the beginning;d_eh_th_s jh_ah_s_t dh_ah b_ih_g_ih_n_ih_ng
n;24;defy fate Reanimate;d_ah_f_ay f_ey_t 
e;25;no need for eulogies;n_ow n_iy_d f_ao_r y_uw_l_ah_jh_iy_z
b;26;hymns never sung;hh_ih_m_z n_eh_v_er s_ah_ng
g;28;the motionary silence will forever be eclipsed;dh_ah m_ow_sh_ah_n_eh_r_iy s_ay_l_ah_n_s w_ah_l f_er_eh_v_er b_iy ih_k_l_ih_p_s_t
