Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;rap Genius Rap Genius;r_ae_p jh_iy_n_y_ah_s r_ae_p jh_iy_n_y_ah_s
a;1;this shit (is) so convenient Rap Genius;dh_ih_s sh_iy_t ih_z s_ow k_ah_n_v_iy_n_y_ah_n_t r_ae_p jh_iy_n_y_ah_s
a;2;whated he say What-d he say Rap Genius;w_ah_t_t hh_iy s_ey w_ah_t_ah_d hh_iy s_ey r_ae_p jh_iy_n_y_ah_s
a;3;so convenient my nigga Rap Genius;s_ow k_ah_n_v_iy_n_y_ah_n_t m_ay n_ih_g_ae r_ae_p jh_iy_n_y_ah_s
a;4;rap Genius Rap Genius;r_ae_p jh_iy_n_y_ah_s r_ae_p jh_iy_n_y_ah_s
a;5;this shit (is) so convenient Rap Genius;dh_ah_s sh_iy_t ah_z s_ow k_ah_n_v_iy_n_y_ah_n_t r_ae_p jh_iy_n_y_ah_s
a;6;whated he say What-d he say Rap Genius;w_ah_t_t hh_iy s_ey w_ah_t_ah_d hh_iy s_ey r_ae_p jh_iy_n_y_ah_s
a;7;rap Genius my nigga Rap Genius;r_ae_p jh_iy_n_y_ah_s m_ay n_ih_g_ae r_ae_p jh_iy_n_y_ah_s
b;9;im riding on the beat like I don-t give a fuck;ay_m r_ay_d_ih_ng aa_n dh_ah b_iy_t l_ay_k ay d_ow_n_t g_ih_v ah f_ah_k
b;10;id rather have a bitch that could fuck and suck;ay_d r_ah_dh_er hh_ae_v ey b_ih_ch dh_ah_t k_uh_d f_ah_k ah_n_d s_ah_k
b;11;im swagging on the beat like (is) this enough;ay_m s_w_ae_g_ih_ng aa_n dh_ah b_iy_t l_ay_k ih_z dh_ih_s ah_n_ah_f
b;12;should I rap about guns so Im really tough;sh_uh_d ay r_ae_p ah_b_aw_t g_ah_n_z s_ow ay_m r_ih_l_iy t_ah_f
c;13;young asshole should of went to class more;y_ah_ng ae_s_hh_ow_l sh_uh_d ah_v w_eh_n_t t_uw k_l_ae_s m_ao_r
d;14;doing shit that ya-ll never did;d_uw_ih_ng sh_iy_t dh_ae_t y_aa_l n_eh_v_er d_ih_d
e;15;and Im fresh man like sophomore;ah_n_d ay_m f_r_eh_sh m_ae_n l_ay_k s_aa_f_m_ao_r
c;16;ya-ll niggas wack like soft porn;y_aa_l n_ih_g_ae_s w_ae_k l_ay_k s_aa_f_t p_ao_r_n
c;17;and my points far like half court;ah_n_d m_ay p_oy_n_t_s f_aa_r l_ay_k hh_ae_f k_ao_r_t
c;18;i don-t play fair Im a poor sport;ay d_ow_n_t p_l_ey f_eh_r ay_m ah p_uh_r s_p_ao_r_t
e;19;and Ya-ll niggas green like osbourne;ah_n_d y_aa_l n_ih_g_ae_s g_r_iy_n l_ay_k aa_s_b_er_n
e;20;head of the party Im always tardy;hh_eh_d ah_v dh_ah p_aa_r_t_iy ay_m ao_l_w_ey_z t_aa_r_d_iy
f;21;im not a doctor Im your papa I ain-t;ay_m n_ax_t ah d_aa_k_t_er ay_m y_ao_r p_aa_p_ah ay ey_n_t
g;22;carry my team up on my back thats why Im;k_ae_r_iy m_ay t_iy_m ah_p aa_n m_ay b_ae_k dh_ae_t_s w_ay ay_m
f;23;you tryna be king Im sorry bro the spot (is) taken;y_uw t_r_ih_n_ah b_iy k_ih_ng ay_m s_aa_r_iy b_r_ow dh_ah s_p_aa_t ih_z t_ey_k_ah_n
a;25;rap Genius Rap Genius;r_ae_p jh_iy_n_y_ah_s r_ae_p jh_iy_n_y_ah_s
a;26;this shit (is) so convenient Rap Genius;dh_ih_s sh_iy_t ah_z s_ow k_ah_n_v_iy_n_y_ah_n_t r_ae_p jh_iy_n_y_ah_s
a;27;whated he say What-d he say Rap Genius;w_ah_t_t hh_iy s_ey w_ah_t_ah_d hh_iy s_ey r_ae_p jh_iy_n_y_ah_s
a;28;so convenient my nigga Rap Genius;s_ow k_ah_n_v_iy_n_y_ah_n_t m_ay n_ih_g_ae r_ae_p jh_iy_n_y_ah_s
a;29;rap Genius Rap Genius;r_ae_p jh_iy_n_y_ah_s r_ae_p jh_iy_n_y_ah_s
a;30;this shit (is) so convenient Rap Genius;dh_ih_s sh_iy_t ih_z s_ow k_ah_n_v_iy_n_y_ah_n_t r_ae_p jh_iy_n_y_ah_s
a;31;whated he say What-d he say Rap Genius;w_ah_t_t hh_iy s_ey w_ah_t_ah_d hh_iy s_ey r_ae_p jh_iy_n_y_ah_s
a;32;rap Genius my nigga Rap Genius;r_ae_p jh_iy_n_y_ah_s m_ay n_ih_g_ae r_ae_p jh_iy_n_y_ah_s
d;34;its Timmy Im killing Im back in the building;ih_t_s t_ih_m_iy ay_m k_ih_l_ih_ng ay_m b_ae_k ih_n dh_ah b_ih_l_d_ih_ng
d;35;got racks to the ceiling I laugh like a villain;g_aa_t r_ae_k_s t_uw dh_ah s_iy_l_ih_ng ay l_ae_f l_ay_k ah v_ih_l_ah_n
d;36;might stack 50 million might stack 50 billion;m_ay_t s_t_ae_k  m_ih_l_y_ah_n m_ay_t s_t_ae_k  b_ih_l_y_ah_n
d;37;nigga Im balling thats Spaulding thats Wilson;n_ih_g_ae ay_m b_ao_l_ih_ng dh_ae_t_s s_p_ao_l_d_ih_ng dh_ae_t_s w_ih_l_s_ah_n
h;38;(as) far (as) features you call me I kill it;ae_z f_aa_r ae_z f_iy_ch_er_z y_uw k_ao_l m_iy ay k_ih_l ih_t
i;39;im just a youngin thats ballin like Krillin;ay_m jh_ah_s_t ah y_ah_n_jh_ih_n dh_ae_t_s b_ae_l_ih_n l_ay_k K_r_iy_l_ax_n
a;40;bars got these wack rappers all in they feelings;b_aa_r_z g_aa_t dh_iy_z w_ae_k r_ae_p_er_z ao_l ih_n dh_ey f_iy_l_ih_ng_z
a;41;but I don-t give two flying fucks how they feeling;b_ah_t ay d_ow_n_t g_ih_v t_uw f_l_ay_ih_ng f_ah_k_s hh_aw dh_ey f_iy_l_ih_ng
d;42;ain-t too many rappers next to me nigga;ey_n_t t_uw m_eh_n_iy r_ae_p_er_z n_eh_k_s_t t_uw m_iy n_ih_g_ae
