Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;so many things going on in your life;s_ow m_eh_n_iy th_ih_ng_z g_ow_ah_n aa_n ih_n_ch y_uh_r l_ay_f
a;1;your man ain-t treating you right;y_uh_r m_ae_n ey_n_t t_r_iy_t_ih_ng y_uw r_ay_t
a;2;well baby girl if you like;w_eh_l b_ey_b_iy g_er_l ah_f y_uw l_ay_k
a;3;we can be gone by tonight;w_iy k_ah_n b_iy g_ao_n b_ay t_ah_n_ay_t
b;4;baby lets escape;b_ey_b_iy w_iy_s ah_s_k_ey_p
c;5;if you wanna go we can go;ah_f y_uw w_aa_n_ah g_ow w_iy k_ah_n g_ow
c;6;baby just let me know;b_ey_b_iy jh_ah_s_t l_eh_t m_iy n_ow
b;7;baby lets escape;b_ey_b_iy w_iy_s ah_s_k_ey_p
c;8;if you wanna roll we can roll;ah_f y_uw w_aa_n_ah r_ow_l w_iy k_ah_n r_ow_l
d;9;and never come back no more;ah_n_d n_eh_v_er k_ah_m b_ae_k n_ow m_ao_r
b;10;baby lets escape;b_ey_b_iy w_iy_s ah_s_k_ey_p
l;12;i can read your body language don-t tell me what your name (is);ay k_ae_n r_iy_d y_uh_r b_aa_d_iy l_ae_ng_g_w_ah_jh d_ow_n t_eh_l m_iy hh_w_ah_t y_uh_r n_ey_m ah_z
b;13;hair braided nails painted oh you fancy Well Im Jamie;hh_eh_r b_r_ey_d_ah_d n_ey_l_z p_ey_n_ah_d ow y_uw f_ae_n_s_iy w_eh_l ay_m jh_ey_m_iy
e;14;and I heard your twinkie still got the cherry on top;ah_n_d ay hh_er_d y_uh_r t_w_ih_ng_k_iy s_t_ih_l g_aa_t dh_iy ch_eh_r_iy aa_n t_aa_p
e;15;‘  cause that nigga like a stepdaddy he ain-t pop; ah_ae k_aa_z dh_ae_t n_ih_g_ae l_ay_k ah s_t_eh_p_ha_d_ae_d_iy hh_iy ey_n_t p_aa_p
m;16;let a gangsta in that twat I ain-t even got to beat down;l_eh_t ey g_ae_ng_s_t_ah ih_n_ch dh_ah_t t_w_ah_z_t ay ey_n_t iy_v_ah_n g_aa_t t_uw b_iy_t d_aw_n
n;17;bet I make you cum off the head like a freestyle;b_eh_t ay m_ey_k y_uw k_ah_m ao_f dh_ah hh_eh_d l_ay_k ah f_r_iy_s_t_ay_l
d;18;or make your body redial keep on calling;ao_r m_ey_k y_ao_r b_aa_d_iy r_iy_d_ay_ah_l k_iy_p aa_n k_ao_l_ih_ng
d;19;while I keep on dicking and keep on balling;w_ay_l ay k_iy_p aa_n d_ih_k_ih_ng ah_n_d k_iy_p aa_n b_ao_l_ih_ng
f;20;we can hop into my car and disappear in thin air;w_iy k_ah_n hh_aa_p ih_n_t_uw m_ay k_aa_r ah_n_d d_ih_s_ax_p_ia ih_n th_ih_n eh_r
o;21;keep the tools like Obie you can be my Synclaire;k_iy_p dh_ah t_uw_l_z l_ay_k ow_b_iy y_uw k_ah_n b_iy m_ay 
a;22;was that a grin there Told you I could make you smile;w_ah_z dh_ae_t ah g_r_ih_n dh_eh_r t_ow_l_d y_uw ay k_uh_d m_ey_k y_uw s_m_ay_l
a;23;and its gon be the river next time you in denial;ah_n_d ih_t_s g_aa_n b_iy dh_ah r_ih_v_er n_eh_k_s_t t_ay_m y_uw ih_n d_ah_n_ay_ah_l
c;25;she wanna go she wanna go she wanna go she wanna go;sh_iy w_aa_n_ah g_ow sh_iy w_aa_n_ah g_ow sh_iy w_aa_n_ah g_ow sh_iy w_aa_n_ah g_ow
c;26;she wanna go she wanna go she wanna go she wanna go;sh_iy w_aa_n_ah g_ow sh_iy w_aa_n_ah g_ow sh_iy w_aa_n_ah g_ow sh_iy w_aa_n_ah g_ow
g;28;mike The Crack;m_ay_k dh_ah k_r_ae_k
h;29;hop in that car come and ride with ya boy;hh_aa_p ih_n dh_ae_t k_aa_r k_ah_m ah_n_d r_ay_d w_ih_dh y_aa b_oy
h;30;i-ma roll the weed you get high with ya boy;ay_m_ae r_ow_l dh_ah w_iy_d y_uw g_eh_t hh_ay w_ih_dh y_aa b_oy
a;31;fly with ya boy put you under my wing bae;f_l_ay w_ih_dh y_aa b_oy p_uh_t y_uw ah_n_d_er m_ay w_ih_ng b_ay
b;32;i-ma bend your back and watch me pack her like Im Green Bay;ay_m_ae b_eh_n_d y_ao_r b_ae_k ah_n_d w_aa_ch m_iy p_ae_k hh_er l_ay_k ay_m g_r_iy_n b_ey
p;33;watch her make some mean faces when Im going deep in her;w_aa_ch hh_er m_ey_k s_ah_m m_iy_n f_ey_s_ah_z w_eh_n ay_m g_ow_ih_ng d_iy_p ih_n hh_er
f;34;have her ass running legs shaking and her feet trembling;hh_ae_v hh_er ae_s r_ah_n_ih_ng l_eh_g_z sh_ey_k_ih_ng ah_n_d hh_er f_iy_t t_r_eh_m_b_ah_l_ih_ng
q;35;and she keep getting it even though Im deep in it;ah_n_d sh_iy k_iy_p g_eh_t_ih_ng ih_t iy_v_ah_n dh_ow ay_m d_iy_p ih_n ih_t
q;36;and Im deep in it so Im keeping it;ah_n_d ay_m d_iy_p ih_n ih_t s_ow ay_m k_iy_p_ih_ng ih_t
b;38;gone and get rid of Martin shawty you don-t need the pain;g_ao_n ah_n_d g_eh_t r_ih_d ah_v m_aa_r_t_ah_n t_iy y_uw d_ow_n_t n_iy_d dh_ah p_ey_n
b;39;you done stood for more shit than the F in Weezys name;y_uw d_ah_n s_t_uh_d f_ao_r m_ao_r sh_iy_t dh_ae_n dh_ah eh_f ih_n  n_ey_m
f;40;if you sane you would bolt its our world you can have your share;ah_f y_uw s_ey_n y_uw w_uh_d b_ow_l_t ih_t_s aw_r w_er_l_d y_uw k_ah_n hh_ae_v y_ao_r sh_eh_r
