Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;ive been around the block;ay_v b_ih_n er_aw_n_d dh_ah b_l_aa_k
o;1;ive seen whats happening;ay_v s_iy_n w_ah_t_s hh_ae_p_ax_n_ih_ng
p;2;this (is) just a game to some of you;dh_ih_s ih_z jh_ah_s_t ah g_ey_m t_uw s_ah_m ah_v y_uw
b;3;best the rest of us are not laughin;b_eh_s_t dh_ah r_eh_s_t ah_v ah_s aa_r n_ax_t l_ae_f_iy_n
c;5;cause to me my lifes worth more;k_aa_z t_uw m_iy m_ay l_ay_f_s w_er_th m_ao_r
b;6;than just part of your fraction;dh_ae_n jh_ah_s_t p_aa_r_t ah_v y_ao_r f_r_ae_k_sh_ah_n
d;7;when divided represents;w_eh_n d_ih_v_ay_d_ah_d r_eh_p_r_ah_z_eh_n_t_s
b;8;the number of us killed in action;dh_ah n_ah_m_b_er ah_v ah_s k_ih_l_d ih_n ae_k_sh_ah_n
a;10;thought I could trust those in charge;th_ao_t ay k_uh_d t_r_ah_s_t dh_ow_z ih_n ch_aa_r_jh
b;11;look at me now im laughin;l_uh_k ae_t m_iy n_aw ih_m l_ae_f_iy_n
e;12;think its funny how you keep fuckin up;th_ih_ng_k ih_t_s f_ah_n_iy hh_aw y_uw k_iy_p f_ah_k_iy_n ah_p
p;13;and want me to respect you;ah_n_d w_aa_n_t m_iy t_uw r_ih_s_p_eh_k_t y_uw
a;15;fuck the rank on your collar;f_ah_k dh_ah r_ae_ng_k aa_n y_ao_r k_aa_l_er
f;16;that don-t mean shit;dh_ae_t d_ow_n_t m_iy_n sh_iy_t
d;17;even if you got 4 stars on em;iy_v_ah_n ah_f y_uw g_aa_t ah_ae s_t_aa_r_z aa_n eh_m
g;18;you still a bitch;y_uw s_t_ih_l ah b_ih_ch
h;20;got out here like slaves;g_aa_t aw_t hh_ih_r l_ay_k s_l_ey_v_z
g;21;fresh of the ship;f_r_eh_sh ah_v dh_ah sh_ih_p
a;22;where you would see us pick your cotton;w_eh_r y_uw w_uh_d s_iy ah_s p_ih_k y_ao_r k_aa_t_ah_n
g;23;and get our ass whipped;ah_n_d g_eh_t aw_r ae_s w_ih_p_t
q;25;cause right now;k_aa_z r_ay_t n_aw
f;26;thats whats happenin and yall ain-t doin shit;dh_ae_t_s w_ah_t_s hh_ae_p_ah_n_iy_n ah_n_d y_ey_l_l ey_n_t d_uw_iy_n sh_iy_t
b;27;but tyin my hands to my ankles;b_ah_t t_ay_iy_n m_ay hh_ae_n_d_z t_uw m_ay ae_ng_k_ah_l_z
g;28;telling me stop Michael vick;t_eh_l_ih_ng m_iy s_t_aa_p m_ay_k_ah_l v_ih_k
r;30;and could you please explain to me;ah_n_d k_uh_d y_uw p_l_iy_z ih_k_s_p_l_ey_n t_uw m_iy
d;31;what (is) hostile intent;w_ah_t ih_z hh_oh_s_t_ay_l ih_n_t_eh_n_t
c;32;and why you gave me a mouthful of water;ah_n_d w_ay y_uw g_ey_v m_iy ah m_aw_th_f_uh_l ah_v w_ao_t_er
g;33;and complain when I spit;ah_n_d k_ah_m_p_l_ey_n w_eh_n ay s_p_ih_t
i;35;no I ain-t mad im a soldier;n_ow ay ey_n_t m_ae_d ih_m ah s_ow_l_jh_er
e;36;ill kill for my country;ih_l k_ih_l f_ao_r m_ay k_ah_n_t_r_iy
g;37;im only pissed;ih_m ow_n_l_iy p_ih_s_t
r;38;cause you brought me all the way out here just to fuck me;k_aa_z y_uw b_r_ao_t m_iy ao_l dh_ah w_ey aw_t hh_ih_r jh_ah_s_t t_uw f_ah_k m_iy
f;40;behind the screens in this theatre;b_ah_hh_ay_n_d dh_ah s_k_r_iy_n_z ih_n dh_ih_s th_iy_ah_t_er
g;41;its a whole lot of issues;ih_t_s ah hh_ow_l l_aa_t ah_v ih_sh_uw_z
a;42;and its a lotta balls dropped;ah_n_d ih_t_s ah l_aa_t_ah b_ao_l_z d_r_aa_p_t
e;43;that eventually kill us;dh_ae_t ih_v_eh_n_ch_ah_w_ah_l_iy k_ih_l ah_s
e;45;and for some;ah_n_d f_ao_r s_ah_m
p;46;thats the reason that yalls familys now miss you;dh_ae_t_s dh_ah r_iy_z_ah_n dh_ae_t iy_ax_l_s f_ae_m_ah_l_iy_z n_aw m_ih_s y_uw
g;47;all cause one mofuckers out here;ao_l k_aa_z w_ah_n m_ao_f_ah_k_k_er_r_s aw_t hh_ih_r
g;48;playin with continues;p_l_ey_iy_n w_ih_dh k_ah_n_t_ih_n_y_uw_z
a;50;but this game has no restarts;b_ah_t dh_ih_s g_ey_m hh_ah_z n_ow r_iy_s_t_aa_r_t_s
p;51;soon (as) death comes to get you;s_uw_n ae_z d_eh_th k_ah_m_z t_uw g_eh_t y_uw
g;52;ain-t no cheat codes for life here;ey_n_t n_ow ch_iy_t k_ow_d_z f_ao_r l_ay_f hh_ih_r
p;53;just the one god gives you;jh_ah_s_t dh_ah w_ah_n g_aa_d g_ih_v_z y_uw
a;55;but they got us out here like naw;b_ah_t dh_ey g_aa_t ah_s aw_t hh_ih_r l_ay_k n_aa
p;56;death won-t get you;d_eh_th w_ow_n_t g_eh_t y_uw
s;57;but explain that to the families;b_ah_t ih_k_s_p_l_ey_n dh_ae_t t_uw dh_ah f_ae_m_ax_l_ih_z
l;58;of the soldiers lives yall ruined;ah_v dh_ah s_ow_l_jh_er_z l_ih_v_z y_ey_l_l r_uw_ah_n_d
t;60;yall can-t have a clue of;y_ey_l_l k_ae_n_t hh_ae_v ah k_l_uw ah_v
l;61;the fuck yall doin;dh_ah f_ah_k y_ey_l_l d_uw_iy_n
u;62;(as) many soldiers lives;ae_z m_eh_n_iy s_ow_l_jh_er_z l_ih_v_z
l;63;(as) your decisions have ruined;ae_z y_ao_r d_ah_s_ih_zh_ah_n_z hh_ae_v r_uw_ah_n_d
e;65;got us out here getting fucked up;g_aa_t ah_s aw_t hh_ih_r g_eh_t_ih_ng f_ah_k_t ah_p
l;66;thats all we doin;dh_ae_t_s ao_l w_iy d_uw_iy_n
w;67;while yall fly around with yalls cape on;w_ay_l y_ey_l_l f_l_ay er_aw_n_d w_ih_dh iy_ax_l_s k_ey_p aa_n
l;68;pretendin yall not stupid;p_r_iy_t_eh_n_d_iy_n y_ey_l_l n_ax_t s_t_uw_p_ah_d
a;70;but Ive seen too many car bombs;b_ah_t ay_v s_iy_n t_uw m_eh_n_iy k_aa_r b_aa_m_z
x;71;we are not allowed to shoot at;w_iy aa_r n_ax_t ah_l_aw_d t_uw sh_uw_t ae_t
a;72;come from the rear of a convoy;k_ah_m f_r_ah_m dh_ah r_ih_r ah_v ah k_aa_n_v_oy
b;73;now how the fuck we letm do that;n_aw hh_aw dh_ah f_ah_k w_iy l_ah_b_m d_uw dh_ae_t
m;75;cause in my mind;k_aa_z ih_n m_ay m_ay_n_d
i;76;wouldn-t no car ride that close;w_uh_d_ah_n_t n_ow k_aa_r r_ay_d dh_ae_t k_l_ow_s
y;77;if at all times im authorized;ah_f ae_t ao_l t_ay_m_z ih_m ao_th_er_ay_z_d
i;78;to exercise my bolt;t_uw eh_k_s_er_s_ay2_z m_ay b_ow_l_t
z;80;and Ive been thru yalls AO;ah_n_d ay_v b_ih_n th_r_uw iy_ax_l_s 
aa;81;ive seen how yall work it;ay_v s_iy_n hh_aw y_ey_l_l w_er_k ih_t
n;82;tahoe or suburban;t_ae_hh_ow ao_r s_ah_b_er_b_ah_n
n;83;for every civilian there workin;f_ao_r eh_v_er_iy s_ah_v_ih_l_y_ah_n dh_eh_r w_er_k_iy_n
e;85;but its too much;b_ah_t ih_t_s t_uw m_ah_ch
aa;86;for an 1114 here am I not worth it;f_ao_r ae_n  hh_ih_r ae_m ay n_ax_t w_er_th ih_t
c;87;or (is) it ok to send me to war;ao_r ih_z ih_t ow_k_ey t_uw s_eh_n_d m_iy t_uw w_ao_r
n;88;with something thats not workin;w_ih_dh s_ah_m_th_ih_ng dh_ae_t_s n_ax_t w_er_k_iy_n
e;90;and yall rewardin this country;ah_n_d y_ey_l_l r_ah_w_ao_r_d_iy_n dh_ih_s k_ah_n_t_r_iy
a;91;though the violence ain-t stopped;dh_ow dh_ah v_ay_ah_l_ah_n_s ey_n_t s_t_aa_p_t
e;92;feedin the same fuckers killen us;f_iy_d_iy_n dh_ah s_ey_m f_ah_k_er_r_s k_ih_l_ah_n ah_s
c;93;and thats pissin me off;ah_n_d dh_ae_t_s p_ih_s_iy_n m_iy ao_f
aa;95;no I ain-t come here to be no target;n_ow ay ey_n_t k_ah_m hh_ih_r t_uw b_iy n_ow t_aa_g_ih_t
r;96;but thats what you make me;b_ah_t dh_ae_t_s w_ah_t y_uw m_ey_k m_iy
r;97;and im just wonderin when yall gone let me;ah_n_d ih_m jh_ah_s_t w_ah_n_d_er_iy_n w_eh_n y_ey_l_l g_ao_n l_eh_t m_iy
h;98;take this weapon off safety;t_ey_k dh_ih_s w_eh_p_ah_n ao_f s_ey_f_t_iy
d;100;probably should of kept this to myself;p_r_aa_b_ah_b_l_iy sh_uh_d ah_v k_eh_p_t dh_ih_s t_uw m_ay_s_eh_l_f
aa;101;but my conscious won-t see it;b_ah_t m_ay k_aa_n_sh_ah_s w_ow_n_t s_iy ih_t
e;102;so I can pull no punches;s_ow ay k_ah_n p_uh_l n_ow p_ah_n_ch_ah_z
x;103;i can only tell it how I see it;ay k_ah_n ow_n_l_iy t_eh_l ih_t hh_aw ay s_iy ah_t
bb;105;and everything from my perspective;ah_n_d eh_v_r_iy_th_ih_ng f_r_ah_m m_ay p_er_s_p_eh_k_t_ih_v
c;106;(is) definitely warped;ih_z d_eh_f_ah_n_ah_t_l_iy w_ao_r_p_t
i;107;and why the fuck we train soldiers;ah_n_d w_ay dh_ah f_ah_k w_iy t_r_ey_n s_ow_l_jh_er_z
c;108;to let politicians fight wars;t_uw l_eh_t p_aa_l_ah_t_ih_sh_ah_n_z f_ay_t w_ao_r_z
g;110;and if the medias gon be here;ah_n_d ah_f dh_ah m_iy_d_iy_ah_z g_aa_n b_iy hh_ih_r
