Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;just me and you standing in my room;jh_ah_s_t m_iy ah_n_d y_uw s_t_ae_n_d_ih_ng ih_n_ch m_ay r_uw_m
a;1;with your head in the stereo the speakers go boom;w_ah_dh y_uh_r hh_eh_d ih_n_ch dh_iy s_t_eh_r_iy_ow dh_iy s_p_iy_k_er_z g_ow b_uw_m
b;2;whatever you tryna do I can lock the door;hh_w_ah_t_eh_v_er y_uw t_r_ih_n_ah d_uw ay k_ae_n l_aa_k dh_iy d_ao_r
b;3;smoke some good weed then go out for more;s_m_ow_k s_ah_m g_ah_d w_iy_d dh_eh_n g_ow aw_t f_r_er m_ao_r
a;4;just me and you standing in my room;jh_ah_s_t m_iy ah_n_d y_uw s_t_ae_n_d_ih_ng ih_n_ch m_ay r_uw_m
c;5;touching on your body ain-t no need to act shy;t_ah_ch_ih_ng aa_n y_uh_r b_aa_d_iy ey_n_t n_ow n_iy_d t_uw ae_k_t sh_ay
c;6;i know you feel the vibe by the look in your eyes;ay n_ow y_uw f_iy_l dh_ah v_ay_b b_ay dh_ah l_uh_k ih_n y_ao_r ay_z
c;7;and you ain-t got shit to do so let me get you high;ah_n_d y_uw ey_n_t g_aa_t sh_iy_t t_uw d_uw s_ow l_eh_t m_iy g_eh_t y_uw hh_ay
n;9;watch me (as) I gravitate towards you;w_aa_ch m_iy ae_z ay g_r_ae_v_ah_t_ey_t t_ah_w_ao_r_d_z y_uw
d;10;your ways so appealin;y_ao_r w_ey_z s_ow ah_p_iy_l_iy_n
d;11;getting to my feelings;g_eh_t_ih_ng t_uw m_ay f_iy_l_ih_ng_z
b;12;got my feel on we fucking till dawn;g_aa_t m_ay f_iy_l aa_n w_iy f_ah_k_ih_ng t_ih_l d_ao_n
b;13;deep inside it feels right but in reality its wrong because;d_iy_p ih_n_s_ay_d ih_t f_iy_l_z r_ay_t b_ah_t ih_n r_iy_ae_l_ah_t_iy ih_t_s r_ao_ng b_ih_k_ao_z
c;14;girl you gotta man on the side;g_er_l y_uw g_aa_t_ah m_ae_n aa_n dh_ah s_ay_d
e;15;im your one nite stand;ay_m y_ao_r w_ah_n n_ay_t s_t_ae_n_d
c;16;like Vans you wanna ride;l_ay_k v_ae_n_z y_uw w_aa_n_ah r_ay_d
f;17;and if its so well take it nice and slow;ah_n_d ah_f ih_t_s s_ow w_iy_l t_ey_k ih_t n_ay_s ah_n_d s_l_ow
f;18;would-ve gone faster but the drinks was low;w_uh_d_ah_v g_ao_n f_ae_s_t_er b_ah_t dh_ah d_r_ih_ng_k_s w_ah_z l_ow
f;19;how I find you in the spot with all the classy hoes;hh_aw ay f_ay_n_d y_uw ih_n dh_ah s_p_aa_t w_ih_dh ao_l dh_iy k_l_ae_s_iy hh_ow_z
o;20;that make niggas go nuts like pistachios;dh_ae_t m_ey_k n_ih_g_ae_s g_ow n_ah_t_s l_ay_k p_ah_s_t_ae_sh_iy_ow_z
b;21;when they rock their ass back both back in forth;w_eh_n dh_ey r_aa_k dh_eh_r ae_s b_ae_k b_ow_th b_ae_k ih_n f_ao_r_th
