Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;i know its hard to tell how mixed up you feel;ay n_ow ih_t_s hh_aa_r_d t_uw t_eh_l hh_aw m_ih_k_s_t ah_p y_uw f_iy_l
b;1;hoping what you need (is) behind every door;hh_ow_p_ih_ng w_ah_t y_uw n_iy_d ih_z b_ah_hh_ay_n_d eh_v_er_iy d_ao_r
c;2;each time you get hurt I don-t want you to change;iy_ch t_ay_m y_uw g_eh_t hh_er_t ay d_ow_n_t w_aa_n_t y_uw t_uw ch_ey_n_jh
b;3;because everyone has hopes youre human after all;b_ih_k_ao_z eh_v_r_iy_w_ah_n hh_ah_z hh_ow_p_s y_uw_r hh_y_uw_m_ax_n ae_f_t_er ao_l
e;4;the feeling sometimes wishing you were someone else;dh_ah f_iy_l_ih_ng s_ah_m_t_ay_m_z w_ih_sh_ih_ng y_uw w_er s_ah_m_w_ah_n eh_l_s
b;5;feeling (as) though you never belong;f_iy_l_ih_ng ae_z dh_ow y_uw n_eh_v_er b_ah_l_ao_ng
f;6;this feeling (is) not sadness this feeling (is) not joy;dh_ah_s f_iy_l_ih_ng ah_z n_ax_t s_ae_d_n_ah_s dh_ah_s f_iy_l_ih_ng ah_z n_ax_t jh_oy
g;7;i truly understand Please don-t cry now;ay t_r_uw_l_iy ah_n_d_er_s_t_ae_n_d p_l_iy_z d_ow_n k_r_ay n_aw
c;9;please don-t go I want you to stay;p_l_iy_z d_ow_n g_ow ay w_aa_n_t y_uw t_ah s_t_ey
d;10;im begging you please please don-t leave here;ay_m b_eh_g_ih_ng y_uw p_l_iy_z p_l_iy_z d_ow_n_t l_iy_v hh_ih_r
c;11;i don-t want you to hate;ay d_ow_n_t w_aa_n_t y_uw t_uw hh_ey_t
a;12;for all the hurt that you feel;f_r_er ao_l dh_iy hh_er_t dh_ah_t y_uw f_iy_l
h;13;the world (is) just illusion trying to change you;dh_iy w_er_l_d ah_z jh_ah_s_t ih_l_uw_zh_ah_n t_r_ay_ng t_ah ch_ey_n_jh y_uw
i;15;being like you are;b_iy_ih_ng l_ay_k y_uw er
l;16;well this (is) something else who would comprehend;w_eh_l dh_ih_s ih_z s_ah_m_th_ih_ng eh_l_s hh_uw w_uh_d k_aa_m_p_r_iy_hh_eh_n_d
c;17;but some that do lay claim;b_ah_t s_ah_m dh_ah_t d_uw l_ey k_l_ey_m
m;18;divine purpose blesses them;d_ih_v_ay_n p_er_p_ah_s b_l_eh_s_ah_z dh_ah_m
