Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;just go away;jh_ah_s_t g_ow ah_w_ey
b;1;im trapped and im looking for a way out;ih_m t_r_ae_p_t ah_n_d ih_m l_uh_k_ih_ng f_r_er ey w_ey aw_t
f;2;you see this (is) no longer worth it;y_uw s_iy dh_ah_s ah_z n_ow l_ao_ng_g_er w_er_th ih_t
c;3;i mean the thought of you and I together;ay m_iy_n dh_ah th_ao_t ah_v y_uw ah_n_d ay t_ah_g_eh_dh_er
g;4;forever no longer strikes me (as) perfect;f_er_eh_v_er n_ow l_ao_ng_g_er s_t_r_ay_k_s m_iy ae_z p_er_f_ih_k_t
a;6;im trapped in this world of love and hate;ih_m t_r_ae_p_t ih_n dh_ih_s w_er_l_d ah_v l_ah_v ah_n_d hh_ey_t
h;7;stuck In this redundancy forced to evaluate;s_t_ah_k ih_n dh_ih_s r_ah_d_ah_n_d_ah_n_s_iy f_ao_r_s_t t_uw ih_v_ae_l_y_uh_ey_t
i;8;my coming situation im basing all my love;m_ay k_ah_m_ih_ng s_ih_ch_uw_ey_sh_ah_n ih_m b_ey_s_ih_ng ao_l m_ay l_ah_v
l;9;on the past but the past won-t last;aa_n dh_ah p_ae_s_t b_ah_t dh_ah p_ae_s_t w_ow_n_t l_ae_s_t
a;11;you Won-T let go this fucking ball and chain;y_uw w_ow_n_t l_eh_t g_ow dh_ih_s f_ah_k_ih_ng b_ao_l ah_n_d ch_ey_n
m;12;has got me acting like your enemy and I;hh_ah_z g_aa_t m_iy ae_k_t_ih_ng l_ay_k y_ao_r eh_n_ah_m_iy ah_n_d ay
d;13;don-t know what I want anymore;d_ow_n_t n_ow w_ah_t ay w_aa_n_t eh_n_iy_m_ao_r
b;15;im trapped and im looking for a way out;ih_m t_r_ae_p_t ah_n_d ih_m l_uh_k_ih_ng f_ao_r ah w_ey aw_t
f;16;you see because this (is) no longer worth it;y_uw s_iy b_ih_k_ao_z dh_ih_s ih_z n_ow l_ao_ng_g_er w_er_th ih_t
c;17;the thought of you and I together forever;dh_ah th_ao_t ah_v y_uw ah_n_d ay t_ah_g_eh_dh_er f_er_eh_v_er
g;18;no longer strikes me (as) perfect;n_ow l_ao_ng_g_er s_t_r_ay_k_s m_iy ae_z p_er_f_ih_k_t
n;20;im trapped im stuck I need a way out I wish;ih_m t_r_ae_p_t ih_m s_t_ah_k ay n_iy_d ah w_ey aw_t ay w_ih_sh
o;21;i knew what was in your head its been too;ay n_uw w_ah_t w_ah_z ih_n y_ao_r hh_eh_d ih_t_s b_ih_n t_uw
d;22;long although these thoughts are wrong;l_ao_ng ao_l_dh_ow dh_iy_z th_ao_t_s aa_r r_ao_ng
d;23;i feel this temptations too strong;ay f_iy_l dh_ih_s t_eh_m_t_ey_sh_ah_n_z t_uw s_t_r_ao_ng
a;25;i got ta snap This this fucking ball and chain;ay g_aa_t t_aa s_n_ae_p dh_ih_s dh_ih_s f_ah_k_ih_ng b_ao_l ah_n_d ch_ey_n
a;27;you Won-T let go this fucking ball and chain;y_uw w_ow_n_t l_eh_t g_ow dh_ih_s f_ah_k_ih_ng b_ao_l ah_n_d ch_ey_n
e;28;has got me acting like your enemy and I don-t;hh_ah_z g_aa_t m_iy ae_k_t_ih_ng l_ay_k y_ao_r eh_n_ah_m_iy ah_n_d ay d_ow_n_t
a;29;know what I want Anymore this ball and chain;n_ow w_ah_t ay w_aa_n_t eh_n_iy_m_ao_r dh_ih_s b_ao_l ah_n_d ch_ey_n
d;30;has got me running for the back door;hh_ah_z g_aa_t m_iy r_ah_n_ih_ng f_ao_r dh_ah b_ae_k d_ao_r
e;32;i wish I could (go-but) you won-t let go;ay w_ih_sh ay k_uh_d g_ow_b_ah_t y_uw w_ow_n_t l_eh_t g_ow
