Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
e;0;coming too far;k_ah_m_ih_ng t_uw f_aa_r
f;1;and dragging vice;ah_n_d d_r_ae_g_ih_ng v_ay_s
a;2;your lungs expand;y_uh_r l_ah_ng_z ih_k_s_p_ae_n_d
b;3;so don-t feel blue;s_ow d_ow_n f_iy_l b_l_uw
c;5;she did out your voice and lips;sh_iy d_ah_d aw_t y_uh_r v_oy_s ah_n_d l_ih_p_s
a;6;youre such a drag;y_uw_r s_ah_ch ah d_r_ae_g
d;7;open;ow_p_ah_n
a;8;sit on your back;s_ih_t aa_n y_ao_r b_ae_k
b;10;well see this through;w_iy_l s_iy dh_ih_s th_r_uw
c;11;your chartered trips;y_ao_r ch_aa_r_t_er_d t_r_ih_p_s
a;12;youre smaller than sand;y_uw_r s_m_ao_l_er dh_ae_n s_ae_n_d
c;13;she did out your voice and lips;sh_iy d_ih_d aw_t y_ao_r v_oy_s ah_n_d l_ih_p_s
a;15;youre such a drag;y_uw_r s_ah_ch ah d_r_ae_g
d;16;open;ow_p_ah_n
