Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;everybody wants money;eh_v_r_iy_b_aa_d_iy w_aa_n_t_s m_ah_n_iy
a;1;everybody wants money;eh_v_r_iy_b_aa_d_iy w_aa_n_t_s m_ah_n_iy
b;2;everybody everybody everybody yeah;eh_v_r_iy_b_aa_d_iy eh_v_r_iy_b_aa_d_iy eh_v_r_iy_b_aa_d_iy y_ae
a;3;everybody wants money;eh_v_r_iy_b_aa_d_iy w_aa_n_t_s m_ah_n_iy
a;4;everybody wants money;eh_v_r_iy_b_aa_d_iy w_aa_n_t_s m_ah_n_iy
b;5;everybody everybody everybody yeah;eh_v_r_iy_b_aa_d_iy eh_v_r_iy_b_aa_d_iy eh_v_r_iy_b_aa_d_iy y_ae
b;7;yeah;y_ae
c;9;banks and cathedrals are the villains of the night;b_ae_ng_k_s ah_n_d k_ah_th_iy_d_r_ah_l_z aa_r dh_ah v_ih_l_ah_n_z ah_v dh_ah n_ay_t
c;10;bet you can never catch them (wide-eyed);b_eh_t y_uw k_ah_n n_eh_v_er k_ae_ch dh_eh_m w_ay_d_ay_d
d;11;tied to the anvil (is) our darling concubine;t_ay_d t_uw dh_ah ae_n_v_ah_l ih_z aw_r d_aa_r_l_ih_ng k_aa_n_k_y_ah_b_ay_n
e;12;where will she dine tonight Oh my;w_eh_r w_ah_l sh_iy d_ay_n t_ah_n_ay_t ow m_ay
c;14;riding the coattails are the toadies chewing chives;r_ay_d_ih_ng dh_ah k_ow_t_t_ey_l_z aa_r dh_ah t_ow_ah_d_ay_z ch_uw_ih_ng ch_ay_v_z
c;15;playing the trumpets throughout the night Why;p_l_ey_ih_ng dh_ah t_r_ah_m_p_ah_t_s th_r_uw_aw_t dh_ah n_ay_t w_ay
c;16;smoking Cohibas on any given night;s_m_ow_k_ih_ng C_ao_hh_iy_b_ax_s aa_n eh_n_iy g_ih_v_ah_n n_ay_t
e;17;where will I find me a light Oh my;w_eh_r w_ah_l ay f_ay_n_d m_iy ah l_ay_t ow m_ay
f;19;well now your secrets are safe with me;w_eh_l n_aw y_ao_r s_iy_k_r_ah_t_s aa_r s_ey_f w_ih_dh m_iy
f;20;theres a blind man loans advice and depending on what hell see hell be;dh_eh_r_s ah b_l_ay_n_d m_ae_n l_ow_n_z ax_d_v_ay_s ah_n_d d_ah_p_eh_n_d_ih_ng aa_n w_ah_t hh_iy_l s_iy hh_iy_l b_iy
g;21;willing to meet your price you are so hot You are so hot You are so hot;w_ih_l_ih_ng t_uw m_iy_t y_ao_r p_r_ay_s y_uw aa_r s_ow hh_aa_t y_uw aa_r s_ow hh_aa_t y_uw aa_r s_ow hh_aa_t
h;22;oh;ow
f;24;fly with me;f_l_ay w_ih_dh m_iy
f;25;side with me;s_ay_d w_ih_dh m_iy
a;26;hide with me my only love;hh_ay_d w_ah_dh m_iy m_ay ow_n_l_iy l_ah_v
f;28;cry with me;k_r_ay w_ih_dh m_iy
d;29;lie with me;l_ay w_ih_dh m_iy
a;30;die with me my love;d_ay w_ih_dh m_iy m_ay l_ah_v
a;32;everybody wants money;eh_v_r_iy_b_aa_d_iy w_aa_n_t_s m_ah_n_iy
a;33;everybody wants money;eh_v_r_iy_b_aa_d_iy w_aa_n_t_s m_ah_n_iy
b;34;everybody everybody everybody yeah;eh_v_r_iy_b_aa_d_iy eh_v_r_iy_b_aa_d_iy eh_v_r_iy_b_aa_d_iy y_ae
