Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;actavis prescriptions coppin drank in different clinics;ae_k_t_aa1_v_iy_s p_r_ah_s_k_r_ih_p_sh_ah_n_z k_aa_p_ih_n d_r_ae_ng_k ih_n_ch d_ih_f_r_ah_n_t k_l_ih_n_ih_k_s
c;1;asking Dori why he (sippin-);ae_s_k_ih_ng d_ao_r_iy hh_w_ay hh_iy s_ih_p_iy_n_eh
a;2;say its helpful for my vision;s_ey ih_t_s hh_eh_l_p_f_ah_l f_ao_r m_ay v_ih_zh_ah_n
a;3;always fucking older women;ao_l_w_ey_z f_ah_k_ih_ng ow_l_d_er w_ih_m_ah_n
a;4;like my age (is) just past fifty;l_ay_k m_ay ey_jh ih_z jh_ah_s_t p_ae_s_t f_ih_f_t_iy
d;5;pressing tracks out with a spatula hoping that I can get it;p_r_eh_s_ih_ng t_r_ae_k_s aw_t w_ih_dh ah s_p_ae_ch_uh_l_ah hh_ow_p_ih_ng dh_ae_t ay k_ah_n g_eh_t ih_t
e;7;all I want (is) Actavis;ao_l ay w_aa_n_t ih_z A_k_t_ah_v_iy_s
b;8;my bank (is) fab and shit;m_ay b_ae_ng_k ih_z f_ae_b ah_n_d sh_iy_t
f;9;i know she wanna fuck me see me asking where the mattress (is);ay n_ow sh_iy w_aa_n_ah f_ah_k m_iy s_iy m_iy ae_s_k_ih_ng w_eh_r dh_ah m_ae_t_r_ah_s ih_z
a;10;xanax makes my racks emit;z_ae_n_ae_k_s m_ey_k_s m_ay r_ae_k_s eh_m_ih_t
b;11;sell a pack then crack ya shit;s_eh_l ah p_ae_k dh_eh_n k_r_ae_k y_aa sh_iy_t
a;12;ya moneys low ya shits not dope ya really looking average kid;y_aa m_ah_n_iy_z l_ow y_aa sh_iy_t_s n_ax_t d_ow_p y_aa r_ih_l_iy l_uh_k_ih_ng ae_v_ax_r_ih_jh k_ih_d
e;14;all I want (is) Actavis;ao_l ay w_aa_n_t ih_z A_k_t_ah_v_iy_s
e;15;all I want (is) Actavis;ao_l ay w_aa_n_t ih_z A_k_t_ah_v_iy_s
e;16;all I want (is) Actavis;ao_l ay w_aa_n_t ih_z A_k_t_ah_v_iy_s
b;17;you acting bitch Ill snap ya shit;y_uw ae_k_t_ih_ng b_ih_ch ay_l s_n_ae_p y_aa sh_iy_t
c;19;actavis;ae_k_t_aa1_v_iy_s
