Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;once when I was daily growing;w_ah_n_s hh_w_ih_n ay w_ah_z d_ey_l_iy g_r_ow_ih_ng
a;1;dressed in red from head to toe;d_r_eh_s_t ih_n_ch r_eh_d f_r_ah_m hh_eh_d t_uw t_ow
a;2;you were all the thoughts I was knowing;y_uw w_er ao_l dh_ah th_ao_t_s ay w_ah_z n_ow_ih_ng
b;4;and the sun gave shine no care the season;ah_n_d dh_ah s_ah_n g_ey_v sh_ay_n n_ow k_eh_r dh_ah s_iy_z_ah_n
g;5;while I learned my one two three-s and;w_ay_l ay l_er_n_d m_ay w_ah_n t_uw th_r_iy_z ah_n_d
b;6;you fell in to teach me treason;y_uw f_eh_l ih_n t_uw t_iy_ch m_iy t_r_iy_z_ah_n
c;8;and now I spend my each day busy;ah_n_d n_aw ay s_p_eh_n_d m_ay iy_ch d_ey b_ih_z_iy
a;9;jumping on the monkey show;jh_ah_m_p_ih_ng aa_n dh_ah m_ah_ng_k_iy sh_ow
a;10;jumping on the monkey show;jh_ah_m_p_ih_ng aa_n dh_ah m_ah_ng_k_iy sh_ow
a;11;searching for a face I know;s_er_ch_ih_ng f_ao_r ah f_ey_s ay n_ow
h;13;and I just walk for hours;ah_n_d ay jh_ah_s_t w_ao_k f_ao_r aw_er_z
b;14;down the (red-brick) march of Market Street;d_aw_n dh_ah r_eh_d_b_r_ih_k m_aa_r_ch ah_v m_aa_r_k_ah_t s_t_r_iy_t
b;15;of Market Street;ah_v m_aa_r_k_ah_t s_t_r_iy_t
i;17;and Lady she-s all right with me;ah_n_d l_ey_d_iy s_hh_iy_z ao_l r_ay_t w_ih_dh m_iy
d;18;done borrowed all my empathy;d_ah_n b_aa_r_ow_d ao_l m_ay eh_m_p_ah_th_iy
i;19;now you know she got the best of me;n_aw y_uw n_ow sh_iy g_aa_t dh_ah b_eh_s_t ah_v m_iy
i;20;cause she-s not lying next to me;k_aa_z s_hh_iy_z n_ax_t l_ay_ih_ng n_eh_k_s_t t_uw m_iy
c;22;and all things fine sweet day beginning;ah_n_d ao_l th_ih_ng_z f_ay_n s_w_iy_t d_ey b_ih_g_ih_n_ih_ng
g;23;i got up and fell right in and;ay g_aa_t ah_p ah_n_d f_eh_l r_ay_t ih_n ah_n_d
c;24;climbed up to where you was living;k_l_ay_m_d ah_p t_uw w_eh_r y_uw w_ah_z l_ih_v_ih_ng
a;26;and you stood in the backdoor yawning;ah_n_d y_uw s_t_uh_d ih_n dh_ah b_ae_k_d_ao_r y_ow_n_ih_ng
l;27;and I caught where you ease me on;ah_n_d ay k_aa_t w_eh_r y_uw iy_z m_iy aa_n
m;28;youre the reason I wake each morning;y_uw_r dh_ah r_iy_z_ah_n ay w_ey_k iy_ch m_ao_r_n_ih_ng
n;30;and sunshine plays the puddles;ah_n_d s_ah_n_sh_ay_n p_l_ey_z dh_ah p_ah_d_ah_l_z
e;31;through the mornings evenings afternoons;th_r_uw dh_ah m_ao_r_n_ih_ng_z iy_v_n_ih_ng_z ae_f_t_er_n_uw_n_z
e;32;evenings afternoons;iy_v_n_ih_ng_z ae_f_t_er_n_uw_n_z
o;33;i count my thoughts with (coffee-spoons);ay k_aw_n_t m_ay th_ao_t_s w_ih_dh k_oh_f_ih_s_p_uw_n_z
d;35;and something reeks of Heaven;ah_n_d s_ah_m_th_ih_ng r_iy_k_s ah_v hh_eh_v_ah_n
b;36;Neath the highway where the hobos sleep;N_er_ax_th dh_iy hh_ay_w_ey w_eh_r dh_ah hh_ow_b_ow_z s_l_iy_p
b;37;where the hobos sleep;w_eh_r dh_ah hh_ow_b_ow_z s_l_iy_p
b;38;and laugh about the pains I keep;ah_n_d l_ae_f ah_b_aw_t dh_ah p_ey_n_z ay k_iy_p
f;40;and Lady she-s a friend of mine;ah_n_d l_ey_d_iy s_hh_iy_z ah f_r_eh_n_d ah_v m_ay_n
f;41;cause I know how to take my time;k_aa_z ay n_ow hh_aw t_uw t_ey_k m_ay t_ay_m
d;42;but I can-t say that without (lyin-);b_ah_t ay k_ae_n_t s_ey dh_ae_t w_ih_th_aw_t l_ay_iy_n_eh
f;43;so Ill try not to try next time;s_ow ay_l t_r_ay n_ax_t t_ah t_r_ay n_eh_k_s t_ay_m
l;45;and I got no one to bear my burden;ah_n_d ay g_aa_t n_ow w_ah_n t_uw b_eh_r m_ay b_er_d_ah_n
f;46;though I could pay with sips of wine;dh_ow ay k_uh_d p_ey w_ih_dh s_ih_p_s ah_v w_ay_n
c;47;all men like me just tuck their shirts in;ao_l m_eh_n l_ay_k m_iy jh_ah_s_t t_ah_k dh_eh_r sh_er_t_s ih_n
p;48;too busy runnin out of;t_uw b_ih_z_iy r_ah_iy_n aw_t ah_v
c;49;do my best to do without still;d_uw m_ay b_eh_s_t t_uw d_uw w_ih_th_aw_t s_t_ih_l
f;50;too busy runnin out of time;t_uw b_ih_z_iy r_ah_iy_n aw_t ah_v t_ay_m
d;52;well Lady I can-t take no rest;w_eh_l l_ey_d_iy ay k_ae_n_t t_ey_k n_ow r_eh_s_t
d;53;with all this weight across my chest;w_ih_dh ao_l dh_ih_s w_ey_t ah_k_r_ao_s m_ay ch_eh_s_t
d;54;yesterday I loved the best;y_eh_s_t_er_d_ey ay l_ah_v_d dh_ah b_eh_s_t
g;55;done borrowed too much happiness;d_ah_n b_aa_r_ow_d t_uw m_ah_ch hh_ae_p_iy_n_ah_s
