Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
e;0;writin rhymes thinkin how Ima be on;r_ih_t_iy_n r_ay_m_z th_ih_ng_k_ah_n hh_aw I_m_ae b_iy aa_n
f;1;whatever on (is) Ima go beyond and beyond;hh_w_ah_t_eh_v_er aa_n ah_z I_m_ae g_ow b_iy_ao_n_d ah_n_d b_iy_ao_n_d
a;2;and pee on the (pee-ons) with the vicious flow;ah_n_d p_iy aa_n dh_iy p_iy_aa_n_z w_ah_dh dh_iy v_ih_sh_ah_s f_l_ow
b;3;bitches know Ill have em singin like figaro;b_ih_ch_ah_z n_ow ay_l hh_ae_v eh_m s_ih_ng_iy_n l_ay_k f_ih_g_er_ow
c;4;have the girls on they knees like macaro;hh_ae_v dh_ah g_er_l_z aa_n dh_ey n_iy_z l_ay_k m_ae_k_aa_r_ow
g;5;spaz in between the lines John Macenroe;s_p_aa_z ih_n b_ah_t_w_iy_n dh_ah l_ay_n_z jh_aa_n 
a;6;jus defendin my chips like the Packers tho;jh_uw_s d_ah_f_eh_n_d_iy_n m_ay ch_ih_p_s l_ay_k dh_ah p_ae_k_er_z dh_ow
a;7;you a pregnant chick you don-t have a flow;y_uw ah p_r_eh_g_n_ah_n_t ch_ih_k y_uw d_ow_n_t hh_ae_v ah f_l_ow
b;8;period;p_ih_r_iy_ah_d
h;9;im in Defam crew neck;ay_m ih_n D_er_f_ax_m k_r_uw n_eh_k
i;10;lovewright boots so hot I gotta cool it;l_ah_v_ha_r_ay_t b_uw_t_s s_ow hh_aa_t ay g_aa_t_ah k_uw_l ih_t
l;11;the leather so soft the cow must have been a pussy;dh_ah l_eh_dh_er s_ow s_aa_f_t dh_ah k_aw m_ah_s_t hh_ae_v b_ih_n ah p_uh_s_iy
l;12;good wood necklaces and hat by stussy;g_uh_d w_uh_d n_eh_k_l_ah_s_ah_z ah_n_d hh_ae_t b_ay s_t_r_iy_t_uw_s_s_y
m;13;seeing eye glasses make me see 20 20;s_iy_ih_ng ay g_l_ae_s_ah_z m_ey_k m_iy s_iy  
l;14;tryna get the money money like it ain-t funny funny;t_r_ih_n_ah g_eh_t dh_ah m_ah_n_iy m_ah_n_iy l_ay_k ih_t ey_n_t f_ah_n_iy f_ah_n_iy
d;15;look sonny I get ill when I flex these pipes;l_uh_k s_ah_n_iy ay g_eh_t ih_l w_eh_n ay f_l_eh_k_s dh_iy_z p_ay_p_s
c;16;you plus rap;y_uw p_l_ah_s r_ae_p
d;17;taxes and Wesley snipes;t_ae_k_s_ah_z ah_n_d w_eh_s_l_iy s_n_ay_p_s
e;18;get it;g_eh_t ih_t
