Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;i feel like your hoochie mumma;ay f_iy_l l_ay_k y_uh_r hh_uw_ch_iy m_ah_m_ah
a;1;under the covers;ah_n_d_er dh_iy k_ah_v_er_z
b;2;you taste so sweet you like my meat ah;y_uw t_ey_s_t s_ow s_w_iy_t y_uw l_ay_k m_ay m_iy_t aa
b;3;stoke the fi ah;s_t_ow_k dh_iy f_ay aa
b;4;face the facts you want me bad ah;f_ey_s dh_iy f_ae_k_t_s y_uw w_aa_n_t m_iy b_ae_d aa
b;5;like your moth ah;l_ay_k y_uh_r m_ao_th aa
a;6;feel my girth and look in wonder;f_iy_l m_ay g_er_th ah_n_d l_uh_k ih_n_ch w_ah_n_d_er
a;7;im a fuck machine like no other;ay_m ah f_ah_k m_ih_sh_iy_n l_ay_k n_ow ah_dh_er
c;9;the desire;dh_ah d_ah_z_ay_r
d;10;to try her;t_uw t_r_ay hh_er
d;11;before you buy her;b_ah_f_ao_r y_uw b_ay hh_er
c;12;desire;d_ah_z_ay_r
d;13;to try her;t_uw t_r_ay hh_er
e;14;before You;b_ah_f_ao_r y_uw
a;16;i feel like your hoochie mumma;ay f_iy_l l_ay_k y_ao_r hh_uw_ch_iy m_ah_m_ah
a;17;under the covers;ah_n_d_er dh_ah k_ah_v_er_z
b;18;you taste so sweet you like my meat ah;y_uw t_ey_s_t s_ow s_w_iy_t y_uw l_ay_k m_ay m_iy_t aa
b;19;stoke the fi ah;s_t_ow_k dh_ah f_ih aa
c;21;the desire;dh_ah d_ah_z_ay_r
d;22;to try her;t_uw t_r_ay hh_er
d;23;before you buy her;b_ah_f_ao_r y_uw b_ay hh_er
c;24;the Desire;dh_ah d_ah_z_ay_r
d;25;to try her;t_uw t_r_ay hh_er
d;26;before You buy her;b_ah_f_ao_r y_uw b_ay hh_er
c;27;the desire;dh_ah d_ah_z_ay_r
d;28;to try her;t_uw t_r_ay hh_er
d;29;before you buy her;b_ah_f_ao_r y_uw b_ay hh_er
