Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;hands Up;hh_ae_n_z ah_p
a;2;we shutin it down so just put ya hands up;w_iy sh_ah_t_iy_n ah_t d_aw_n s_ow jh_ah_s_t p_uh_t y_aa hh_ae_n_z ah_p
c;3;you Know I ain-t readin no comics;y_uw n_ow ay ey_n_t r_eh_d_iy_n n_ow k_aa_m_ih_k_s
d;4;bang bang its a prime time player;b_ae_ng b_ae_ng ih_t_s ah p_r_ay_m t_ay_m p_l_ey_er
b;5;ballin im jordan im betta than;b_ae_l_ih_n ih_m jh_ao_r_d_ah_n ih_m b_eh_t_ah dh_ae_n
e;6;that prime time player 6 rings;dh_ae_t p_r_ay_m t_ay_m p_l_ey_er ah_ae r_ih_ng_z
f;7;last year best year coke boy;l_ae_s_t y_ih_r b_eh_s_t y_ih_r k_ow_k b_oy
g;8;bryc yo shot of I ain-t no;b_r_ay_k y_ow sh_aa_t ah_v ay ey_n_t n_ow
b;9;joke my homies fetti gang;jh_ow_k m_ay hh_aa_m_ah_er_s f_eh_t_iy g_ae_ng
c;10;you know my name hit me up any concerns;y_uw n_ow m_ay n_ey_m hh_ih_t m_iy ah_p eh_n_iy k_ah_n_s_er_n_z
a;11;you know we puttin our hand up wea dah;y_uw n_ow w_iy p_ah_t_iy_n aw_r hh_ae_n_d ah_p w_iy_ae d_ah
b;12;cash at Im barry bonds when Im at bat;k_ae_sh ae_t ih_m b_ae_r_iy b_aa_n_d_z w_eh_n ih_m ae_t b_ae_t
a;13;the Fans put they hands up;dh_ah f_ae_n_z p_uh_t dh_ey hh_ae_n_d_z ah_p
