Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;it was a beautiful letdown;ah_t w_ah_z ey b_y_uw_t_ah_f_ah_l l_eh_t_d_aw_n
b;1;when I crashed and burned;hh_w_ih_n ay k_r_ae_sh_t ah_n_d b_er_n_d
b;2;when I found myself alone unknown and hurt;hh_w_ih_n ay f_aw_n_d m_ay_s_eh_l_f ah_l_ow_n ah_n_n_ow_n ah_n_d hh_er_t
a;4;it was a beautiful letdown;ih_t w_ah_z ah b_y_uw_t_ah_f_ah_l l_eh_t_d_aw_n
c;5;the day I knew;dh_ah d_ey ay n_uw
i;6;that all the riches the world had to offer me;dh_ae_t ao_l dh_ah r_ih_ch_ah_z dh_ah w_er_l_d hh_ae_d t_uw ao_f_er m_iy
c;7;would never do;w_uh_d n_eh_v_er d_uw
d;9;in a world full of bitter pain;ih_n ah w_er_l_d f_uh_l ah_v b_ih_t_er p_ey_n
e;10;and bitter doubt;ah_n_d b_ih_t_er d_aw_t
f;11;i was trying so hard to fit in;ay w_ah_z t_r_ay_ih_ng s_ow hh_aa_r_d t_uw f_ih_t ih_n
e;12;until I found out;ah_n_t_ih_l ay f_aw_n_d aw_t
f;14;i don-t belong here;ay d_ow_n_t b_ah_l_ao_ng hh_ih_r
f;15;i don-t belong here;ay d_ow_n_t b_ah_l_ao_ng hh_ih_r
g;16;i will carry a cross and a song;ay w_ah_l k_ae_r_iy ah k_r_ao_s ah_n_d ah s_ao_ng
g;17;where I don-t belong;w_eh_r ay d_ow_n_t b_ah_l_ao_ng
a;19;it was a beautiful letdown;ih_t w_ah_z ah b_y_uw_t_ah_f_ah_l l_eh_t_d_aw_n
i;20;thats what Ill forever be;dh_ae_t_s w_ah_t ay_l f_er_eh_v_er b_iy
l;21;and though it may cost me my soul;ah_n_d dh_ow ah_t m_ey k_aa_s_t m_iy m_ay s_ow_l
i;22;ill sing for free;ay_l s_ih_ng f_ao_r f_r_iy
d;24;were still chasing our tails;w_iy_r s_t_ih_l ch_ey_s_ih_ng aw_r t_ey_l_z
h;25;and the rising sun;ah_n_d dh_ah r_ay_z_ih_ng s_ah_n
m;26;and our dark water planet;ah_n_d aw_r d_aa_r_k w_ao_t_er p_l_ae_n_ah_t
d;27;still spins in a race;s_t_ih_l s_p_ih_n_z ih_n ah r_ey_s
f;28;where no one wins;w_eh_r n_ow w_ah_n w_ih_n_z
h;29;and no one-s one;ah_n_d n_ow w_ah_n_z hh_w_ah_n
f;31;i don-t belong here;ay d_ow_n b_ah_l_ao_ng hh_ih_r
f;32;i don-t belong here;ay d_ow_n b_ah_l_ao_ng hh_ih_r
i;33;im gonna set sight;ay_m g_aa_n_ah s_eh_t s_ay_t
h;34;and set sail for the kingdom come;ah_n_d s_eh_t s_ey_l f_ao_r dh_ah k_ih_ng_d_ah_m k_ah_m
f;35;your kingdom;y_ao_r k_ih_ng_d_ah_m
e;36;won-t you let me down;w_ow_n_t y_uw l_eh_t m_iy d_aw_n
e;37;let my foolish pride forever let me down;l_eh_t m_ay f_uw_l_ih_sh p_r_ay_d f_er_eh_v_er l_eh_t m_iy d_aw_n
a;39;what a beautiful letdown;w_ah_t ah b_y_uw_t_ah_f_ah_l l_eh_t_d_aw_n
c;40;painfully uncool;p_ey_n_f_ah_l_iy ah_n_k_uw_l
c;41;the church of the dropouts the losers;dh_ah ch_er_ch ah_v dh_ah d_r_aa_p_aw_t_s dh_ah l_uw_z_er_z
c;42;the sinners the failures the fools;dh_ah s_ih_n_er_z dh_ah f_ey_l_y_er_z dh_ah f_uw_l_z
a;43;what a beautiful letdown;w_ah_t ah b_y_uw_t_ah_f_ah_l l_eh_t_d_aw_n
c;44;are we salt in the wound;aa_r w_iy s_ao_l_t ih_n dh_ah w_uw_n_d
c;45;let us sing one true tune;l_eh_t ah_s s_ih_ng w_ah_n t_r_uw t_uw_n
