Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;i don-t care I don-t care;ay d_ow_n k_eh_r ay d_ow_n k_eh_r
b;1;leave their corpses in my underwear;l_iy_v dh_eh_r k_ao_r_p_s_ah_z ih_n_ch m_ay ah_n_d_er_w_eh_r
a;2;i don-t care;ay d_ow_n k_eh_r
b;3;leave their corpses in my underwear;l_iy_v dh_eh_r k_ao_r_p_s_ah_z ih_n_ch m_ay ah_n_d_er_w_eh_r
c;5;smoke plumes become clouds;s_m_ow_k p_l_uw_m_z b_ih_k_ah_m k_l_aw_d_z
d;6;you just blend in;y_uw jh_ah_s_t b_l_eh_n_d ih_n_ch
e;7;tu vas et tu;t_uw v_ae eh_t t_uw
c;8;et tu viens;eh_t t_uw v_iy_n_z
a;10;i don-t care I don-t care;ay d_ow_n k_eh_r ay d_ow_n k_eh_r
b;11;leave their corpses in my underwear;l_iy_v dh_eh_r k_ao_r_p_s_ah_z ih_n_ch m_ay ah_n_d_er_w_eh_r
a;12;i don-t care I don-t care;ay d_ow_n k_eh_r ay d_ow_n k_eh_r
b;13;leave their corpses in my underwear;l_iy_v dh_eh_r k_ao_r_p_s_ah_z ih_n_ch m_ay ah_n_d_er_w_eh_r
